Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/26/010/1,026010,Hours included,1,0100 included,,,,,Operational
bufr4/0/26/010/2,026010,Hours included,2,0200 included,,,,,Operational
bufr4/0/26/010/3,026010,Hours included,3,0300 included,,,,,Operational
bufr4/0/26/010/4,026010,Hours included,4,0400 included,,,,,Operational
bufr4/0/26/010/5,026010,Hours included,5,0500 included,,,,,Operational
bufr4/0/26/010/6,026010,Hours included,6,0600 included,,,,,Operational
bufr4/0/26/010/7,026010,Hours included,7,0700 included,,,,,Operational
bufr4/0/26/010/8,026010,Hours included,8,0800 included,,,,,Operational
bufr4/0/26/010/9,026010,Hours included,9,0900 included,,,,,Operational
bufr4/0/26/010/10,026010,Hours included,10,1000 included,,,,,Operational
bufr4/0/26/010/11,026010,Hours included,11,1100 included,,,,,Operational
bufr4/0/26/010/12,026010,Hours included,12,1200 included,,,,,Operational
bufr4/0/26/010/13,026010,Hours included,13,1300 included,,,,,Operational
bufr4/0/26/010/14,026010,Hours included,14,1400 included,,,,,Operational
bufr4/0/26/010/15,026010,Hours included,15,1500 included,,,,,Operational
bufr4/0/26/010/16,026010,Hours included,16,1600 included,,,,,Operational
bufr4/0/26/010/17,026010,Hours included,17,1700 included,,,,,Operational
bufr4/0/26/010/18,026010,Hours included,18,1800 included,,,,,Operational
bufr4/0/26/010/19,026010,Hours included,19,1900 included,,,,,Operational
bufr4/0/26/010/20,026010,Hours included,20,2000 included,,,,,Operational
bufr4/0/26/010/21,026010,Hours included,21,2100 included,,,,,Operational
bufr4/0/26/010/22,026010,Hours included,22,2200 included,,,,,Operational
bufr4/0/26/010/23,026010,Hours included,23,2300 included,,,,,Operational
bufr4/0/26/010/24,026010,Hours included,24,2400 included,,,,,Operational
bufr4/0/26/010/25,026010,Hours included,25,Unknown mixture of hours,,,,,Operational
bufr4/0/26/010/All 26,026010,Hours included,All 26,Missing value,,,,,Operational
