Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/20/003,020003,Present weather,,00-49     No precipitation at the station at the time of observation,,,,,Operational
bufr4/0/20/003,020003,Present weather,,"00-19     No precipitation, fog, ice fog (except for 11 and 12), duststorm, sandstorm, drifting or blowing snow at the station at the time of observation or, except for 09 and 17, during the preceding hour",,,(see Note 4),77,Operational
bufr4/0/20/003,020003,Present weather,,00-03     No meteors except photometeors,,,,,Operational
bufr4/0/20/003/00,020003,Present weather,00,Cloud development not observed or not observable,Characteristic change of the state of sky during the past hour,,,,Operational
bufr4/0/20/003/01,020003,Present weather,01,Clouds generally dissolving or becoming less developed,Characteristic change of the state of sky during the past hour,,,,Operational
bufr4/0/20/003/02,020003,Present weather,02,State of sky on the whole unchanged,Characteristic change of the state of sky during the past hour,,,,Operational
bufr4/0/20/003/03,020003,Present weather,03,Clouds generally forming or developing,Characteristic change of the state of sky during the past hour,,,,Operational
bufr4/0/20/003,020003,Present weather,,"04-09     Haze, dust, sand or smoke",,,,,Operational
bufr4/0/20/003/04,020003,Present weather,04,"Visibility reduced by smoke, e.g. veldt or forest fires, industrial smoke or volcanic ashes",,,,,Operational
bufr4/0/20/003/05,020003,Present weather,05,Haze,,,,,Operational
bufr4/0/20/003/06,020003,Present weather,06,"Widespread dust in suspension in the air, not raised by wind at or near the station at the time of observation",,,,,Operational
bufr4/0/20/003/07,020003,Present weather,07,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of sea stations and coastal stations, blowing spray at the station",,,,,Operational
bufr4/0/20/003/08,020003,Present weather,08,"Well-developed dust whirl(s) or sand whirl(s) seen at or near the station during the preceding hour or at the same time of observation, but no duststorm or sandstorm",,,,,Operational
bufr4/0/20/003/09,020003,Present weather,09,"Duststorm or sandstorm within sight at the time of observation, or at the station during the preceding hour",,,,,Operational
bufr4/0/20/003/10,020003,Present weather,10,Mist,,,,,Operational
bufr4/0/20/003/11,020003,Present weather,11,Patches,"shallow fog or ice fog at the station, whether on land or sea, not deeper than about 2 metres on land or 10 metres at sea",,,,Operational
bufr4/0/20/003/12,020003,Present weather,12,More or less continuous,"shallow fog or ice fog at the station, whether on land or sea, not deeper than about 2 metres on land or 10 metres at sea",,,,Operational
bufr4/0/20/003/13,020003,Present weather,13,"Lightning visible, no thunder heard",,,,,Operational
bufr4/0/20/003/14,020003,Present weather,14,"Precipitation within sight, not reaching the ground or the surface of the sea",,,,,Operational
bufr4/0/20/003/15,020003,Present weather,15,"Precipitation within sight, reaching the ground or the surface of the sea, but distant, i.e. estimated to be more than 5 km from the station",,,,,Operational
bufr4/0/20/003/16,020003,Present weather,16,"Precipitation within sight, reaching the ground or the surface of the sea, near to, but not at the station",,,,,Operational
bufr4/0/20/003/17,020003,Present weather,17,"Thunderstorm, but no precipitation at the time of observation",,,,,Operational
bufr4/0/20/003/18,020003,Present weather,18,Squalls,at or within sight of the station during the preceding hour or at the time of observation,,,,Operational
bufr4/0/20/003/19,020003,Present weather,19,Funnel cloud(s),at or within sight of the station during the preceding hour or at the time of observation,,(see Note 5),89,Operational
bufr4/0/20/003,020003,Present weather,,"20-29     Precipitation, fog, ice fog or thunderstorm at the station during the preceding hour but not at the time of observation",,,,,Operational
bufr4/0/20/003/20,020003,Present weather,20,Drizzle (not freezing) or snow grains,not falling as shower(s),,,,Operational
bufr4/0/20/003/21,020003,Present weather,21,Rain (not freezing),not falling as shower(s),,,,Operational
bufr4/0/20/003/22,020003,Present weather,22,Snow,not falling as shower(s),,,,Operational
bufr4/0/20/003/23,020003,Present weather,23,Rain and snow or ice pellets,not falling as shower(s),,,,Operational
bufr4/0/20/003/24,020003,Present weather,24,Freezing drizzle or freezing rain,not falling as shower(s),,,,Operational
bufr4/0/20/003/25,020003,Present weather,25,Shower(s) of rain,not falling as shower(s),,,,Operational
bufr4/0/20/003/26,020003,Present weather,26,"Shower(s) of snow, or of rain and snow",,,,,Operational
bufr4/0/20/003/27,020003,Present weather,27,"Shower(s) of hail, or of rain and hail",,,(see Note 6),46,Operational
bufr4/0/20/003/28,020003,Present weather,28,Fog or ice fog,,,,,Operational
bufr4/0/20/003/29,020003,Present weather,29,Thunderstorm (with or without precipitation),,,,,Operational
bufr4/0/20/003,020003,Present weather,,"30-39     Duststorm, sandstorm, drifting or blowing snow",,,,,Operational
bufr4/0/20/003/30,020003,Present weather,30,Slight or moderate duststorm or sandstorm,has decreased during the preceding hour,,,,Operational
bufr4/0/20/003/31,020003,Present weather,31,Slight or moderate duststorm or sandstorm,no appreciable change during the preceding hour,,,,Operational
bufr4/0/20/003/32,020003,Present weather,32,Slight or moderate duststorm or sandstorm,has begun or has increased during the preceding hour,,,,Operational
bufr4/0/20/003/33,020003,Present weather,33,Severe duststorm or sandstorm,has decreased during the preceding hour,,,,Operational
bufr4/0/20/003/34,020003,Present weather,34,Severe duststorm or sandstorm,no appreciable change during the preceding hour,,,,Operational
bufr4/0/20/003/35,020003,Present weather,35,Severe duststorm or sandstorm,has begun or has increased during the preceding hour,,,,Operational
bufr4/0/20/003/36,020003,Present weather,36,Slight or moderate drifting snow,generally low (below eye level),,,,Operational
bufr4/0/20/003/37,020003,Present weather,37,Heavy drifting snow,generally low (below eye level),,,,Operational
bufr4/0/20/003/38,020003,Present weather,38,Slight or moderate blowing snow,generally high (above eye level),,,,Operational
bufr4/0/20/003/39,020003,Present weather,39,Heavy blowing snow,generally high (above eye level),,,,Operational
bufr4/0/20/003,020003,Present weather,,40-49     Fog or ice fog at the time of observation,,,,,Operational
bufr4/0/20/003/40,020003,Present weather,40,"Fog or ice fog at a distance at the time of observation, but not at the station during the preceding hour, the fog or ice fog extending to a level above that of the observer",,,,,Operational
bufr4/0/20/003/41,020003,Present weather,41,Fog or ice fog in patches,,,,,Operational
bufr4/0/20/003/42,020003,Present weather,42,"Fog or ice fog, sky visible",has become thinner during the preceding hour,,,,Operational
bufr4/0/20/003/43,020003,Present weather,43,"Fog or ice fog, sky invisible",has become thinner during the preceding hour,,,,Operational
