Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/11/030/0,011030,Extended degree of turbulence,0,Nil,in cloud,,,,Operational
bufr4/0/11/030/1,011030,Extended degree of turbulence,1,Light,in cloud,,,,Operational
bufr4/0/11/030/2,011030,Extended degree of turbulence,2,Moderate,in cloud,,,,Operational
bufr4/0/11/030/3,011030,Extended degree of turbulence,3,Severe,in cloud,,,,Operational
bufr4/0/11/030/4,011030,Extended degree of turbulence,4,Nil,in clear air,,,,Operational
bufr4/0/11/030/5,011030,Extended degree of turbulence,5,Light,in clear air,,,,Operational
bufr4/0/11/030/6,011030,Extended degree of turbulence,6,Moderate,in clear air,,,,Operational
bufr4/0/11/030/7,011030,Extended degree of turbulence,7,Severe,in clear air,,,,Operational
bufr4/0/11/030/8,011030,Extended degree of turbulence,8,Nil,cloud/clear air not specified,,,,Operational
bufr4/0/11/030/9,011030,Extended degree of turbulence,9,Light,cloud/clear air not specified,,,,Operational
bufr4/0/11/030/10,011030,Extended degree of turbulence,10,Moderate,cloud/clear air not specified,,,,Operational
bufr4/0/11/030/11,011030,Extended degree of turbulence,11,Severe,cloud/clear air not specified,,,,Operational
bufr4/0/11/030/12,011030,Extended degree of turbulence,12,"Extreme, in clear air",,,,,Operational
bufr4/0/11/030/13,011030,Extended degree of turbulence,13,"Extreme, in cloud",,,,,Operational
bufr4/0/11/030/14,011030,Extended degree of turbulence,14,"Extreme, cloud/clear air not specified",,,,,Operational
bufr4/0/11/030/15,011030,Extended degree of turbulence,15,"Light, isolated moderate",,,,,Operational
bufr4/0/11/030/16,011030,Extended degree of turbulence,16,"Light, occasional moderate",,,,,Operational
bufr4/0/11/030/17,011030,Extended degree of turbulence,17,"Light, frequently moderate",,,,,Operational
bufr4/0/11/030/18,011030,Extended degree of turbulence,18,"Moderate, isolated severe",,,,,Operational
bufr4/0/11/030/19,011030,Extended degree of turbulence,19,"Moderate, occasional severe",,,,,Operational
bufr4/0/11/030/20,011030,Extended degree of turbulence,20,"Moderate, frequently severe",,,,,Operational
bufr4/0/11/030/21,011030,Extended degree of turbulence,21,"Severe, isolated extreme",,,,,Operational
bufr4/0/11/030/22,011030,Extended degree of turbulence,22,"Severe, occasional extreme",,,,,Operational
