Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/08/001/1,008001,Vertical sounding significance,1,Surface,,,,,Operational
bufr4/0/08/001/2,008001,Vertical sounding significance,2,Standard level,,,,,Operational
bufr4/0/08/001/3,008001,Vertical sounding significance,3,Tropopause level,,,,,Operational
bufr4/0/08/001/4,008001,Vertical sounding significance,4,Maximum wind level,,,,,Operational
bufr4/0/08/001/5,008001,Vertical sounding significance,5,"Significant level, temperature and/or relative humidity",,,,,Operational
bufr4/0/08/001/6,008001,Vertical sounding significance,6,"Significant level, wind",,,,,Operational
bufr4/0/08/001/All 7,008001,Vertical sounding significance,All 7,Missing value,,,,,Operational
bufr4/0/08/002/0,008002,Vertical significance (surface observations),0,Observing rules for base of lowest cloud and cloud types of FM 12 SYNOP and FM 13 SHIP apply,,,,,Operational
bufr4/0/08/002/1,008002,Vertical significance (surface observations),1,First non-Cumulonimbus significant layer,,,,,Operational
bufr4/0/08/002/2,008002,Vertical significance (surface observations),2,Second non-Cumulonimbus significant layer,,,,,Operational
bufr4/0/08/002/3,008002,Vertical significance (surface observations),3,Third non-Cumulonimbus significant layer,,,,,Operational
bufr4/0/08/002/4,008002,Vertical significance (surface observations),4,Cumulonimbus layer,,,,,Operational
bufr4/0/08/002/5,008002,Vertical significance (surface observations),5,Ceiling,,,,,Operational
bufr4/0/08/002/6,008002,Vertical significance (surface observations),6,Clouds not detected below the following height(s),,,,,Operational
bufr4/0/08/002/7,008002,Vertical significance (surface observations),7,Low cloud,,,,,Operational
bufr4/0/08/002/8,008002,Vertical significance (surface observations),8,Middle cloud,,,,,Operational
bufr4/0/08/002/9,008002,Vertical significance (surface observations),9,High cloud,,,,,Operational
bufr4/0/08/002/10,008002,Vertical significance (surface observations),10,Cloud layer with base below and top above the station,,,,,Operational
bufr4/0/08/002/11,008002,Vertical significance (surface observations),11,Cloud layer with base and top below the station level,,,,,Operational
bufr4/0/08/002/12-19,008002,Vertical significance (surface observations),12-19,Reserved,,,,,Operational
bufr4/0/08/002/20,008002,Vertical significance (surface observations),20,No clouds detected by the cloud detection system,,,,,Operational
bufr4/0/08/002/21,008002,Vertical significance (surface observations),21,First instrument detected cloud layer,,,,,Operational
bufr4/0/08/002/22,008002,Vertical significance (surface observations),22,Second instrument detected cloud layer,,,,,Operational
bufr4/0/08/002/23,008002,Vertical significance (surface observations),23,Third instrument detected cloud layer,,,,,Operational
bufr4/0/08/002/24,008002,Vertical significance (surface observations),24,Fourth instrument detected cloud layer,,,,,Operational
bufr4/0/08/002/25-61,008002,Vertical significance (surface observations),25-61,Reserved,,,,,Operational
bufr4/0/08/002/62,008002,Vertical significance (surface observations),62,Value not applicable,,,,,Operational
bufr4/0/08/002/63,008002,Vertical significance (surface observations),63,Missing value,,,,,Operational
bufr4/0/08/003/0,008003,Vertical significance (satellite observations),0,Surface,,,,,Operational
bufr4/0/08/003/1,008003,Vertical significance (satellite observations),1,Base of satellite sounding,,,,,Operational
bufr4/0/08/003/2,008003,Vertical significance (satellite observations),2,Cloud top,,,,,Operational
bufr4/0/08/003/3,008003,Vertical significance (satellite observations),3,Tropopause,,,,,Operational
bufr4/0/08/003/4,008003,Vertical significance (satellite observations),4,Precipitable water,,,,,Operational
bufr4/0/08/003/5,008003,Vertical significance (satellite observations),5,Sounding radiances,,,,,Operational
bufr4/0/08/003/6,008003,Vertical significance (satellite observations),6,Mean temperatures,,,,,Operational
bufr4/0/08/003/7,008003,Vertical significance (satellite observations),7,Ozone,,,,,Operational
bufr4/0/08/003/8,008003,Vertical significance (satellite observations),8,Low cloud,,,,,Operational
bufr4/0/08/003/9,008003,Vertical significance (satellite observations),9,Med cloud,,,,,Operational
bufr4/0/08/003/10,008003,Vertical significance (satellite observations),10,High cloud,,,,,Operational
bufr4/0/08/003/11-62,008003,Vertical significance (satellite observations),11-62,Reserved,,,,,Operational
bufr4/0/08/003/63,008003,Vertical significance (satellite observations),63,Missing value,,,,,Operational
bufr4/0/08/004/0-1,008004,Phase of aircraft flight,0-1,Reserved,,,,,Operational
bufr4/0/08/004/2,008004,Phase of aircraft flight,2,Unsteady (UNS),,,,,Operational
bufr4/0/08/004/3,008004,Phase of aircraft flight,3,"Level flight, routine observation (LVR)",,,,,Operational
bufr4/0/08/004/4,008004,Phase of aircraft flight,4,"Level flight, highest wind encountered (LVW)",,,,,Operational
bufr4/0/08/004/5,008004,Phase of aircraft flight,5,Ascending (ASC),,,,,Operational
bufr4/0/08/004/6,008004,Phase of aircraft flight,6,Descending (DES),,,,,Operational
bufr4/0/08/004/7,008004,Phase of aircraft flight,7,Missing value,,,,,Operational
bufr4/0/08/005/0,008005,Meteorological attribute significance,0,Reserved,,,,,Operational
bufr4/0/08/005/1,008005,Meteorological attribute significance,1,Storm centre,,,,,Operational
bufr4/0/08/005/2,008005,Meteorological attribute significance,2,Outer limit or edge of storm,,,,,Operational
