Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/21/001/1/002101,21,Radar report sequences,321001,(Wind profiler - antenna characteristics),,002101,Type of antenna,,,,Operational
bufr4/3/21/001/2/002114,21,Radar report sequences,321001,(Wind profiler - antenna characteristics),,002114,Antenna effective surface area,,,,Operational
bufr4/3/21/001/3/002105,21,Radar report sequences,321001,(Wind profiler - antenna characteristics),,002105,Maximum antenna gain,,,,Operational
bufr4/3/21/001/4/002106,21,Radar report sequences,321001,(Wind profiler - antenna characteristics),,002106,3-dB beamwidth,,,,Operational
bufr4/3/21/001/5/002107,21,Radar report sequences,321001,(Wind profiler - antenna characteristics),,002107,Sidelobe suppression,,,,Operational
bufr4/3/21/001/6/002121,21,Radar report sequences,321001,(Wind profiler - antenna characteristics),,002121,Mean frequency,,,,Operational
bufr4/3/21/003/1/021051,21,Radar report sequences,321003,(Wind profiler - moment data),,021051,Signal power above 1 mW,,,,Operational
bufr4/3/21/003/2/021014,21,Radar report sequences,321003,(Wind profiler - moment data),,021014,Doppler mean velocity (radial),,,,Operational
bufr4/3/21/003/3/021017,21,Radar report sequences,321003,(Wind profiler - moment data),,021017,Doppler velocity spectral width,,,,Operational
bufr4/3/21/003/4/021030,21,Radar report sequences,321003,(Wind profiler - moment data),,021030,Signal to noise ratio,,,,Operational
bufr4/3/21/004/1/301031,21,Radar report sequences,321004,(Wind profiler - moment data sounding),,301031,"Identification and type of station, date/time, location (high accuracy), height of station",,,,Operational
bufr4/3/21/004/2/002003,21,Radar report sequences,321004,(Wind profiler - moment data sounding),,002003,Type of measuring equipment used,,,,Operational
bufr4/3/21/004/3/101000,21,Radar report sequences,321004,(Wind profiler - moment data sounding),,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/21/004/4/031001,21,Radar report sequences,321004,(Wind profiler - moment data sounding),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/21/004/5/321003,21,Radar report sequences,321004,(Wind profiler - moment data sounding),,321003,Wind profiler - moment data,,,,Operational
bufr4/3/21/005/1/025004,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,025004,Echo processing,,,,Operational
bufr4/3/21/005/2/002121,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002121,Mean frequency,,,,Operational
bufr4/3/21/005/3/002122,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002122,Frequency agility range,,,,Operational
bufr4/3/21/005/4/002123,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002123,Peak power,,,,Operational
bufr4/3/21/005/5/002124,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002124,Average power,,,,Operational
bufr4/3/21/005/6/002125,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002125,Pulse repetition frequency,,,,Operational
bufr4/3/21/005/7/002126,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002126,Pulse width,,,,Operational
bufr4/3/21/005/8/002127,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002127,Receiver intermediate frequency,,,,Operational
bufr4/3/21/005/9/002128,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002128,Intermediate frequency bandwidth,,,,Operational
bufr4/3/21/005/10/002129,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002129,Minimum detectable signal,,,,Operational
bufr4/3/21/005/11/002130,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002130,Dynamic range,,,,Operational
bufr4/3/21/005/12/002131,21,Radar report sequences,321005,(Transmitter-receiver characteristics),,002131,Sensitivity time control (STC),,,,Operational
bufr4/3/21/006/1/025001,21,Radar report sequences,321006,(Integration characteristics),,025001,Range-gate length,,,,Operational
bufr4/3/21/006/2/025002,21,Radar report sequences,321006,(Integration characteristics),,025002,Number of gates averaged,,,,Operational
bufr4/3/21/006/3/025003,21,Radar report sequences,321006,(Integration characteristics),,025003,Number of integrated pulses,,,,Operational
bufr4/3/21/006/4/025005,21,Radar report sequences,321006,(Integration characteristics),,025005,Echo integration,,,,Operational
bufr4/3/21/007/1/025009,21,Radar report sequences,321007,(Corrections),,025009,Calibration method,,,,Operational
bufr4/3/21/007/2/025010,21,Radar report sequences,321007,(Corrections),,025010,Clutter treatment,,,,Operational
bufr4/3/21/007/3/025011,21,Radar report sequences,321007,(Corrections),,025011,Ground occultation correction (screening),,,,Operational
bufr4/3/21/007/4/025012,21,Radar report sequences,321007,(Corrections),,025012,Range attenuation correction,,,,Operational
bufr4/3/21/007/5/025013,21,Radar report sequences,321007,(Corrections),,025013,Bright-band correction,,,,Operational
bufr4/3/21/007/6/025015,21,Radar report sequences,321007,(Corrections),,025015,Radome attenuation correction,,,,Operational
bufr4/3/21/007/7/025016,21,Radar report sequences,321007,(Corrections),,025016,Clear-air attenuation correction,,,,Operational
bufr4/3/21/007/8/025017,21,Radar report sequences,321007,(Corrections),,025017,Precipitation attenuation correction,,,,Operational
bufr4/3/21/008/1/025006,21,Radar report sequences,321008,(Z to R conversion),,025006,Z to R conversion,,,,Operational
bufr4/3/21/008/2/025007,21,Radar report sequences,321008,(Z to R conversion),,025007,Z to R conversion factor,,,,Operational
bufr4/3/21/008/3/025008,21,Radar report sequences,321008,(Z to R conversion),,025008,Z to R conversion exponent,,,,Operational
bufr4/3/21/009/1/025018,21,Radar report sequences,321009,(A to Z law),,025018,A to Z law for attenuation factor,,,,Operational
bufr4/3/21/009/2/025019,21,Radar report sequences,321009,(A to Z law),,025019,A to Z law for attenuation exponent,,,,Operational
bufr4/3/21/010/1/002101,21,Radar report sequences,321010,(Antenna characteristics),,002101,Type of antenna,,,,Operational
bufr4/3/21/010/2/007002,21,Radar report sequences,321010,(Antenna characteristics),,007002,Height or altitude,Altitude of the tower base,,,Operational
bufr4/3/21/010/3/002102,21,Radar report sequences,321010,(Antenna characteristics),,002102,Antenna height above tower base,,,,Operational
bufr4/3/21/010/4/002103,21,Radar report sequences,321010,(Antenna characteristics),,002103,Radome,,,,Operational
bufr4/3/21/010/5/002104,21,Radar report sequences,321010,(Antenna characteristics),,002104,Antenna polarization,,,,Operational
bufr4/3/21/010/6/002105,21,Radar report sequences,321010,(Antenna characteristics),,002105,Maximum antenna gain,,,,Operational
bufr4/3/21/010/7/002106,21,Radar report sequences,321010,(Antenna characteristics),,002106,3-dB beamwidth,,,,Operational
bufr4/3/21/010/8/002107,21,Radar report sequences,321010,(Antenna characteristics),,002107,Sidelobe suppression,,,,Operational
bufr4/3/21/010/9/002108,21,Radar report sequences,321010,(Antenna characteristics),,002108,Crosspol discrimination (on axis),,,,Operational
bufr4/3/21/010/10/002109,21,Radar report sequences,321010,(Antenna characteristics),,002109,Antenna speed (azimuth),,,,Operational
