Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/01/001/1/001001,01,Location and identification sequences,301001,(WMO block and station numbers),,001001,WMO block number,,,,Operational
bufr4/3/01/001/2/001002,01,Location and identification sequences,301001,(WMO block and station numbers),,001002,WMO station number,,,,Operational
bufr4/3/01/002/1/001003,01,Location and identification sequences,301002,,,001003,WMO Region number/geographical area,,(see Note 1),11,Operational
bufr4/3/01/002/2/001004,01,Location and identification sequences,301002,,,001004,WMO Region sub-area,,(see Note 1),11,Operational
bufr4/3/01/002/3/001005,01,Location and identification sequences,301002,,,001005,Buoy/platform identifier,,(see Note 1),11,Operational
bufr4/3/01/003/1/001011,01,Location and identification sequences,301003,(Ship's call sign and motion),,001011,Ship or mobile land station identifier,Ship's call sign,,,Operational
bufr4/3/01/003/2/001012,01,Location and identification sequences,301003,(Ship's call sign and motion),,001012,Direction of motion of moving observing platform,,,,Operational
bufr4/3/01/003/3/001013,01,Location and identification sequences,301003,(Ship's call sign and motion),,001013,Speed of motion of moving observing platform,,,,Operational
bufr4/3/01/004/1/001001,01,Location and identification sequences,301004,(Surface station identification),,001001,WMO block number,,,,Operational
bufr4/3/01/004/2/001002,01,Location and identification sequences,301004,(Surface station identification),,001002,WMO station number,,,,Operational
bufr4/3/01/004/3/001015,01,Location and identification sequences,301004,(Surface station identification),,001015,Station or site name,,,,Operational
bufr4/3/01/004/4/002001,01,Location and identification sequences,301004,(Surface station identification),,002001,Type of station,,,,Operational
bufr4/3/01/005/1/001035,01,Location and identification sequences,301005,(Originating centre/sub-centre),,001035,Originating centre,,,,Operational
bufr4/3/01/005/2/001034,01,Location and identification sequences,301005,(Originating centre/sub-centre),,001034,Identification of originating/generating sub-centre,,,,Operational
bufr4/3/01/011/1/004001,01,Location and identification sequences,301011,"(Year, month, day)",,004001,Year,,,,Operational
bufr4/3/01/011/2/004002,01,Location and identification sequences,301011,"(Year, month, day)",,004002,Month,,,,Operational
bufr4/3/01/011/3/004003,01,Location and identification sequences,301011,"(Year, month, day)",,004003,Day,,,,Operational
bufr4/3/01/012/1/004004,01,Location and identification sequences,301012,"(Hour, minute)",,004004,Hour,,,,Operational
bufr4/3/01/012/2/004005,01,Location and identification sequences,301012,"(Hour, minute)",,004005,Minute,,,,Operational
bufr4/3/01/013/1/004004,01,Location and identification sequences,301013,"(Hour, minute, second)",,004004,Hour,,,,Operational
bufr4/3/01/013/2/004005,01,Location and identification sequences,301013,"(Hour, minute, second)",,004005,Minute,,,,Operational
bufr4/3/01/013/3/004006,01,Location and identification sequences,301013,"(Hour, minute, second)",,004006,Second,,,,Operational
bufr4/3/01/014/1/102002,01,Location and identification sequences,301014,(Time period),,102002,Replicate 2 descriptors 2 times,,,,Operational
bufr4/3/01/014/2/301011,01,Location and identification sequences,301014,(Time period),,301011,"Year, month, day",,,,Operational
bufr4/3/01/014/3/301012,01,Location and identification sequences,301014,(Time period),,301012,"Hour, minute",,,,Operational
bufr4/3/01/018/1/001114,01,Location and identification sequences,301018,(Encrypted ship's call sign and encryption method),,001114,Encrypted ship or mobile land station identifier (base64 encoding),,(see Notes 2 and 3),"57,23",Operational
bufr4/3/01/018/2/025185,01,Location and identification sequences,301018,(Encrypted ship's call sign and encryption method),,025185,Encryption method,,,,Operational
bufr4/3/01/018/3/025186,01,Location and identification sequences,301018,(Encrypted ship's call sign and encryption method),,025186,Encryption key version,,,,Operational
bufr4/3/01/021/1/005001,01,Location and identification sequences,301021,(Latitude/longitude (high accuracy)),,005001,Latitude (high accuracy),,,,Operational
bufr4/3/01/021/2/006001,01,Location and identification sequences,301021,(Latitude/longitude (high accuracy)),,006001,Longitude (high accuracy),,,,Operational
bufr4/3/01/022/1/005001,01,Location and identification sequences,301022,"(Latitude/longitude (high accuracy), height of station)",,005001,Latitude (high accuracy),,,,Operational
bufr4/3/01/022/2/006001,01,Location and identification sequences,301022,"(Latitude/longitude (high accuracy), height of station)",,006001,Longitude (high accuracy),,,,Operational
bufr4/3/01/022/3/007001,01,Location and identification sequences,301022,"(Latitude/longitude (high accuracy), height of station)",,007001,Height of station,,,,Operational
bufr4/3/01/023/1/005002,01,Location and identification sequences,301023,(Latitude/longitude (coarse accuracy)),,005002,Latitude (coarse accuracy),,,,Operational
bufr4/3/01/023/2/006002,01,Location and identification sequences,301023,(Latitude/longitude (coarse accuracy)),,006002,Longitude (coarse accuracy),,,,Operational
bufr4/3/01/024/1/005002,01,Location and identification sequences,301024,"(Latitude/longitude (coarse accuracy), height of station)",,005002,Latitude (coarse accuracy),,,,Operational
bufr4/3/01/024/2/006002,01,Location and identification sequences,301024,"(Latitude/longitude (coarse accuracy), height of station)",,006002,Longitude (coarse accuracy),,,,Operational
bufr4/3/01/024/3/007001,01,Location and identification sequences,301024,"(Latitude/longitude (coarse accuracy), height of station)",,007001,Height of station,,,,Operational
bufr4/3/01/025/1/301023,01,Location and identification sequences,301025,"(Latitude/longitude (coarse accuracy), day/time)",,301023,Latitude/longitude (coarse accuracy),,,,Operational
bufr4/3/01/025/2/004003,01,Location and identification sequences,301025,"(Latitude/longitude (coarse accuracy), day/time)",,004003,Day,,,,Operational
bufr4/3/01/025/3/301012,01,Location and identification sequences,301025,"(Latitude/longitude (coarse accuracy), day/time)",,301012,"Hour, minute",,,,Operational
bufr4/3/01/026/1/301021,01,Location and identification sequences,301026,"(Latitude/longitude (high accuracy), time period (day, hour, minute))",,301021,Latitude/longitude (high accuracy),,,,Operational
bufr4/3/01/026/2/004003,01,Location and identification sequences,301026,"(Latitude/longitude (high accuracy), time period (day, hour, minute))",,004003,Day,Time period in days,,,Operational
bufr4/3/01/026/3/004003,01,Location and identification sequences,301026,"(Latitude/longitude (high accuracy), time period (day, hour, minute))",,004003,Day,,,,Operational
bufr4/3/01/026/4/004004,01,Location and identification sequences,301026,"(Latitude/longitude (high accuracy), time period (day, hour, minute))",,004004,Hour,Time period in hours,,,Operational
bufr4/3/01/026/5/004004,01,Location and identification sequences,301026,"(Latitude/longitude (high accuracy), time period (day, hour, minute))",,004004,Hour,,,,Operational
bufr4/3/01/026/6/004005,01,Location and identification sequences,301026,"(Latitude/longitude (high accuracy), time period (day, hour, minute))",,004005,Minute,Time period in minutes,,,Operational
bufr4/3/01/026/7/004005,01,Location and identification sequences,301026,"(Latitude/longitude (high accuracy), time period (day, hour, minute))",,004005,Minute,,,,Operational
bufr4/3/01/027/1/008007,01,Location and identification sequences,301027,(Description of a feature in 3-D or 2-D),,008007,Dimensional significance,"= 0 Point, = 1 Line, = 2 Area, = 3 Volume",,,Operational
bufr4/3/01/027/2/101000,01,Location and identification sequences,301027,(Description of a feature in 3-D or 2-D),,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/01/027/3/031001,01,Location and identification sequences,301027,(Description of a feature in 3-D or 2-D),,031001,Delayed descriptor replication factor,,(see Note 4),65,Operational
bufr4/3/01/027/4/301028,01,Location and identification sequences,301027,(Description of a feature in 3-D or 2-D),,301028,"Horizontal section of a feature described as a polygon, circle, line or point",,,,Operational
bufr4/3/01/027/5/008007,01,Location and identification sequences,301027,(Description of a feature in 3-D or 2-D),,008007,Dimensional significance,Set to missing (cancel),,,Operational
bufr4/3/01/028/1/008040,01,Location and identification sequences,301028,"(Horizontal section of a feature described as a polygon, circle, line or point)",,008040,Flight level significance,,,,Operational
bufr4/3/01/028/2/033042,01,Location and identification sequences,301028,"(Horizontal section of a feature described as a polygon, circle, line or point)",,033042,Type of limit represented by following value,,,,Operational
bufr4/3/01/028/3/007010,01,Location and identification sequences,301028,"(Horizontal section of a feature described as a polygon, circle, line or point)",,007010,Flight level,,,,Operational
bufr4/3/01/028/4/101000,01,Location and identification sequences,301028,"(Horizontal section of a feature described as a polygon, circle, line or point)",,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/01/028/5/031002,01,Location and identification sequences,301028,"(Horizontal section of a feature described as a polygon, circle, line or point)",,031002,Extended delayed descriptor replication factor,,(see Note 5),66,Operational
bufr4/3/01/028/6/301023,01,Location and identification sequences,301028,"(Horizontal section of a feature described as a polygon, circle, line or point)",,301023,Latitude/longitude (coarse accuracy),,,,Operational
bufr4/3/01/028/7/019007,01,Location and identification sequences,301028,"(Horizontal section of a feature described as a polygon, circle, line or point)",,019007,Effective radius of feature,,(see Note 6),61,Operational
bufr4/3/01/028/8/008040,01,Location and identification sequences,301028,"(Horizontal section of a feature described as a polygon, circle, line or point)",,008040,Flight level significance,Set to missing (cancel),,,Operational
bufr4/3/01/029/1/001018,01,Location and identification sequences,301029,(Identification),,001018,Short station or site name,,,,Operational
bufr4/3/01/029/2/002001,01,Location and identification sequences,301029,(Identification),,002001,Type of station,,,,Operational
bufr4/3/01/029/3/301011,01,Location and identification sequences,301029,(Identification),,301011,"Year, month, day",,,,Operational
bufr4/3/01/030/1/001018,01,Location and identification sequences,301030,(Identification - with physical location),,001018,Short station or site name,,,,Operational
bufr4/3/01/030/2/002001,01,Location and identification sequences,301030,(Identification - with physical location),,002001,Type of station,,,,Operational
bufr4/3/01/030/3/301011,01,Location and identification sequences,301030,(Identification - with physical location),,301011,"Year, month, day",,,,Operational
bufr4/3/01/030/4/301024,01,Location and identification sequences,301030,(Identification - with physical location),,301024,"Latitude/longitude (coarse accuracy), height of station",,,,Operational
bufr4/3/01/031/1/301001,01,Location and identification sequences,301031,"(Identification and type of station, date/time, location (high accuracy), height of station)",,301001,WMO block and station numbers,,,,Operational
bufr4/3/01/031/2/002001,01,Location and identification sequences,301031,"(Identification and type of station, date/time, location (high accuracy), height of station)",,002001,Type of station,,,,Operational
bufr4/3/01/031/3/301011,01,Location and identification sequences,301031,"(Identification and type of station, date/time, location (high accuracy), height of station)",,301011,"Year, month, day",,,,Operational
bufr4/3/01/031/4/301012,01,Location and identification sequences,301031,"(Identification and type of station, date/time, location (high accuracy), height of station)",,301012,"Hour, minute",,,,Operational
bufr4/3/01/031/5/301022,01,Location and identification sequences,301031,"(Identification and type of station, date/time, location (high accuracy), height of station)",,301022,"Latitude/longitude (high accuracy), height of station",,,,Operational
bufr4/3/01/032/1/301001,01,Location and identification sequences,301032,"(Identification and type of station, date/time, location (coarse accuracy), height of station)",,301001,WMO block and station numbers,,,,Operational
bufr4/3/01/032/2/002001,01,Location and identification sequences,301032,"(Identification and type of station, date/time, location (coarse accuracy), height of station)",,002001,Type of station,,,,Operational
