Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/15/001/1/001011,15,Oceanographic report sequences,315001,(Typically reported underwater sounding without optional fields),,001011,Ship or mobile land station identifier,Ship's call sign,,,Operational
bufr4/3/15/001/2/301011,15,Oceanographic report sequences,315001,(Typically reported underwater sounding without optional fields),,301011,"Year, month, day",,,,Operational
bufr4/3/15/001/3/301012,15,Oceanographic report sequences,315001,(Typically reported underwater sounding without optional fields),,301012,"Hour, minute",,,,Operational
bufr4/3/15/001/4/301023,15,Oceanographic report sequences,315001,(Typically reported underwater sounding without optional fields),,301023,Latitude/longitude (coarse accuracy),,,,Operational
bufr4/3/15/001/5/306001,15,Oceanographic report sequences,315001,(Typically reported underwater sounding without optional fields),,306001,"Depth, temperature",,,,Operational
bufr4/3/15/002/1/001011,15,Oceanographic report sequences,315002,(Typically reported underwater sounding without optional fields),,001011,Ship or mobile land station identifier,Ship's call sign,,,Operational
bufr4/3/15/002/2/301011,15,Oceanographic report sequences,315002,(Typically reported underwater sounding without optional fields),,301011,"Year, month, day",,,,Operational
bufr4/3/15/002/3/301012,15,Oceanographic report sequences,315002,(Typically reported underwater sounding without optional fields),,301012,"Hour, minute",,,,Operational
bufr4/3/15/002/4/301023,15,Oceanographic report sequences,315002,(Typically reported underwater sounding without optional fields),,301023,Latitude/longitude (coarse accuracy),,,,Operational
bufr4/3/15/002/5/306004,15,Oceanographic report sequences,315002,(Typically reported underwater sounding without optional fields),,306004,"Depth, temperature, salinity",,,,Operational
bufr4/3/15/003/1/001087,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,001087,WMO marine observing platform extended identifier,,,,Operational
bufr4/3/15/003/2/001085,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,001085,Observing platform manufacturer's model,,,,Operational
bufr4/3/15/003/3/001086,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,001086,Observing platform manufacturer's serial number,,,,Operational
bufr4/3/15/003/4/002036,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,002036,Buoy type,,,,Operational
bufr4/3/15/003/5/002148,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,002148,Data collection and/or location system,,,,Operational
bufr4/3/15/003/6/002149,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,002149,Type of data buoy,,,,Operational
bufr4/3/15/003/7/022055,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,022055,Float cycle number,,,,Operational
bufr4/3/15/003/8/022056,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,022056,Direction of profile,,,,Operational
bufr4/3/15/003/9/022067,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,022067,Instrument type for water temperature/salinity profile measurement,,,,Operational
bufr4/3/15/003/10/301011,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,301011,"Year, month, day",,,,Operational
bufr4/3/15/003/11/301012,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,301012,"Hour, minute",,,,Operational
bufr4/3/15/003/12/301021,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,301021,Latitude/longitude (high accuracy),,,,Operational
bufr4/3/15/003/13/008080,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,008080,Qualifier for GTSPP quality flag,,,,Operational
bufr4/3/15/003/14/033050,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,033050,Global GTSPP quality flag,,,,Operational
bufr4/3/15/003/15/109000,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,109000,Delayed replication of 9 descriptors,,,,Operational
bufr4/3/15/003/16/031002,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,031002,Extended delayed descriptor replication factor,,,,Operational
bufr4/3/15/003/17/007065,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,007065,Water pressure,,,,Operational
bufr4/3/15/003/18/008080,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,008080,Qualifier for GTSPP quality flag,,,,Operational
bufr4/3/15/003/19/033050,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,033050,Global GTSPP quality flag,,,,Operational
bufr4/3/15/003/20/022045,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,022045,Sea/water temperature,,,,Operational
bufr4/3/15/003/21/008080,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,008080,Qualifier for GTSPP quality flag,,,,Operational
bufr4/3/15/003/22/033050,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,033050,Global GTSPP quality flag,,,,Operational
bufr4/3/15/003/23/022064,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,022064,Salinity,,,,Operational
bufr4/3/15/003/24/008080,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,008080,Qualifier for GTSPP quality flag,,,,Operational
bufr4/3/15/003/25/033050,15,Oceanographic report sequences,315003,(Temperature and salinity profile observed by profile floats),,033050,Global GTSPP quality flag,,,,Operational
bufr4/3/15/004/1/001079,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001079,Unique identifier for the profile,Hexadecimal string,,,Operational
bufr4/3/15/004/2/001011,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001011,Ship or mobile land station identifier,Ship's call sign,,,Operational
bufr4/3/15/004/3/001103,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001103,IMO Number. Unique Lloyd's register,= 0 to 9999999,,,Operational
bufr4/3/15/004/4/001087,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001087,WMO marine observing platform extended identifier,,(see Note 1),24,Operational
bufr4/3/15/004/5/001019,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001019,Long station or site name,Ship name,,,Operational
bufr4/3/15/004/6/001080,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001080,Ship line number according to SOOP,,,,Operational
bufr4/3/15/004/7/005036,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,005036,Ship transect number according to SOOP,,(see Note 2),31,Operational
bufr4/3/15/004/8/001036,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001036,Agency in charge of operating the observing platform,,,,Operational
bufr4/3/15/004/9/001013,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001013,Speed of motion of moving observing platform,,,,Operational
bufr4/3/15/004/10/001012,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,001012,Direction of motion of moving observing platform,,,,Operational
bufr4/3/15/004/11/301011,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,301011,"Year, month, day",,,,Operational
bufr4/3/15/004/12/301012,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,301012,"Hour, minute",,,,Operational
bufr4/3/15/004/13/301021,15,Oceanographic report sequences,315004,(XBT temperature profile data sequence),,301021,Latitude/longitude (high accuracy),,,,Operational
