Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/29/001/0,029001,Projection type,0,Gnomonic projection,,,,,Operational
bufr4/0/29/001/1,029001,Projection type,1,Polar stereographic projection,,,,,Operational
bufr4/0/29/001/2,029001,Projection type,2,Lambert's conformal conic projection,,,,,Operational
bufr4/0/29/001/3,029001,Projection type,3,Mercator's projection,,,,,Operational
bufr4/0/29/001/4,029001,Projection type,4,Scanning cone (radar),,,(see Note),65,Operational
bufr4/0/29/001/5,029001,Projection type,5,Reserved,,,,,Operational
bufr4/0/29/001/6,029001,Projection type,6,No projection,,,,,Operational
bufr4/0/29/001/7,029001,Projection type,7,Missing value,,,,,Operational
bufr4/0/29/002/0,029002,Coordinate grid type,0,Cartesian,,,,,Operational
bufr4/0/29/002/1,029002,Coordinate grid type,1,Polar,,,,,Operational
bufr4/0/29/002/2,029002,Coordinate grid type,2,Other,,,,,Operational
bufr4/0/29/002/3-6,029002,Coordinate grid type,3-6,Reserved,,,,,Operational
bufr4/0/29/002/7,029002,Coordinate grid type,7,Missing value,,,,,Operational
