Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/03/001/0,003001,Surface station type,0,Land station (synoptic network),,,,,Operational
bufr4/0/03/001/1,003001,Surface station type,1,Shallow water station (fixed to sea/lake floor),,,,,Operational
bufr4/0/03/001/2,003001,Surface station type,2,Ship,,,,,Operational
bufr4/0/03/001/3,003001,Surface station type,3,Rig/platform,,,,,Operational
bufr4/0/03/001/4,003001,Surface station type,4,Moored buoy,,,,,Operational
bufr4/0/03/001/5,003001,Surface station type,5,Drifting buoy (or drifter),,,,,Operational
bufr4/0/03/001/6,003001,Surface station type,6,Ice buoy,,,,,Operational
bufr4/0/03/001/7,003001,Surface station type,7,Land station (local network),,,,,Operational
bufr4/0/03/001/8,003001,Surface station type,8,Land vehicle,,,,,Operational
bufr4/0/03/001/9,003001,Surface station type,9,Autonomous marine vehicle,,,,,Operational
bufr4/0/03/001/10,003001,Surface station type,10,Tag attached to marine animal,,,,,Operational
bufr4/0/03/001/11-30,003001,Surface station type,11-30,Reserved for future use,,,,,Operational
bufr4/0/03/001/31,003001,Surface station type,31,Missing value,,,,,Operational
bufr4/0/03/003/0,003003,Thermometer/hygrometer housing,0,Screen,,,,,Operational
bufr4/0/03/003/1,003003,Thermometer/hygrometer housing,1,Sling/whirling,,,,,Operational
bufr4/0/03/003/2,003003,Thermometer/hygrometer housing,2,Unscreened,,,,,Operational
bufr4/0/03/003/3,003003,Thermometer/hygrometer housing,3,Radiation shield,,,,,Operational
bufr4/0/03/003/4,003003,Thermometer/hygrometer housing,4,Aspirated (e.g. Assmann),,,,,Operational
bufr4/0/03/003/5,003003,Thermometer/hygrometer housing,5,Other shelter,,,,,Operational
bufr4/0/03/003/6,003003,Thermometer/hygrometer housing,6,Handheld,,,,,Operational
bufr4/0/03/003/7-14,003003,Thermometer/hygrometer housing,7-14,Reserved for future use,,,,,Operational
bufr4/0/03/003/15,003003,Thermometer/hygrometer housing,15,Missing value,,,,,Operational
bufr4/0/03/004/0,003004,Type of screen/shelter/radiation shield,0,Stevenson screen,,,,,Operational
bufr4/0/03/004/1,003004,Type of screen/shelter/radiation shield,1,Marine Stevenson screen,,,,,Operational
bufr4/0/03/004/2,003004,Type of screen/shelter/radiation shield,2,Cylindrical section plate shield,,,,,Operational
bufr4/0/03/004/3,003004,Type of screen/shelter/radiation shield,3,Concentric tube,,,,,Operational
bufr4/0/03/004/4,003004,Type of screen/shelter/radiation shield,4,Rectangular section shield,,,,,Operational
bufr4/0/03/004/5,003004,Type of screen/shelter/radiation shield,5,Square section shield,,,,,Operational
bufr4/0/03/004/6,003004,Type of screen/shelter/radiation shield,6,Triangular section shield,,,,,Operational
bufr4/0/03/004/7,003004,Type of screen/shelter/radiation shield,7,Open covered lean-to,,,,,Operational
bufr4/0/03/004/8,003004,Type of screen/shelter/radiation shield,8,Open covered inverted V roof,,,,,Operational
bufr4/0/03/004/9,003004,Type of screen/shelter/radiation shield,9,Integrated (e.g. chilled mirror),,,,,Operational
bufr4/0/03/004/10-14,003004,Type of screen/shelter/radiation shield,10-14,Reserved for future use,,,,,Operational
bufr4/0/03/004/15,003004,Type of screen/shelter/radiation shield,15,Missing value,,,,,Operational
bufr4/0/03/008/0,003008,Artificially ventilated screen or shield,0,Natural ventilation in use,,,,,Operational
bufr4/0/03/008/1,003008,Artificially ventilated screen or shield,1,Artificial aspiration in use: constant flow at time of reading,,,,,Operational
bufr4/0/03/008/2,003008,Artificially ventilated screen or shield,2,Artificial aspiration in use: variable flow at time of reading,,,,,Operational
bufr4/0/03/008/3-6,003008,Artificially ventilated screen or shield,3-6,Reserved,,,,,Operational
bufr4/0/03/008/7,003008,Artificially ventilated screen or shield,7,Missing value,,,,,Operational
bufr4/0/03/010/0,003010,Method of sea/water current measurement,0,Reserved,,,,,Operational
bufr4/0/03/010/1,003010,Method of sea/water current measurement,1,ADCP,,,(see Note),91,Operational
bufr4/0/03/010/2,003010,Method of sea/water current measurement,2,GEK (Geomagnetic ElectroKinetograph),,,,,Operational
bufr4/0/03/010/3,003010,Method of sea/water current measurement,3,Ship's set and drift determined by fixes 3-6 hours apart,,,,,Operational
bufr4/0/03/010/4,003010,Method of sea/water current measurement,4,Ship's set and drift determined by fixes more than 6 hours but less than 12 hours apart,,,,,Operational
bufr4/0/03/010/5,003010,Method of sea/water current measurement,5,Drift of buoy,,,,,Operational
bufr4/0/03/010/6,003010,Method of sea/water current measurement,6,ADCP,,,,,Operational
bufr4/0/03/010/7,003010,Method of sea/water current measurement,7,ADCP bottom tracking mode,,,,,Operational
bufr4/0/03/010/8,003010,Method of sea/water current measurement,8,Electromagnetic sensor,,,,,Operational
bufr4/0/03/010/9,003010,Method of sea/water current measurement,9,Rotor and vane,,,,,Operational
bufr4/0/03/010/10,003010,Method of sea/water current measurement,10,Lowered ADCP,,,,,Operational
