Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/18/001/1/301025,18,Radiological report sequences,318001,,,301025,"Latitude/longitude (coarse accuracy), day/time",,,,Operational
bufr4/3/18/001/2/024011,18,Radiological report sequences,318001,,,024011,Dose,,,,Operational
bufr4/3/18/003/1/301026,18,Radiological report sequences,318003,,,301026,"Latitude/longitude (high accuracy), time period (day, hour, minute)",,,,Operational
bufr4/3/18/003/2/024005,18,Radiological report sequences,318003,,,024005,Isotope mass,,,,Operational
bufr4/3/18/003/3/024004,18,Radiological report sequences,318003,,,024004,Element name,,,,Operational
bufr4/3/18/003/4/024021,18,Radiological report sequences,318003,,,024021,Air concentration (of named isotope type including gross beta),,,,Operational
bufr4/3/18/004/1/301025,18,Radiological report sequences,318004,,,301025,"Latitude/longitude (coarse accuracy), day/time",,,,Operational
bufr4/3/18/004/2/004023,18,Radiological report sequences,318004,,,004023,Time period or displacement,,,,Operational
bufr4/3/18/004/3/013011,18,Radiological report sequences,318004,,,013011,Total precipitation/total water equivalent,,,,Operational
bufr4/3/18/004/4/024005,18,Radiological report sequences,318004,,,024005,Isotope mass,,,,Operational
bufr4/3/18/004/5/024004,18,Radiological report sequences,318004,,,024004,Element name,,,,Operational
bufr4/3/18/004/6/024022,18,Radiological report sequences,318004,,,024022,Concentration in precipitation (of named isotope type),,,,Operational
