Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/35/000/000-099,035000,FM and regional code number,000-099,International FM Codes,,,,,Operational
bufr4/0/35/000/100-199,035000,FM and regional code number,100-199,RA I Codes,,,,,Operational
bufr4/0/35/000/200-299,035000,FM and regional code number,200-299,RA II Codes,,,,,Operational
bufr4/0/35/000/300-399,035000,FM and regional code number,300-399,RA III Codes,,,,,Operational
bufr4/0/35/000/400-499,035000,FM and regional code number,400-499,RA IV Codes,,,,,Operational
bufr4/0/35/000/500-599,035000,FM and regional code number,500-599,RA V Codes,,,,,Operational
bufr4/0/35/000/600-699,035000,FM and regional code number,600-699,RA VI Codes,,,,,Operational
bufr4/0/35/000/700-799,035000,FM and regional code number,700-799,Antarctic Codes,,,,,Operational
bufr4/0/35/000/800-999,035000,FM and regional code number,800-999,Reserved,,,,,Operational
bufr4/0/35/000/1000-1022,035000,FM and regional code number,1000-1022,Not used,,,,,Operational
bufr4/0/35/000/1023,035000,FM and regional code number,1023,Missing value,,,,,Operational
bufr4/0/35/001/0,035001,Time frame for monitoring,0,Real time,,,,,Operational
bufr4/0/35/001/1,035001,Time frame for monitoring,1,Near-real time,,,,,Operational
bufr4/0/35/001/2,035001,Time frame for monitoring,2,Non-real time,,,,,Operational
bufr4/0/35/001/3-6,035001,Time frame for monitoring,3-6,Reserved,,,,,Operational
bufr4/0/35/001/7,035001,Time frame for monitoring,7,Missing value,,,,,Operational
bufr4/0/35/030/0,035030,Discrepancies in the availability of expected data,0,No discrepancies,,,,,Operational
bufr4/0/35/030/1,035030,Discrepancies in the availability of expected data,1,Non-compliance with standard and recommended practices and procedures including those of monitoring,,,,,Operational
bufr4/0/35/030/2,035030,Discrepancies in the availability of expected data,2,Catalogues of meteorological bulletins not updated in a timely manner,,,,,Operational
bufr4/0/35/030/3,035030,Discrepancies in the availability of expected data,3,Incorrect routing directories,,,,,Operational
bufr4/0/35/030/4,035030,Discrepancies in the availability of expected data,4,Lack of flexibility in the routing arrangements,,,,,Operational
bufr4/0/35/030/5,035030,Discrepancies in the availability of expected data,5,Deficiencies in the operation of GTS centres and circuits,,,,,Operational
bufr4/0/35/030/6,035030,Discrepancies in the availability of expected data,6,Loss of data or delays in relaying data on the GTS,,,,,Operational
bufr4/0/35/030/7,035030,Discrepancies in the availability of expected data,7,Routing of data different from the routing provided in the plan,,,,,Operational
bufr4/0/35/030/8,035030,Discrepancies in the availability of expected data,8,Various malpractices,,,,,Operational
bufr4/0/35/030/9-14,035030,Discrepancies in the availability of expected data,9-14,Reserved,,,,,Operational
bufr4/0/35/030/15,035030,Discrepancies in the availability of expected data,15,Missing value,,,,,Operational
bufr4/0/35/031/1,035031,Qualifier on monitoring results,1,Sufficient and all of acceptable quality,,,,,Operational
bufr4/0/35/031/2,035031,Qualifier on monitoring results,2,Sufficient but partly of acceptable quality,,,,,Operational
bufr4/0/35/031/3,035031,Qualifier on monitoring results,3,Insufficient but all of acceptable quality,,,,,Operational
bufr4/0/35/031/4,035031,Qualifier on monitoring results,4,Insufficient and of unacceptable quality,,,,,Operational
bufr4/0/35/031/5,035031,Qualifier on monitoring results,5,Some messages not complete,,,,,Operational
bufr4/0/35/031/6,035031,Qualifier on monitoring results,6,Suspect or wrongly coded groups could not be interpreted confidently,,,,,Operational
bufr4/0/35/031/7,035031,Qualifier on monitoring results,7,Gross coding errors,,,,,Operational
bufr4/0/35/031/8,035031,Qualifier on monitoring results,8,Transmission sequential order not observed,,,,,Operational
bufr4/0/35/031/9,035031,Qualifier on monitoring results,9,Report completely garbled and thus discarded,,,,,Operational
bufr4/0/35/031/10,035031,Qualifier on monitoring results,10,Deficiencies identified and rectified,,,,,Operational
bufr4/0/35/031/11,035031,Qualifier on monitoring results,11,Deficiencies identified but not rectified,,,,,Operational
bufr4/0/35/031/12,035031,Qualifier on monitoring results,12,Deficiencies not identified,,,,,Operational
bufr4/0/35/031/13,035031,Qualifier on monitoring results,13,Measuring errors,,,,,Operational
bufr4/0/35/031/14,035031,Qualifier on monitoring results,14,Mutual inconsistency,,,,,Operational
bufr4/0/35/031/15,035031,Qualifier on monitoring results,15,Temporal inconsistency,,,,,Operational
bufr4/0/35/031/16,035031,Qualifier on monitoring results,16,Forecast error,,,,,Operational
bufr4/0/35/031/17,035031,Qualifier on monitoring results,17,Bias,,,,,Operational
bufr4/0/35/031/18,035031,Qualifier on monitoring results,18,Improve system of quality control,,,,,Operational
bufr4/0/35/031/19,035031,Qualifier on monitoring results,19,Expand training programmes,,,,,Operational
bufr4/0/35/031/20-98,035031,Qualifier on monitoring results,20-98,Reserved,,,,,Operational
bufr4/0/35/031/99-126,035031,Qualifier on monitoring results,99-126,Not used,,,,,Operational
