Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/10/001/1/301042,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310001,(Спутниковый канал и яркостная температура),,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,,,Operational
bufr4/3/10/001/2/303031,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310001,(Спутниковый канал и яркостная температура),,303031,"(Данные значимости, суша/море, температура поверхности кожи)",,,,Operational
bufr4/3/10/001/3/303032,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310001,(Спутниковый канал и яркостная температура),,303032,Высокая облачность,,,,Operational
bufr4/3/10/001/4/101026,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310001,(Спутниковый канал и яркостная температура),,101026,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/10/001/5/303025,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310001,(Спутниковый канал и яркостная температура),,303025,(Спутниковый канал и яркостная температура),,,,Operational
bufr4/3/10/002/1/301042,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310002,(Спутник - низкий уровень),,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,,,Operational
bufr4/3/10/002/2/303031,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310002,(Спутник - низкий уровень),,303031,"(Данные значимости, суша/море, температура поверхности кожи)",,,,Operational
bufr4/3/10/002/3/303032,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310002,(Спутник - низкий уровень),,303032,Высокая облачность,,,,Operational
bufr4/3/10/002/4/101009,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310002,(Спутник - низкий уровень),,101009,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/10/002/5/303023,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310002,(Спутник - низкий уровень),,303023,Средняя температура слоя,,,,Operational
bufr4/3/10/003/1/301042,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310003,(Спутник - низкий уровень),,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,,,Operational
bufr4/3/10/003/2/303031,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310003,(Спутник - низкий уровень),,303031,"(Данные значимости, суша/море, температура поверхности кожи)",,,,Operational
bufr4/3/10/003/3/303032,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310003,(Спутник - низкий уровень),,303032,Высокая облачность,,,,Operational
bufr4/3/10/003/4/101006,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310003,(Спутник - низкий уровень),,101006,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/10/003/5/303023,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310003,(Спутник - низкий уровень),,303023,Средняя температура слоя,,,,Operational
bufr4/3/10/004/1/301042,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310004,(Спутник - осаждаемая вода),,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,,,Operational
bufr4/3/10/004/2/303031,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310004,(Спутник - осаждаемая вода),,303031,"(Данные значимости, суша/море, температура поверхности кожи)",,,,Operational
bufr4/3/10/004/3/303032,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310004,(Спутник - осаждаемая вода),,303032,Высокая облачность,,,,Operational
bufr4/3/10/004/4/101003,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310004,(Спутник - осаждаемая вода),,101003,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/10/004/5/303024,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310004,(Спутник - осаждаемая вода),,303024,Осаждаемая вода,,,,Operational
bufr4/3/10/005/1/301042,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310005,,,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,,,Operational
bufr4/3/10/005/2/303031,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310005,,,303031,"(Данные значимости, суша/море, температура поверхности кожи)",,,,Operational
bufr4/3/10/005/3/303033,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310005,,,303033,Высокая облачность,,,,Operational
bufr4/3/10/005/4/101000,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310005,,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/10/005/5/031001,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310005,,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/10/005/6/303025,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310005,,,303025,(Спутниковый канал и яркостная температура),,,,Operational
bufr4/3/10/006/1/301042,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310006,,,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,,,Operational
bufr4/3/10/006/2/303031,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310006,,,303031,"(Данные значимости, суша/море, температура поверхности кожи)",,,,Operational
bufr4/3/10/006/3/303033,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310006,,,303033,Высокая облачность,,,,Operational
bufr4/3/10/006/4/101000,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310006,,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/10/006/5/031001,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310006,,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/10/006/6/303023,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310006,,,303023,Средняя температура слоя,,,,Operational
bufr4/3/10/007/1/301042,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310007,,,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,,,Operational
bufr4/3/10/007/2/303031,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310007,,,303031,"(Данные значимости, суша/море, температура поверхности кожи)",,,,Operational
bufr4/3/10/007/3/303033,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310007,,,303033,Высокая облачность,,,,Operational
bufr4/3/10/007/4/101000,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310007,,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/10/007/5/031001,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310007,,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/10/007/6/303024,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310007,,,303024,Осаждаемая вода,,,,Operational
bufr4/3/10/008/1/310011,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310008,(Отчёт ATOVS HIRS),,310011,Переменные поля зрения ATOVS,,,,Operational
bufr4/3/10/008/2/101019,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310008,(Отчёт ATOVS HIRS),,101019,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/10/008/3/310012,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310008,(Отчёт ATOVS HIRS),,310012,Переменные каналов ATOVS,,,,Operational
bufr4/3/10/008/4/002150,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310008,(Отчёт ATOVS HIRS),,002150,Номер канала приборов TOVS/ATOVS/AVHRR,,,,Operational
bufr4/3/10/008/5/025079,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310008,(Отчёт ATOVS HIRS),,025079,Альбедо-радиационная солнечная фильтрованная облученность для ATOVS,,,,Operational
bufr4/3/10/008/6/025080,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310008,(Отчёт ATOVS HIRS),,025080,Альбедо-радиационная солнечная фильтрованная облученность для ATOVS,,,,Operational
bufr4/3/10/008/7/033032,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310008,(Отчёт ATOVS HIRS),,033032,Флаги качества канала для ATOVS,,,,Operational
bufr4/3/10/008/8/014045,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310008,(Отчёт ATOVS HIRS),,014045,(Сияние в канале),,,,Operational
bufr4/3/10/009/1/310011,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310009,Отчёт ATOVS AMSU-A,,310011,Переменные поля зрения ATOVS,,,,Operational
bufr4/3/10/009/2/101015,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310009,Отчёт ATOVS AMSU-A,,101015,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/10/009/3/310012,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310009,Отчёт ATOVS AMSU-A,,310012,Переменные каналов ATOVS,,,,Operational
bufr4/3/10/010/1/310011,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310010,Отчёт ATOVS AMSU-A,,310011,Переменные поля зрения ATOVS,,,,Operational
bufr4/3/10/010/2/101005,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310010,Отчёт ATOVS AMSU-A,,101005,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/10/010/3/310012,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310010,Отчёт ATOVS AMSU-A,,310012,Переменные каналов ATOVS,,,,Operational
bufr4/3/10/011/1/008070,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,008070,Квалификатор продукта вертикального зондирования,,,,Operational
bufr4/3/10/011/2/001033,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,001033,Идентификация исходного/генерирующего центра,,,,Operational
bufr4/3/10/011/3/001034,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,001034,Идентификация исходного/генерирующего центра,,,,Operational
bufr4/3/10/011/4/008070,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,008070,Квалификатор продукта вертикального зондирования,,,,Operational
bufr4/3/10/011/5/001033,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,001033,Идентификация исходного/генерирующего центра,,,,Operational
bufr4/3/10/011/6/001034,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,001034,Идентификация исходного/генерирующего центра,,,,Operational
bufr4/3/10/011/7/001007,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,001007,"Идентификатор спутника, инструмент и тип продукта",,,,Operational
bufr4/3/10/011/8/002048,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,002048,Индикатор спутникового датчика,,,,Operational
bufr4/3/10/011/9/005040,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,005040,Номер орбиты,,,,Operational
bufr4/3/10/011/10/025075,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,025075,Номер версии корректировок спутниковой антенны,,,,Operational
bufr4/3/10/011/11/201133,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,201133,Замена ширины данных,,,,Operational
bufr4/3/10/011/12/005041,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,005041,Номер строки сканирования,,,,Operational
bufr4/3/10/011/13/201000,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,201000,Замена ширины данных,,,,Operational
bufr4/3/10/011/14/005043,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,005043,Число поля зрения,,,,Operational
bufr4/3/10/011/15/025070,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,025070,Основное количество кадров,,,,Operational
bufr4/3/10/011/16/033030,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,033030,Флаги состояния строки сканирования для ATOVS,,,,Operational
bufr4/3/10/011/17/033031,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,033031,Флаги состояния строки сканирования для ATOVS,,,,Operational
bufr4/3/10/011/18/004001,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,004001,Год,,,,Operational
bufr4/3/10/011/19/004002,10,Последовательности вертикального зондирования (данные спутника) (не использовать в CREX для передачи),310011,Переменные поля зрения ATOVS,,004002,Месяц,,,,Operational
