Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/14/001,14,Сияние или облученность меньше или равна нулю,014001,"Коротковолновое излучение, интегрированное за 24 часа",J m-2,-3,-65536,17,J m-2,-3,5,,,Operational
bufr4/0/14/002,14,Сияние или облученность меньше или равна нулю,014002,"Длинноволновое излучение, интегрированное за указанный период",J m-2,-3,-65536,17,J m-2,-3,5,,,Operational
bufr4/0/14/003,14,Сияние или облученность меньше или равна нулю,014003,"Коротковолновое излучение, интегрированное за 24 часа",J m-2,-3,-65536,17,J m-2,-3,5,,,Operational
bufr4/0/14/004,14,Сияние или облученность меньше или равна нулю,014004,"Длинноволновое излучение, интегрированное за указанный период",J m-2,-3,-65536,17,J m-2,-3,5,,,Operational
bufr4/0/14/011,14,Сияние или облученность меньше или равна нулю,014011,"Коротковолновое излучение, интегрированное за 24 часа",J m-2,-3,-65536,17,J m-2,-3,5,,,Operational
bufr4/0/14/012,14,Сияние или облученность меньше или равна нулю,014012,"Длинноволновое излучение, интегрированное за указанный период",J m-2,-3,-65536,17,J m-2,-3,5,,,Operational
bufr4/0/14/013,14,Сияние или облученность меньше или равна нулю,014013,"Коротковолновое излучение, интегрированное за 24 часа",J m-2,-3,-65536,17,J m-2,-3,5,,,Operational
bufr4/0/14/014,14,Сияние или облученность меньше или равна нулю,014014,"Суммарная радиация, интегрированная за указанный период",J m-2,-3,-65536,17,J m-2,-3,5,,,Operational
bufr4/0/14/015,14,Сияние или облученность меньше или равна нулю,014015,"Коротковолновое излучение, интегрированное за 24 часа",J m-2,-4,-16384,15,J m-2,-4,5,,,Operational
bufr4/0/14/016,14,Сияние или облученность меньше или равна нулю,014016,"Суммарная радиация, интегрированная за указанный период",J m-2,-4,-16384,15,J m-2,-4,5,,,Operational
bufr4/0/14/017,14,Сияние или облученность меньше или равна нулю,014017,Мгновенное длинноволновое излучение,W m-2,0,-512,10,W m-2,0,4,,,Operational
bufr4/0/14/018,14,Сияние или облученность меньше или равна нулю,014018,Мгновенное длинноволновое излучение,W m-2,0,-2048,12,W m-2,0,4,,,Operational
bufr4/0/14/019,14,Сияние или облученность меньше или равна нулю,014019,Поверхностное альбедо,%,0,0,7,%,0,3,,,Operational
bufr4/0/14/020,14,Сияние или облученность меньше или равна нулю,014020,"Прямая солнечная радиация, интегрированная за последний час",J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/021,14,Сияние или облученность меньше или равна нулю,014021,"Глобальная солнечная радиация, интегрированная за указанный период",J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/022,14,Сияние или облученность меньше или равна нулю,014022,"Прямая солнечная радиация, интегрированная за последний час",J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/023,14,Сияние или облученность меньше или равна нулю,014023,"Рассеянная солнечная радиация (высокая точность), интегрированная за указанный период",J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/024,14,Сияние или облученность меньше или равна нулю,014024,"Прямая солнечная радиация, интегрированная за последний час",J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/025,14,Сияние или облученность меньше или равна нулю,014025,"Глобальная солнечная радиация, интегрированная за указанный период",J m-2,-4,0,15,J m-2,-4,5,,,Operational
bufr4/0/14/026,14,Сияние или облученность меньше или равна нулю,014026,Альбедо на вершине облаков,%,0,0,7,%,0,3,,,Operational
bufr4/0/14/027,14,Сияние или облученность меньше или равна нулю,014027,Поверхностное альбедо,%,0,0,7,%,0,3,,,Operational
bufr4/0/14/028,14,Сияние или облученность меньше или равна нулю,014028,"Глобальная солнечная радиация, интегрированная за указанный период",J m-2,-2,0,20,J m-2,-2,6,,,Operational
bufr4/0/14/029,14,Сияние или облученность меньше или равна нулю,014029,"Рассеянная солнечная радиация (высокая точность), интегрированная за указанный период",J m-2,-2,0,20,J m-2,-2,6,,,Operational
bufr4/0/14/030,14,Сияние или облученность меньше или равна нулю,014030,"Рассеянная солнечная радиация (высокая точность), интегрированная за указанный период",J m-2,-2,0,20,J m-2,-2,6,,,Operational
bufr4/0/14/031,14,Сияние или облученность меньше или равна нулю,014031,Общее солнечное сияние,min,0,0,11,min,0,4,,,Operational
bufr4/0/14/032,14,Сияние или облученность меньше или равна нулю,014032,Общее солнечное сияние,h,0,0,10,h,0,4,,,Operational
bufr4/0/14/033,14,Сияние или облученность меньше или равна нулю,014033,Общее солнечное сияние,%,0,0,9,%,0,3,,,Operational
bufr4/0/14/034,14,Сияние или облученность меньше или равна нулю,014034,Продолжительность солнечного сияния,min,0,0,11,min,0,4,,,Operational
bufr4/0/14/035,14,Сияние или облученность меньше или равна нулю,014035,Поток солнечного излучения,W m-2,1,0,14,W m-2,1,5,,,Operational
bufr4/0/14/042,14,Сияние или облученность меньше или равна нулю,014042,Отражательная способность,%,0,0,7,%,0,3,,,Operational
bufr4/0/14/043,14,Сияние или облученность меньше или равна нулю,014043,(Сияние в канале),W m-2 sr-1 um-1,4,0,23,W m-2 sr-1 um-1,4,7,(см. Примечание 3),35,Operational
bufr4/0/14/044,14,Сияние или облученность меньше или равна нулю,014044,(Сияние в канале),W m-2 sr-1 cm,7,-100000,22,W m-2 sr-1 cm,7,7,,,Operational
bufr4/0/14/045,14,Сияние или облученность меньше или равна нулю,014045,(Сияние в канале),W m-2 sr-1 cm,0,0,11,W m-2 sr-1 cm,0,4,(см. Примечание 3),36,Operational
bufr4/0/14/046,14,Сияние или облученность меньше или равна нулю,014046,Масштабированное среднее излучение AVHRR,W m-2 sr-1 m,0,-5000,16,W m-2 sr-1 m,0,5,(см. Примечание 3),29,Operational
bufr4/0/14/047,14,Сияние или облученность меньше или равна нулю,014047,Масштабированное среднее излучение AVHRR,W m-2 sr-1 m,0,0,31,W m-2 sr-1 m,0,10,,,Operational
bufr4/0/14/048,14,Сияние или облученность меньше или равна нулю,014048,Масштабированное среднее излучение AVHRR,W m-2 sr-1 m,0,0,31,W m-2 sr-1 m,0,10,,,Operational
bufr4/0/14/049,14,Сияние или облученность меньше или равна нулю,014049,Эквивалентная шуму дельта-радиация,W m-2 sr-1 cm,7,0,22,W m-2 sr-1 cm,0,0,,,Operational
bufr4/0/14/050,14,Сияние или облученность меньше или равна нулю,014050,Эмиссивность,%,1,0,10,%,1,4,(см. Примечание 3),69,Operational
bufr4/0/14/051,14,Сияние или облученность меньше или равна нулю,014051,"Прямая солнечная радиация, интегрированная за последний час",J m-2,-3,0,14,J m-2,-3,4,,,Operational
bufr4/0/14/052,14,Сияние или облученность меньше или равна нулю,014052,"Глобальная солнечная радиация, интегрированная за указанный период",J m-2,-2,-1048574,20,J m-2,-2,7,,,Operational
bufr4/0/14/053,14,Сияние или облученность меньше или равна нулю,014053,"Суммарная радиация, интегрированная за указанный период",J m-2,-2,-1048574,21,J m-2,-2,7,,,Operational
bufr4/0/14/054,14,Сияние или облученность меньше или равна нулю,014054,"Фотосинтетически активная радиация, интегрированная за указанный период",J m-2,-3,0,16,J m-2,-3,5,,,Operational
bufr4/0/14/055,14,Сияние или облученность меньше или равна нулю,014055,Индекс солнечной активности,Numeric,0,-32768,16,Numeric,0,5,,,Operational
bufr4/0/14/056,14,Сияние или облученность меньше или равна нулю,014056,Фоновая яркость,Cd m-2,0,0,18,Cd m-2,0,6,,,Operational
bufr4/0/14/057,14,Сияние или облученность меньше или равна нулю,014057,Тепловой поток почвы,J m-2,-2,-1048574,21,J m-2,-2,7,,,Operational
bufr4/0/14/058,14,Сияние или облученность меньше или равна нулю,014058,Исправленное обратное рассеяние на перекрестной поляризации,dB,2,-5000,13,dB,2,5,,,Operational
bufr4/0/14/072,14,Сияние или облученность меньше или равна нулю,014072,Глобальное УФ-облучение,J m-2,0,-4000000,23,J m-2,0,7,(см. Примечание 3),83,Operational
