Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
bufr4/3/07/001/1/301031,07,Secuencias de los informes de las observaciones de superficie (tierra),307001,(Estación de baja altitud),,301031,"Identificación y tipo de estación, fecha/hora, localización (gran exactitud), altura de la estación",,,,Operational
bufr4/3/07/001/2/302011,07,Secuencias de los informes de las observaciones de superficie (tierra),307001,(Estación de baja altitud),,302011,Estación de baja altitud,Informe básico de observación de superficie,,,Operational
bufr4/3/07/002/1/301032,07,Secuencias de los informes de las observaciones de superficie (tierra),307002,(Estación de baja altitud),,301032,"Identificación y tipo de estación, fecha/hora, localización (exactitud aproximada), altura de la estación",,,,Operational
bufr4/3/07/002/2/302011,07,Secuencias de los informes de las observaciones de superficie (tierra),307002,(Estación de baja altitud),,302011,Estación de baja altitud,Informe básico de observación de superficie,,,Operational
bufr4/3/07/003/1/307001,07,Secuencias de los informes de las observaciones de superficie (tierra),307003,(Estación de baja altitud),,307001,Estación de baja altitud,Localización (gran exactitud) e informe básico,,,Operational
bufr4/3/07/003/2/101000,07,Secuencias de los informes de las observaciones de superficie (tierra),307003,(Estación de baja altitud),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/07/003/3/031001,07,Secuencias de los informes de las observaciones de superficie (tierra),307003,(Estación de baja altitud),,031001,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/07/003/4/302005,07,Secuencias de los informes de las observaciones de superficie (tierra),307003,(Estación de baja altitud),,302005,Capa de nubes,,,,Operational
bufr4/3/07/004/1/307002,07,Secuencias de los informes de las observaciones de superficie (tierra),307004,(Estación de baja altitud),,307002,Estación de baja altitud,Localización (exactitud aproximada) e informe básico,,,Operational
bufr4/3/07/004/2/101000,07,Secuencias de los informes de las observaciones de superficie (tierra),307004,(Estación de baja altitud),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/07/004/3/031001,07,Secuencias de los informes de las observaciones de superficie (tierra),307004,(Estación de baja altitud),,031001,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/07/004/4/302005,07,Secuencias de los informes de las observaciones de superficie (tierra),307004,(Estación de baja altitud),,302005,Capa de nubes,,,,Operational
bufr4/3/07/005/1/307001,07,Secuencias de los informes de las observaciones de superficie (tierra),307005,(Estación de baja altitud),,307001,Estación de baja altitud,Localización (gran exactitud) e informe básico,,,Operational
