Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
bufr4/3/01/001/1/001001,01,Secuencias correspondientes a la posición y a la identificación,301001,Números de bloque y de la estación de la OMM,,001001,Número de bloque de la OMM,,,,Operational
bufr4/3/01/001/2/001002,01,Secuencias correspondientes a la posición y a la identificación,301001,Números de bloque y de la estación de la OMM,,001002,Número de la estación de la OMM,,,,Operational
bufr4/3/01/002/1/001003,01,Secuencias correspondientes a la posición y a la identificación,301002,,,001003,Número de Región de la OMM /zona geográfica,,,,Operational
bufr4/3/01/002/2/001004,01,Secuencias correspondientes a la posición y a la identificación,301002,,,001004,Subárea de Región de la OMM,,,,Operational
bufr4/3/01/002/3/001005,01,Secuencias correspondientes a la posición y a la identificación,301002,,,001005,Identificador de boya/plataforma,,,,Operational
bufr4/3/01/003/1/001011,01,Secuencias correspondientes a la posición y a la identificación,301003,Señal de llamada del buque y movimiento,,001011,Identificador de buque o de estación terrestre móvil,Señal de llamada del buque,,,Operational
bufr4/3/01/003/2/001012,01,Secuencias correspondientes a la posición y a la identificación,301003,Señal de llamada del buque y movimiento,,001012,Dirección del movimiento de la plataforma de observación,,,,Operational
bufr4/3/01/003/3/001013,01,Secuencias correspondientes a la posición y a la identificación,301003,Señal de llamada del buque y movimiento,,001013,Velocidad del movimiento de la plataforma de observación,,,,Operational
bufr4/3/01/004/1/001001,01,Secuencias correspondientes a la posición y a la identificación,301004,Identificación de la estación de superficie,,001001,Número de bloque de la OMM,,,,Operational
bufr4/3/01/004/2/001002,01,Secuencias correspondientes a la posición y a la identificación,301004,Identificación de la estación de superficie,,001002,Número de la estación de la OMM,,,,Operational
bufr4/3/01/004/3/001015,01,Secuencias correspondientes a la posición y a la identificación,301004,Identificación de la estación de superficie,,001015,Nombre de la estación o emplazamiento,,,,Operational
bufr4/3/01/004/4/002001,01,Secuencias correspondientes a la posición y a la identificación,301004,Identificación de la estación de superficie,,002001,Tipo de estación,,,,Operational
bufr4/3/01/005/1/001035,01,Secuencias correspondientes a la posición y a la identificación,301005,Centro de origen/centro secundario,,001035,Centro de origen,,,,Operational
bufr4/3/01/005/2/001034,01,Secuencias correspondientes a la posición y a la identificación,301005,Centro de origen/centro secundario,,001034,Identificación del centro secundario de origen/generación,,,,Operational
bufr4/3/01/011/1/004001,01,Secuencias correspondientes a la posición y a la identificación,301011,"Año, mes, día",,004001,Año,,,,Operational
bufr4/3/01/011/2/004002,01,Secuencias correspondientes a la posición y a la identificación,301011,"Año, mes, día",,004002,Mes,,,,Operational
bufr4/3/01/011/3/004003,01,Secuencias correspondientes a la posición y a la identificación,301011,"Año, mes, día",,004003,Día,,,,Operational
bufr4/3/01/012/1/004004,01,Secuencias correspondientes a la posición y a la identificación,301012,"Hora, minuto",,004004,Hora,,,,Operational
bufr4/3/01/012/2/004005,01,Secuencias correspondientes a la posición y a la identificación,301012,"Hora, minuto",,004005,Minuto,,,,Operational
bufr4/3/01/013/1/004004,01,Secuencias correspondientes a la posición y a la identificación,301013,"Hora, minuto, segundo",,004004,Hora,,,,Operational
bufr4/3/01/013/2/004005,01,Secuencias correspondientes a la posición y a la identificación,301013,"Hora, minuto, segundo",,004005,Minuto,,,,Operational
bufr4/3/01/013/3/004006,01,Secuencias correspondientes a la posición y a la identificación,301013,"Hora, minuto, segundo",,004006,Segundo,,,,Operational
bufr4/3/01/014/1/102002,01,Secuencias correspondientes a la posición y a la identificación,301014,Período de tiempo,,102002,Repetir 2 descriptores 2 veces,,,,Operational
bufr4/3/01/014/2/301011,01,Secuencias correspondientes a la posición y a la identificación,301014,Período de tiempo,,301011,"Año, mes, día",,,,Operational
bufr4/3/01/014/3/301012,01,Secuencias correspondientes a la posición y a la identificación,301014,Período de tiempo,,301012,"Hora, minuto",,,,Operational
bufr4/3/01/018/1/002114,01,Secuencias correspondientes a la posición y a la identificación,301018,Señal de llamada del buque encriptada y método de encriptación,,002114,Identificador encriptado del buque o de la estación terrestre móvil (encriptación base64),,,(Véanse las notas 2 a 4),Operational
bufr4/3/01/018/2/025185,01,Secuencias correspondientes a la posición y a la identificación,301018,Señal de llamada del buque encriptada y método de encriptación,,025185,Método de encriptación,,,,Operational
bufr4/3/01/018/3/025186,01,Secuencias correspondientes a la posición y a la identificación,301018,Señal de llamada del buque encriptada y método de encriptación,,025186,Versión de la clave de encriptación,,,,Operational
bufr4/3/01/021/1/005001,01,Secuencias correspondientes a la posición y a la identificación,301021,Latitud/longitud (gran precisión),,005001,Latitud (gran precisión),,,,Operational
bufr4/3/01/021/2/006001,01,Secuencias correspondientes a la posición y a la identificación,301021,Latitud/longitud (gran precisión),,006001,Longitud (gran precisión),,,,Operational
bufr4/3/01/022/1/005001,01,Secuencias correspondientes a la posición y a la identificación,301022,"Latitud/longitud (gran precisión), altura de la estación",,005001,Latitud (gran precisión),,,,Operational
