Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
bufr4/3/03/001/1/007003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303001,,,007003,Geopotencial,,,,Operational
bufr4/3/03/001/2/011001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303001,,,011001,Dirección del viento,,,,Operational
bufr4/3/03/001/3/011002,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303001,,,011002,Velocidad del viento,,,,Operational
bufr4/3/03/002/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303002,Viento al nivel de la presión,,007004,Presión,,,,Operational
bufr4/3/03/002/2/011001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303002,Viento al nivel de la presión,,011001,Dirección del viento,,,,Operational
bufr4/3/03/002/3/011002,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303002,Viento al nivel de la presión,,011002,Velocidad del viento,,,,Operational
bufr4/3/03/003/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303003,Viento al nivel de la presión,,007004,Presión,,,,Operational
bufr4/3/03/003/2/010003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303003,Viento al nivel de la presión,,010003,Geopotencial,,,,Operational
bufr4/3/03/003/3/012001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303003,Viento al nivel de la presión,,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/03/003/4/012003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303003,Viento al nivel de la presión,,012003,Temperatura del punto de rocío,,,,Operational
bufr4/3/03/004/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303004,Viento al nivel de la presión,,007004,Presión,,,,Operational
bufr4/3/03/004/2/010003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303004,Viento al nivel de la presión,,010003,Geopotencial,,,,Operational
bufr4/3/03/004/3/012001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303004,Viento al nivel de la presión,,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/03/004/4/012003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303004,Viento al nivel de la presión,,012003,Temperatura del punto de rocío,,,,Operational
bufr4/3/03/004/5/011001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303004,Viento al nivel de la presión,,011001,Dirección del viento,,,,Operational
bufr4/3/03/004/6/011002,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303004,Viento al nivel de la presión,,011002,Velocidad del viento,,,,Operational
bufr4/3/03/011/1/007003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303011,Viento en altura,,007003,Geopotencial,,,,Operational
bufr4/3/03/011/2/008001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303011,Viento en altura,,008001,Significación del sondeo vertical,,,,Operational
bufr4/3/03/011/3/011001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303011,Viento en altura,,011001,Dirección del viento,,,,Operational
bufr4/3/03/011/4/011002,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303011,Viento en altura,,011002,Velocidad del viento,,,,Operational
bufr4/3/03/012/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303012,Viento al nivel de la presión,,007004,Presión,,,,Operational
bufr4/3/03/012/2/008001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303012,Viento al nivel de la presión,,008001,Significación del sondeo vertical,,,,Operational
bufr4/3/03/012/3/011001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303012,Viento al nivel de la presión,,011001,Dirección del viento,,,,Operational
bufr4/3/03/012/4/011002,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303012,Viento al nivel de la presión,,011002,Velocidad del viento,,,,Operational
bufr4/3/03/013/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303013,"Geopotencial, temperatura, humedad, viento al nivel de la presión",,007004,Presión,,,,Operational
bufr4/3/03/013/2/008001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303013,"Geopotencial, temperatura, humedad, viento al nivel de la presión",,008001,Significación del sondeo vertical,,,,Operational
bufr4/3/03/013/3/010003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303013,"Geopotencial, temperatura, humedad, viento al nivel de la presión",,010003,Geopotencial,,,,Operational
bufr4/3/03/013/4/012001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303013,"Geopotencial, temperatura, humedad, viento al nivel de la presión",,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/03/013/5/013003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303013,"Geopotencial, temperatura, humedad, viento al nivel de la presión",,013003,Humedad relativa,,,,Operational
bufr4/3/03/013/6/011001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303013,"Geopotencial, temperatura, humedad, viento al nivel de la presión",,011001,Dirección del viento,,,,Operational
bufr4/3/03/013/7/011002,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303013,"Geopotencial, temperatura, humedad, viento al nivel de la presión",,011002,Velocidad del viento,,,,Operational
bufr4/3/03/014/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento al nivel de la presión",,007004,Presión,,,,Operational
bufr4/3/03/014/2/008001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento al nivel de la presión",,008001,Significación del sondeo vertical,,,,Operational
bufr4/3/03/014/3/010003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento al nivel de la presión",,010003,Geopotencial,,,,Operational
bufr4/3/03/014/4/012001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento al nivel de la presión",,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/03/014/5/012003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento al nivel de la presión",,012003,Temperatura del punto de rocío,,,,Operational
bufr4/3/03/014/6/011001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento al nivel de la presión",,011001,Dirección del viento,,,,Operational
bufr4/3/03/014/7/011002,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento al nivel de la presión",,011002,Velocidad del viento,,,,Operational
bufr4/3/03/021/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303021,"(Capa, calidad)",,007004,Presión,Definir la capa,,,Operational
bufr4/3/03/021/2/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303021,"(Capa, calidad)",,007004,Presión,,,,Operational
bufr4/3/03/021/3/204007,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303021,"(Capa, calidad)",,204007,Añadir campo asociado,7 bits,,,Operational
bufr4/3/03/021/4/031021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303021,"(Capa, calidad)",,031021,Significación del campo asociado,,,,Operational
bufr4/3/03/022/1/303021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303022,,,303021,"Capa, calidad",,,,Operational
bufr4/3/03/022/2/010003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303022,,,010003,Geopotencial,Espesor medio de la capa,,,Operational
bufr4/3/03/022/3/204000,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303022,,,204000,Añadir campo asociado,Anular,,,Operational
bufr4/3/03/023/1/303021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303023,Temperatura media de la capa,,303021,"Capa, calidad",,,,Operational
bufr4/3/03/023/2/012001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303023,Temperatura media de la capa,,012001,Temperatura/temperatura del aire,Media de la capa,,,Operational
bufr4/3/03/023/3/204000,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303023,Temperatura media de la capa,,204000,Añadir campo asociado,Anular,,,Operational
bufr4/3/03/024/1/303021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303024,Agua precipitable,,303021,"Capa, calidad",,,,Operational
bufr4/3/03/024/2/013016,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303024,Agua precipitable,,013016,Agua precipitable,,,,Operational
bufr4/3/03/024/3/204000,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303024,Agua precipitable,,204000,Añadir campo asociado,Anular,,,Operational
bufr4/3/03/025/1/002025,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303025,Canal satelital y temperatura de la lumicia,,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,,,,Operational
bufr4/3/03/025/2/204007,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303025,Canal satelital y temperatura de la lumicia,,204007,Añadir campo asociado,7 bits,,,Operational
bufr4/3/03/025/3/031021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303025,Canal satelital y temperatura de la lumicia,,031021,Significación del campo asociado,,,,Operational
bufr4/3/03/025/4/012063,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303025,Canal satelital y temperatura de la lumicia,,012063,Temperatura de la lumicia,,,,Operational
bufr4/3/03/025/5/204000,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303025,Canal satelital y temperatura de la lumicia,,204000,Añadir campo asociado,Anular,,,Operational
bufr4/3/03/026/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303026,Canal satelital y temperatura de la lumicia,,007004,Presión,,,,Operational
bufr4/3/03/026/2/008003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303026,Canal satelital y temperatura de la lumicia,,008003,Significación vertical (observaciones satelitales),,,,Operational
bufr4/3/03/026/3/204007,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303026,Canal satelital y temperatura de la lumicia,,204007,Añadir campo asociado,7 bits,,,Operational
bufr4/3/03/026/4/031021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303026,Canal satelital y temperatura de la lumicia,,031021,Significación del campo asociado,,,,Operational
bufr4/3/03/026/5/012001,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303026,Canal satelital y temperatura de la lumicia,,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/03/026/6/204000,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303026,Canal satelital y temperatura de la lumicia,,204000,Añadir campo asociado,Anular,,,Operational
bufr4/3/03/027/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303027,Canal satelital y temperatura de la lumicia,,007004,Presión,,,,Operational
bufr4/3/03/027/2/204007,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303027,Canal satelital y temperatura de la lumicia,,204007,Añadir campo asociado,7 bits,,,Operational
bufr4/3/03/027/3/031021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303027,Canal satelital y temperatura de la lumicia,,031021,Significación del campo asociado,,,,Operational
bufr4/3/03/027/4/010003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303027,Canal satelital y temperatura de la lumicia,,010003,Geopotencial,,,,Operational
bufr4/3/03/027/5/204000,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303027,Canal satelital y temperatura de la lumicia,,204000,Añadir campo asociado,Anular,,,Operational
bufr4/3/03/031/1/007004,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,007004,Presión,,,,Operational
bufr4/3/03/031/2/008003,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,008003,Significación vertical (observaciones satelitales),Base del sondeo,,,Operational
bufr4/3/03/031/3/007021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,007021,Elevación,Cenit local,,,Operational
bufr4/3/03/031/4/007022,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,007022,Elevación solar,Cenit solar,,,Operational
bufr4/3/03/031/5/008012,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,008012,Calificador tierra/mar,,,,Operational
bufr4/3/03/031/6/012061,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,012061,Temperatura de la película superficial,,,,Operational
bufr4/3/03/032/1/020011,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303032,Nubes,,020011,Nubosidad,,,,Operational
bufr4/3/03/032/2/020016,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303032,Nubes,,020016,Presión en la cima de las nubes,,,,Operational
bufr4/3/03/033/1/020010,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303033,Nubes,,020010,Cubierta (total) de nubes,,,,Operational
bufr4/3/03/033/2/020016,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303033,Nubes,,020016,Presión en la cima de las nubes,,,,Operational
bufr4/3/03/040/1/008041,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,008041,Significación de datos,= 7 punto de terminación del nivel de vuelo,,,Operational
bufr4/3/03/040/2/004025,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,004025,Período o desplazamiento de tiempo,Minutos,,,Operational
bufr4/3/03/040/3/004026,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,004026,Período o desplazamiento de tiempo,Segundos,,,Operational
bufr4/3/03/040/4/301021,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,301021,Latitud/longitud (gran exactitud),,,,Operational
bufr4/3/03/040/5/301122,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,301122,Fecha/hora (hasta centésimas de segundo),,,,Operational
bufr4/3/03/040/6/201131,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,201131,Cambio de la anchura de datos,,,,Operational
bufr4/3/03/040/7/202129,03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,202129,Cambio de escala,,,,Operational
