Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
bufr4/3/05/001/1/011001,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305001,(Medición única SADC-HYCOS),,011001,Dirección del viento,,,,Operational
bufr4/3/05/001/2/011002,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305001,(Medición única SADC-HYCOS),,011002,Velocidad del viento,,,,Operational
bufr4/3/05/001/3/013060,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305001,(Medición única SADC-HYCOS),,013060,Precipitación total acumulada,,,,Operational
bufr4/3/05/001/4/013071,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305001,(Medición única SADC-HYCOS),,013071,Nivel del agua aguas arriba,,,,Operational
bufr4/3/05/002/1/301012,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,301012,"Hora, minuto",,,,Operational
bufr4/3/05/002/2/012001,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/05/002/3/013003,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,013003,Humedad relativa,,,,Operational
bufr4/3/05/002/4/014051,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,014051,Radiancia solar directa integrada durante la última hora,,,,Operational
bufr4/3/05/002/5/013060,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,013060,Precipitación total acumulada,,,,Operational
bufr4/3/05/002/6/013072,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,013072,Nivel del agua aguas abajo,,,,Operational
bufr4/3/05/002/7/013080,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,013080,PH del agua,,,,Operational
bufr4/3/05/002/8/013081,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,013081,Conductividad del agua,,,,Operational
bufr4/3/05/002/9/013082,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,013082,Temperatura del agua,,,,Operational
bufr4/3/05/002/10/013083,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,013083,Oxígeno disuelto,,,,Operational
bufr4/3/05/002/11/013084,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305002,(Medición medioambiental SADC-HYCOS),,013084,Turbiedad,,,,Operational
bufr4/3/05/003/1/301012,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305003,(Definición de la serie de mediciones SADC- HYCOS),,301012,"Hora, minuto",Primera medición única menos el incremento,,,Operational
bufr4/3/05/003/2/004065,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305003,(Definición de la serie de mediciones SADC- HYCOS),,004065,Incremento de tiempo abreviado,Intervalo de tiempo entre mediciones,,,Operational
bufr4/3/05/003/3/101000,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305003,(Definición de la serie de mediciones SADC- HYCOS),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/05/003/4/031001,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305003,(Definición de la serie de mediciones SADC- HYCOS),,031001,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/05/003/5/305001,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305003,(Definición de la serie de mediciones SADC- HYCOS),,305001,Medición única SADC-HYCOS,,,,Operational
bufr4/3/05/004/1/301030,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305004,(Informe SADC-HYCOS),,301030,Identificación – con ubicación física,,,,Operational
bufr4/3/05/004/2/305002,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305004,(Informe SADC-HYCOS),,305002,Medición medioambiental SADC-HYCOS,,,,Operational
bufr4/3/05/004/3/305003,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305004,(Informe SADC-HYCOS),,305003,Definición de la serie de mediciones SADC- HYCOS,,,,Operational
bufr4/3/05/006/1/013072,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305006,(Medición MEDHYCOS),,013072,Nivel del agua aguas abajo,,,,Operational
bufr4/3/05/006/2/013082,05,Secuencias meteorológicas o hidrológicas comunes a las observaciones hidrológicas,305006,(Medición MEDHYCOS),,013082,Temperatura del agua,,,,Operational
