Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302001,(Pression et variation de pression en 3 heures),,010004,Pression,Pression au niveau de la station,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302001,(Pression et variation de pression en 3 heures),,010051,Pression ramenée au niveau moyen de la mer, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302001,(Pression et variation de pression en 3 heures),,010061,Variation de pression en 3 heures, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302001,(Pression et variation de pression en 3 heures),,010063,Caractéristique de la tendance barométrique, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,010004,Pression,Pression au niveau de la station,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,007004,Pression,Niveau barique,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,010003,Géopotentiel,Niveau barique,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,010061,Variation de pression en 3 heures, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,010063,Caractéristique de la tendance barométrique, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,011011,Direction du vent à 10 m, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,011012,Vitesse du vent à 10 m, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,012004,Température de l'air à 2 m, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,012006,Température du point de rosée à 2 m, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,013003,Humidité relative, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,020001,Visibilité horizontale, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,020003,Temps présent, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,020004,Temps passé (1), ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,020005,Temps passé (2), ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020010,Nébulosité (totale), ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,008002,Caractéristique verticale (observations en surface), ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020011,Nébulosité, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020013,Hauteur de la base des nuages, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020012,Type de nuage, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020012,Type de nuage, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020012,Type de nuage, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302005,(Couche nuageuse),,008002,Caractéristique verticale (observations en surface), ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302005,(Couche nuageuse),,020011,Nébulosité, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302005,(Couche nuageuse),,020012,Type de nuage, ,,,Operational
02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302005,(Couche nuageuse),,020013,Hauteur de la base des nuages, ,,,Operational
