Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,008003,Caractéristique verticale (observations par satellite),,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,010004,Pression,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,012001,Température/température de l'air,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,011001,Direction du vent,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,011002,Vitesse du vent,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304002,"(Pression au sommet des nuages, vent)",,008003,Caractéristique verticale (observations par satellite),,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304002,"(Pression au sommet des nuages, vent)",,010004,Pression,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304002,"(Pression au sommet des nuages, vent)",,011001,Direction du vent,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304002,"(Pression au sommet des nuages, vent)",,011002,Vitesse du vent,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304003,(Température en surface),,008003,Caractéristique verticale (observations par satellite),,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304003,(Température en surface),,012001,Température/température de l'air,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304004,"(Pression au sommet des nuages, nébulosité, température)",,008003,Caractéristique verticale (observations par satellite),,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304004,"(Pression au sommet des nuages, nébulosité, température)",,010004,Pression,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304004,(totale),,020010,Nébulosité,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304004,(totale),,012001,Température/température de l'air,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304005,(Humidité relative moyenne de la couche),,002024,Méthode de calcul de l'humidité moyenne intégrée,Définir la couche,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304005,(Humidité relative moyenne de la couche),,007004,Pression,Définir la couche,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304005,(Humidité relative moyenne de la couche),,007004,Pression,Définir la couche,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304005,(Humidité relative moyenne de la couche),,013003,Humidité relative,Définir la couche,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304006,(Rayonnement),,014001,"Rayonnement de grande longueur d'onde, intégré sur 24 heures",Rayonnement ascendant de grande longueur d'onde,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304006,(Rayonnement),,014001,"Rayonnement de grande longueur d'onde, intégré sur 24 heures",Rayonnement descendant de grande longueur d'onde,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304006,(Rayonnement),,014003,"Rayonnement de courte longueur d'onde, intégré sur 24 heures",Rayonnement ascendant de courte longueur d'onde,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,002163,Méthode de détermination de l'altitude,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,002164,Méthode de corrélation des traceurs,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,008012,Identificateur terre/mer,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,007024,Distance zénithale du satellite,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,002057,Origine des renseignements de première approximation pour sondages par satellite,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,008021,GOES-I/M Caractéristique temporelle,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004001,Année,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004002,Mois,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004003,Jour,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004004,Heure,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,008021,Caractéristique temporelle,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004024,Période ou décalage dans le temps,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,110004,Répéter 10 descripteurs 4 fois,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,008021,Caractéristique temporelle,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004004,Heure,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004005,Minute,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004006,Seconde,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,008021,Caractéristique temporelle,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004004,Heure,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004005,Minute,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,004006,Seconde,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,011001,Direction du vent,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,011002,Vitesse du vent,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,103010,Répéter 3 descripteurs 10 fois,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,002163,Méthode de détermination de l'altitude,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,007004,Pression,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304011,(GOES-I/M info),,012001,Température/température de l'air,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304030,(Position de la plate-forme),,027031,"En direction d'une longitude de 0°, distance à partir du centre de la Terre",,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304030,(Position de la plate-forme),,028031,"En direction d'une longitude est à 90°, distance à partir du centre de la Terre",,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304030,(Position de la plate-forme),,010031,"En direction du pôle Nord, distance à partir du centre de la Terre",,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304031,(Vitesse de déplacement de la plate-forme),,001041,Vitesse absolue de la plate-forme – première composante,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304031,(Vitesse de déplacement de la plate-forme),,001042,Vitesse absolue de la plate-forme – deuxième composante,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304031,(Vitesse de déplacement de la plate-forme),,001043,Vitesse absolue de la plate-forme – troisième composante,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304032,(Nébulosité),,002153,Fréquence centrale du canal du satellite,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304032,(Nébulosité),,002154,Largeur de bande du canal du satellite,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304032,(Nébulosité),,020081,Étendue de la couche nuageuse dans le secteur,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304032,(Nébulosité),,020082,Partie du segment libre de nuages,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304032,(Nébulosité),,020012,Type de nuage,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304033,(Luminance énergétique par ciel clair),,002152,Instrument de satellite utilisé dans le traitement des données,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304033,(Luminance énergétique par ciel clair),,002166,Type de luminance énergétique,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304033,(Luminance énergétique par ciel clair),,002167,Méthode de calcul de la luminance énergétique,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304033,(Luminance énergétique par ciel clair),,002153,Fréquence centrale du canal du satellite,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304033,(Luminance énergétique par ciel clair),,002154,Largeur de bande du canal du satellite,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304033,(Luminance énergétique par ciel clair),,012075,Luminance énergétique spectrale,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304033,(Luminance énergétique par ciel clair),,012076,Luminance énergétique,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304033,(Luminance énergétique par ciel clair),,012063,Température de luminance,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,"(Latitude/longitude, hauteur du soleil, nombre de couches)",,102004,Répéter 2 descripteurs 4 fois,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,(précision élevée),,027001,Latitude,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,(précision élevée),,028001,Longitude,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,(précision élevée),,007022,Hauteur du soleil,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,(précision élevée),,005043,Numéro du champ de vision,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,(totale),,020010,Nébulosié,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,(totale),,020016,Pression au sommet des nuages,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,(totale),,033003,Informations sur la qualité,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304034,(totale),,010040,Données extraites concernant le nombre de couches,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304035,(Toutes les données relatives à la luminance énergétique du ciel),,002153,Fréquence centrale du canal du satellite,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304035,(Toutes les données relatives à la luminance énergétique du ciel),,002154,Largeur de bande du canal du satellite,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304035,(Toutes les données relatives à la luminance énergétique du ciel),,012063,Température de luminance,,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304035,(Toutes les données relatives à la luminance énergétique du ciel),,008001,Caractéristique météorologique,Type de pixel: clair,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304035,(Toutes les données relatives à la luminance énergétique du ciel),,012063,Température de luminance,Clair,,,Operational
04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304035,(Toutes les données relatives à la luminance énergétique du ciel),,008001,Caractéristique météorologique,Type de pixel: couvert,,,Operational
