Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/20/003,020003,Temps présent,,00-49     Pas de précipitations à la station au moment de l'observation,,,,,Operational
bufr4/0/20/003,020003,Temps présent,,"00-19     Pas de précipitations, brouillard, brouillard givrant (sauf pour 11 et 12), tempête de poussière, tempête de sable, neige basse ou chasse-neige à la station au moment de l'observation ou, sauf pour 09 et 17, durant l'heure précédente",,,(voir la Note 3),77,Operational
bufr4/0/20/003,020003,Temps présent,,00-03     Aucun météore sauf les photométéores,,,,,Operational
bufr4/0/20/003/00,020003,Temps présent,00,Développement nuageux non observé ou non observable,Changement caractéristique de l'état du ciel au cours de la dernière heure,,,,Operational
bufr4/0/20/003/01,020003,Temps présent,01,Les nuages se dissipent généralement ou deviennent moins développés.,Changement caractéristique de l'état du ciel au cours de la dernière heure,,,,Operational
bufr4/0/20/003/02,020003,Temps présent,02,État du ciel dans l'ensemble inchangé,Changement caractéristique de l'état du ciel au cours de la dernière heure,,,,Operational
bufr4/0/20/003/03,020003,Temps présent,03,Les nuages se forment généralement ou se développent.,Changement caractéristique de l'état du ciel au cours de la dernière heure,,,,Operational
bufr4/0/20/003,020003,Temps présent,,"04-09     Brume, poussière, sable ou fumée",,,,,Operational
bufr4/0/20/003/04,020003,Temps présent,04,"Visibilité réduite par la fumée, par exemple les feux de brousse ou de forêt, la fumée industrielle ou les cendres volcaniques",,,,,Operational
bufr4/0/20/003/05,020003,Temps présent,05,Brume,,,,,Operational
bufr4/0/20/003/06,020003,Temps présent,06,"Poussière répandue en suspension dans l'air, non soulevée par le vent à ou près de la station au moment de l'observation.",,,,,Operational
bufr4/0/20/003/07,020003,Temps présent,07,"Poussière ou sable soulevé par le vent à ou près de la station au moment de l'observation, mais sans tourbillon(s) de poussière ou de sable bien développé(s), et sans tempête de poussière ou de sable observée ; ou, dans le cas des stations maritimes et des stations côtières, embruns soufflés à la station.",,,,,Operational
bufr4/0/20/003/08,020003,Temps présent,08,"Poussière ou sable soulevé par le vent à ou près de la station au moment de l'observation, mais sans tourbillon(s) de poussière ou de sable bien développé(s), et sans tempête de poussière ou de sable observée ; ou, dans le cas des stations maritimes et des stations côtières, embruns soufflés à la station.",,,,,Operational
bufr4/0/20/003/09,020003,Temps présent,09,"Tempête de poussière ou de sable visible au moment de l'observation, ou à la station au cours de l'heure précédente.",,,,,Operational
bufr4/0/20/003/10,020003,Temps présent,10,Brume,,,,,Operational
bufr4/0/20/003/11,020003,Temps présent,11,Correctifs,"Brouillard peu épais ou brouillard de glace à la station, que ce soit sur terre ou en mer, d'une épaisseur ne dépassant pas environ 2 mètres sur terre ou 10 mètres en mer.",,,,Operational
