Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/30/031/0,030031,Type d'image,0,IPP,,,,,Operational
bufr4/0/30/031/1,030031,Type d'image,1,Composite,,,,,Operational
bufr4/0/30/031/2,030031,Type d'image,2,CAPPl,,,,,Operational
bufr4/0/30/031/3,030031,Type d'image,3,Section verticale,,,,,Operational
bufr4/0/30/031/4,030031,Type d'image,4,Données alphanumériques,,,,,Operational
bufr4/0/30/031/5,030031,Type d'image,5,Carte de l'encombrement des sujets,,,,,Operational
bufr4/0/30/031/6,030031,Type d'image,6,Carte,,,,,Operational
bufr4/0/30/031/7,030031,Type d'image,7,Image de test,,,,,Operational
bufr4/0/30/031/8,030031,Type d'image,8,Commentaires,,,,,Operational
bufr4/0/30/031/9,030031,Type d'image,9,Carte d'occultation au sol,,,,,Operational
bufr4/0/30/031/10,030031,Type d'image,10,Carte de la hauteur du faisceau radar,,,,,Operational
bufr4/0/30/031/11-13,030031,Type d'image,11-13,Réservé,,,,,Operational
bufr4/0/30/031/14,030031,Type d'image,14,Autre,,,,,Operational
bufr4/0/30/031/15,030031,Type d'image,15,Valeur manquante,,,,,Operational
bufr4/0/30/032/1,030032,Combinaison avec d'autres données,1,Carte,,,,,Operational
bufr4/0/30/032/2,030032,Combinaison avec d'autres données,2,Satellite IR,,,,,Operational
bufr4/0/30/032/3,030032,Combinaison avec d'autres données,3,Satellite VIS,,,,,Operational
bufr4/0/30/032/4,030032,Combinaison avec d'autres données,4,Satellite WV,,,,,Operational
bufr4/0/30/032/5,030032,Combinaison avec d'autres données,5,Satellite multispectral,,,,,Operational
bufr4/0/30/032/6,030032,Combinaison avec d'autres données,6,Observations synoptiques,,,,,Operational
bufr4/0/30/032/7,030032,Combinaison avec d'autres données,7,Paramètres de prévision,,,,,Operational
bufr4/0/30/032/8,030032,Combinaison avec d'autres données,8,Données de foudre,,,,,Operational
bufr4/0/30/032/9-14,030032,Combinaison avec d'autres données,9-14,Réservé,,,,,Operational
bufr4/0/30/032/15,030032,Combinaison avec d'autres données,15,Autres données,,,,,Operational
bufr4/0/30/032/All-16,030032,Combinaison avec d'autres données,All 16,Valeur manquante,,,,,Operational
