Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/05/001/1/011001,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305001,(Measurement unique SADC-HYCOS),,011001,Direction du vent,,,,Operational
bufr4/3/05/001/2/011002,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305001,(Measurement unique SADC-HYCOS),,011002,Vitesse du vent,,,,Operational
bufr4/3/05/001/3/013060,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305001,(Measurement unique SADC-HYCOS),,013060,Précipitation totale accumulée,,,,Operational
bufr4/3/05/001/4/013071,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305001,(Measurement unique SADC-HYCOS),,013071,Niveau d'eau amont,,,,Operational
bufr4/3/05/002/1/301012,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,301012,"Heure, minute, seconde",,,,Operational
bufr4/3/05/002/2/012001,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,012001,Température/température de l'air,,,,Operational
bufr4/3/05/002/3/013003,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,013003,Humidité relative,,,,Operational
bufr4/3/05/002/4/014051,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,014051,Rayonnement solaire direct intégré sur la dernière heure,,,,Operational
bufr4/3/05/002/5/013060,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,013060,Précipitation totale accumulée,,,,Operational
bufr4/3/05/002/6/013072,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,013072,Niveau d'eau amont,,,,Operational
bufr4/3/05/002/7/013080,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,013080,pH de l'eau,,,,Operational
bufr4/3/05/002/8/013081,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,013081,Conductivité de l'eau,,,,Operational
bufr4/3/05/002/9/013082,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,013082,Température de l'eau,,,,Operational
bufr4/3/05/002/10/013083,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,013083,Oxygène dissous,,,,Operational
bufr4/3/05/002/11/013084,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305002,(Mesure environnementale SADC-HYCOS),,013084,Turbidité,,,,Operational
bufr4/3/05/003/1/301012,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305003,(Measurement unique SADC-HYCOS),,301012,"Heure, minute, seconde",Première mesure unique moins incrément,,,Operational
bufr4/3/05/003/2/004065,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305003,(Measurement unique SADC-HYCOS),,004065,Court intervalle de temps,Intervalle de temps entre les mesures,,,Operational
bufr4/3/05/003/3/101000,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305003,(Measurement unique SADC-HYCOS),,101000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/05/003/4/031001,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305003,(Measurement unique SADC-HYCOS),,031001,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/05/003/5/305001,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305003,(Measurement unique SADC-HYCOS),,305001,(Measurement unique SADC-HYCOS),,,,Operational
bufr4/3/05/004/1/301030,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305004,(rapport SADC-HYCOS),,301030,Identification - avec emplacement physique,,,,Operational
bufr4/3/05/004/2/305002,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305004,(rapport SADC-HYCOS),,305002,(Mesure environnementale SADC-HYCOS),,,,Operational
bufr4/3/05/004/3/305003,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305004,(rapport SADC-HYCOS),,305003,(Measurement unique SADC-HYCOS),,,,Operational
bufr4/3/05/006/1/013072,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305006,(Mesure MEDHYCOS),,013072,Niveau d'eau amont,,,,Operational
bufr4/3/05/006/2/013082,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305006,(Mesure MEDHYCOS),,013082,Température de l'eau,,,,Operational
bufr4/3/05/006/3/013019,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305006,(Mesure MEDHYCOS),,013019,Précipitation totale des 1 dernières heures,,,,Operational
bufr4/3/05/006/4/012001,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305006,(Mesure MEDHYCOS),,012001,Température/température de l'air,,,,Operational
bufr4/3/05/006/5/013073,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305006,(Mesure MEDHYCOS),,013073,Niveau d'eau maximum,,,,Operational
bufr4/3/05/006/6/013060,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305006,(Mesure MEDHYCOS),,013060,Précipitation totale accumulée,,,,Operational
bufr4/3/05/007/1/301029,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305007,(rapport MEDHYCOS),,301029,Identification,,,,Operational
bufr4/3/05/007/2/301012,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305007,(rapport MEDHYCOS),,301012,"Heure, minute, seconde",Heure de la première mesure,,,Operational
bufr4/3/05/007/3/004065,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305007,(rapport MEDHYCOS),,004065,Court intervalle de temps,Intervalle de temps entre les mesures,,,Operational
bufr4/3/05/007/4/101000,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305007,(rapport MEDHYCOS),,101000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/05/007/5/031001,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305007,(rapport MEDHYCOS),,031001,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/05/007/6/305006,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305007,(rapport MEDHYCOS),,305006,(Mesure MEDHYCOS),Mesure unique,,,Operational
bufr4/3/05/008/1/305006,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305008,(AOCHYCOS - Mesure au Tchad),,305006,(Mesure MEDHYCOS),(Mesure MEDHYCOS),,,Operational
bufr4/3/05/008/2/012030,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305008,(AOCHYCOS - Mesure au Tchad),,012030,Température du sol,À -50 cm,,,Operational
bufr4/3/05/009/1/301029,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(AOCHYCOS - Rapport du Tchad),,301029,Identification,,,,Operational
bufr4/3/05/009/2/301012,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(AOCHYCOS - Rapport du Tchad),,301012,"Heure, minute, seconde",Heure de la première mesure,,,Operational
bufr4/3/05/009/3/004065,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(AOCHYCOS - Rapport du Tchad),,004065,Court intervalle de temps,Intervalle de temps entre les mesures,,,Operational
bufr4/3/05/009/4/101000,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(AOCHYCOS - Rapport du Tchad),,101000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/05/009/5/031001,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(AOCHYCOS - Rapport du Tchad),,031001,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/05/009/6/305008,05,Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(AOCHYCOS - Rapport du Tchad),,305008,(AOCHYCOS - Mesure au Tchad),Mesure unique,,,Operational
