Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/01/001/1/001001,01,Séquences d'emplacement et d'identification,301001,(Numéros de bloc et de station OMM),,001001,Numéro de bloc OMM,,,,Operational
bufr4/3/01/001/2/001002,01,Séquences d'emplacement et d'identification,301001,(Numéros de bloc et de station OMM),,001002,Numéro de station OMM,,,,Operational
bufr4/3/01/002/1/001003,01,Séquences d'emplacement et d'identification,301002,,,001003,Numéro de région/zone géographique de l'OMM,,(voir la Note 3),11,Operational
bufr4/3/01/002/2/001004,01,Séquences d'emplacement et d'identification,301002,,,001004,Numéro de région/zone géographique de l'OMM,,(voir la Note 3),11,Operational
bufr4/3/01/002/3/001005,01,Séquences d'emplacement et d'identification,301002,,,001005,Identifiant de bouée/plateforme,,(voir la Note 3),11,Operational
bufr4/3/01/003/1/001011,01,Séquences d'emplacement et d'identification,301003,Indicatif d'appel du navire,,001011,Identifiant de station navire ou terrestre mobile,Indicatif d'appel du navire,,,Operational
bufr4/3/01/003/2/001012,01,Séquences d'emplacement et d'identification,301003,Indicatif d'appel du navire,,001012,Vitesse de mouvement de la plateforme d'observation mobile,,,,Operational
bufr4/3/01/003/3/001013,01,Séquences d'emplacement et d'identification,301003,Indicatif d'appel du navire,,001013,Vitesse de mouvement de la plateforme d'observation mobile,,,,Operational
bufr4/3/01/004/1/001001,01,Séquences d'emplacement et d'identification,301004,"Identification de la station de surface ; heure, coordonnées horizontales et verticales",,001001,Numéro de bloc OMM,,,,Operational
bufr4/3/01/004/2/001002,01,Séquences d'emplacement et d'identification,301004,"Identification de la station de surface ; heure, coordonnées horizontales et verticales",,001002,Numéro de station OMM,,,,Operational
bufr4/3/01/004/3/001015,01,Séquences d'emplacement et d'identification,301004,"Identification de la station de surface ; heure, coordonnées horizontales et verticales",,001015,Nom de station ou de site,,,,Operational
bufr4/3/01/004/4/002001,01,Séquences d'emplacement et d'identification,301004,"Identification de la station de surface ; heure, coordonnées horizontales et verticales",,002001,Type de station,,,,Operational
bufr4/3/01/005/1/001035,01,Séquences d'emplacement et d'identification,301005,(Centre d'origine/sous-centre),,001035,(Centre d'origine/sous-centre),,,,Operational
bufr4/3/01/005/2/001034,01,Séquences d'emplacement et d'identification,301005,(Centre d'origine/sous-centre),,001034,Identification du centre d'origine/génération,,,,Operational
bufr4/3/01/011/1/004001,01,Séquences d'emplacement et d'identification,301011,"Année, mois, jour",,004001,Année,,,,Operational
bufr4/3/01/011/2/004002,01,Séquences d'emplacement et d'identification,301011,"Année, mois, jour",,004002,Mois,,,,Operational
bufr4/3/01/011/3/004003,01,Séquences d'emplacement et d'identification,301011,"Année, mois, jour",,004003,Jour,,,,Operational
bufr4/3/01/012/1/004004,01,Séquences d'emplacement et d'identification,301012,"Heure, minute, seconde",,004004,Heure,,,,Operational
bufr4/3/01/012/2/004005,01,Séquences d'emplacement et d'identification,301012,"Heure, minute, seconde",,004005,Minute,,,,Operational
bufr4/3/01/013/1/004004,01,Séquences d'emplacement et d'identification,301013,"Heure, minute, seconde",,004004,Heure,,,,Operational
bufr4/3/01/013/2/004005,01,Séquences d'emplacement et d'identification,301013,"Heure, minute, seconde",,004005,Minute,,,,Operational
bufr4/3/01/013/3/004006,01,Séquences d'emplacement et d'identification,301013,"Heure, minute, seconde",,004006,Deuxième,,,,Operational
bufr4/3/01/014/1/102002,01,Séquences d'emplacement et d'identification,301014,(Période),,102002,Répliquer 5 descripteurs 2 fois,,,,Operational
bufr4/3/01/014/2/301011,01,Séquences d'emplacement et d'identification,301014,(Période),,301011,"Année, mois, jour",,,,Operational
bufr4/3/01/014/3/301012,01,Séquences d'emplacement et d'identification,301014,(Période),,301012,"Heure, minute, seconde",,,,Operational
bufr4/3/01/018/1/001114,01,Séquences d'emplacement et d'identification,301018,Indicatif d'appel du navire crypté et méthode de cryptage,,001114,Identifiant crypté de navire ou de station terrestre mobile (encodage base64),,(voir les Notes 3 et 4),"57,23",Operational
bufr4/3/01/018/2/025185,01,Séquences d'emplacement et d'identification,301018,Indicatif d'appel du navire crypté et méthode de cryptage,,025185,Méthode de chiffrement,,,,Operational
bufr4/3/01/018/3/025186,01,Séquences d'emplacement et d'identification,301018,Indicatif d'appel du navire crypté et méthode de cryptage,,025186,Version de la clé de chiffrement,,,,Operational
bufr4/3/01/021/1/005001,01,Séquences d'emplacement et d'identification,301021,Latitude (haute précision),,005001,Latitude (haute précision),,,,Operational
