Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/42/004/0,042004,Confiance de l'inversion pour chaque partition des spectres de houle.,0,Direction des vagues résolue,,,,,Operational
bufr4/0/42/004/1,042004,Confiance de l'inversion pour chaque partition des spectres de houle.,1,Ambiguïté à 180 degrés non résolue,,,,,Operational
bufr4/0/42/004/2-14,042004,Confiance de l'inversion pour chaque partition des spectres de houle.,2-14,Réservé,,,,,Operational
bufr4/0/42/004/15,042004,Confiance de l'inversion pour chaque partition des spectres de houle.,15,Manquant,,,,,Operational
bufr4/0/42/017/0,042017,Drapeau de qualité des spectres des vagues de houle,0,Bien,,,,,Operational
bufr4/0/42/017/1,042017,Drapeau de qualité des spectres des vagues de houle,1,Moyen,,,,,Operational
bufr4/0/42/017/2,042017,Drapeau de qualité des spectres des vagues de houle,2,Bas,,,,,Operational
bufr4/0/42/017/3,042017,Drapeau de qualité des spectres des vagues de houle,3,Pauvre,,,,,Operational
bufr4/0/42/017/4-14,042017,Drapeau de qualité des spectres des vagues de houle,4-14,Réservé,,,,,Operational
bufr4/0/42/017/15,042017,Drapeau de qualité des spectres des vagues de houle,15,Manquant,,,,,Operational
bufr4/0/42/018/0,042018,Drapeau de qualité des spectres des vagues de houle,0,Très bien,,,,,Operational
bufr4/0/42/018/1,042018,Drapeau de qualité des spectres des vagues de houle,1,Bien,,,,,Operational
bufr4/0/42/018/2,042018,Drapeau de qualité des spectres des vagues de houle,2,Moyen,,,,,Operational
bufr4/0/42/018/3,042018,Drapeau de qualité des spectres des vagues de houle,3,Bas,,,,,Operational
bufr4/0/42/018/4,042018,Drapeau de qualité des spectres des vagues de houle,4,Pauvre,,,,,Operational
bufr4/0/42/018/5-14,042018,Drapeau de qualité des spectres des vagues de houle,5-14,Réservé,,,,,Operational
bufr4/0/42/018/15,042018,Drapeau de qualité des spectres des vagues de houle,15,Manquant,,,,,Operational
