Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/00/002/1/000002,00,Séquences d'entrées de table BUFR,300002,,,000002,"Tableau A : description de la catégorie de données, ligne 1",,,,Operational
bufr4/3/00/002/2/000003,00,Séquences d'entrées de table BUFR,300002,,,000003,"Tableau A : description de la catégorie de données, ligne 1",,,,Operational
bufr4/3/00/003/1/000010,00,Séquences d'entrées de table BUFR,300003,"(F, X, Y du descripteur à ajouter ou définir)",,000010,"(F, X, Y du descripteur à ajouter ou définir)",,,,Operational
bufr4/3/00/003/2/000011,00,Séquences d'entrées de table BUFR,300003,"(F, X, Y du descripteur à ajouter ou définir)",,000011,Descripteur X à ajouter ou définir,,,,Operational
bufr4/3/00/003/3/000012,00,Séquences d'entrées de table BUFR,300003,"(F, X, Y du descripteur à ajouter ou définir)",,000012,"(F, X, Y du descripteur à ajouter ou définir)",,,,Operational
bufr4/3/00/004/1/300003,00,Séquences d'entrées de table BUFR,300004,,,300003,"(F, X, Y du descripteur à ajouter ou définir)",,,,Operational
bufr4/3/00/004/2/000013,00,Séquences d'entrées de table BUFR,300004,,,000013,Nom de l'élément,,,,Operational
bufr4/3/00/004/3/000014,00,Séquences d'entrées de table BUFR,300004,,,000014,Nom de l'élément,,,,Operational
bufr4/3/00/004/4/000015,00,Séquences d'entrées de table BUFR,300004,,,000015,Nom des unités,,,,Operational
bufr4/3/00/004/5/000016,00,Séquences d'entrées de table BUFR,300004,,,000016,Signe d'échelle des unités,,,,Operational
bufr4/3/00/004/6/000017,00,Séquences d'entrées de table BUFR,300004,,,000017,Signe d'échelle des unités,,,,Operational
bufr4/3/00/004/7/000018,00,Séquences d'entrées de table BUFR,300004,,,000018,Valeur de référence des unités,,,,Operational
bufr4/3/00/004/8/000019,00,Séquences d'entrées de table BUFR,300004,,,000019,Valeur de référence des unités,,,,Operational
bufr4/3/00/004/9/000020,00,Séquences d'entrées de table BUFR,300004,,,000020,Largeur des données de l'élément,,,,Operational
bufr4/3/00/010/1/300003,00,Séquences d'entrées de table BUFR,300010,,,300003,"(F, X, Y du descripteur à ajouter ou définir)",,,,Operational
bufr4/3/00/010/2/101000,00,Séquences d'entrées de table BUFR,300010,,,101000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/00/010/3/031001,00,Séquences d'entrées de table BUFR,300010,,,031001,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/00/010/4/000030,00,Séquences d'entrées de table BUFR,300010,,,000030,Descripteur définissant la séquence,,,,Operational
bufr4/3/00/015/1/000030,00,Séquences d'entrées de table BUFR,300015,Table de codes,,000030,Descripteur définissant la séquence,,,,Operational
bufr4/3/00/015/2/102000,00,Séquences d'entrées de table BUFR,300015,Table de codes,,102000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/00/015/3/031002,00,Séquences d'entrées de table BUFR,300015,Table de codes,,031002,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/00/015/4/000024,00,Séquences d'entrées de table BUFR,300015,Table de codes,,000024,Figure de code,,,,Operational
bufr4/3/00/015/5/000025,00,Séquences d'entrées de table BUFR,300015,Table de codes,,000025,Figure de code,,,,Operational
bufr4/3/00/016/1/000030,00,Séquences d'entrées de table BUFR,300016,(Définition de la table des drapeaux),,000030,Descripteur définissant la séquence,,,,Operational
bufr4/3/00/016/2/102000,00,Séquences d'entrées de table BUFR,300016,(Définition de la table des drapeaux),,102000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/00/016/3/031001,00,Séquences d'entrées de table BUFR,300016,(Définition de la table des drapeaux),,031001,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/00/016/4/000026,00,Séquences d'entrées de table BUFR,300016,(Définition de la table des drapeaux),,000026,Numéro de bit,,,,Operational
bufr4/3/00/016/5/000027,00,Séquences d'entrées de table BUFR,300016,(Définition de la table des drapeaux),,000027,Numéro de bit,,,,Operational
