Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/40/001/1/001007,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,001007,"Identifiant du satellite, instrument et type de produit",,,,Operational
bufr4/3/40/001/2/001031,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,001031,Identification du centre d'origine/génération,,,,Operational
bufr4/3/40/001/3/002019,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,002019,Instruments satellitaires,,,,Operational
bufr4/3/40/001/4/002020,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,002020,Classification des satellites,,,,Operational
bufr4/3/40/001/5/004001,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,004001,Année,,,,Operational
bufr4/3/40/001/6/004002,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,004002,Mois,,,,Operational
bufr4/3/40/001/7/004003,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,004003,Jour,,,,Operational
bufr4/3/40/001/8/004004,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,004004,Heure,,,,Operational
bufr4/3/40/001/9/004005,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,004005,Minute,,,,Operational
bufr4/3/40/001/10/202131,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,202131,Changer d'échelle,Ajoutez 3 à l'échelle,,,Operational
bufr4/3/40/001/11/201138,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,201138,Remplacement de la largeur des données,Ajoutez 10 à la largeur,,,Operational
bufr4/3/40/001/12/004006,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,004006,Deuxième,,,,Operational
bufr4/3/40/001/13/201000,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,201000,Remplacement de la largeur des données,Annuler,,,Operational
bufr4/3/40/001/14/202000,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,202000,Changer d'échelle,Annuler,,,Operational
bufr4/3/40/001/15/005001,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,005001,Latitude (haute précision),,,,Operational
bufr4/3/40/001/16/006001,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,006001,Latitude (haute précision),,,,Operational
bufr4/3/40/001/17/007024,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,007024,Angle zénithal du satellite,,,,Operational
bufr4/3/40/001/18/005021,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,005021,Relèvement ou angle d'azimut,,,,Operational
bufr4/3/40/001/19/007025,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,007025,Zénith solaire,,,,Operational
bufr4/3/40/001/20/005022,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,005022,Azimut solaire,,,,Operational
bufr4/3/40/001/21/005043,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,005043,Numéro de champ de vision,,,,Operational
bufr4/3/40/001/22/005040,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,005040,Numéro d'orbite,,,,Operational
bufr4/3/40/001/23/201133,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,201133,Remplacement de la largeur des données,Ajoutez 5 à la largeur,,,Operational
bufr4/3/40/001/24/005041,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,005041,Numéro de ligne de balayage,,,,Operational
bufr4/3/40/001/25/201000,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,201000,Remplacement de la largeur des données,Annuler,,,Operational
bufr4/3/40/001/26/201132,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,201132,Remplacement de la largeur des données,Ajoutez 4 à la largeur,,,Operational
bufr4/3/40/001/27/025070,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,025070,Nombre total de cadres,,,,Operational
bufr4/3/40/001/28/201000,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,201000,Remplacement de la largeur des données,Annuler,,,Operational
bufr4/3/40/001/29/202126,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,202126,Changer d'échelle,Soustraire 2 de l'échelle,,,Operational
bufr4/3/40/001/30/007001,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,007001,Hauteur de la station,,,,Operational
bufr4/3/40/001/31/202000,40,Séquences supplémentaires de rapports satellitaires,340001,(Données IASI Niveau 1c),,202000,Changer d'échelle,Annuler,,,Operational
