Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/22/056/0,022056,Direction du profil,0,Profil ascendant,,,,,Operational
bufr4/0/22/056/1,022056,Direction du profil,1,Profil ascendant,,,,,Operational
bufr4/0/22/056/2,022056,Direction du profil,2,Horizontal,,,,,Operational
bufr4/0/22/056/3,022056,Direction du profil,3,Valeur manquante,,,,,Operational
bufr4/0/22/060/0,022060,Statut de la drogue du dériveur lagrangien,0,La drogue est détachée,,,,,Operational
bufr4/0/22/060/1,022060,Statut de la drogue du dériveur lagrangien,1,La drogue est détachée,,,,,Operational
bufr4/0/22/060/2,022060,Statut de la drogue du dériveur lagrangien,2,Statut de la drogue inconnu,,,,,Operational
bufr4/0/22/060/3-6,022060,Statut de la drogue du dériveur lagrangien,3-6,Réservé,,,,,Operational
bufr4/0/22/060/7,022060,Statut de la drogue du dériveur lagrangien,7,Valeur manquante,,,,,Operational
bufr4/0/22/061/0,022061,État de la mer,0,Calme (miroité),0,,,,Operational
bufr4/0/22/061/1,022061,État de la mer,1,Calme (ondulé),"0 - 0,1",,,,Operational
bufr4/0/22/061/2,022061,État de la mer,2,Lisse (ondelettes),"0 - 0,1",,,,Operational
bufr4/0/22/061/3,022061,État de la mer,3,léger,"0,55 - 0,75",,,,Operational
bufr4/0/22/061/4,022061,État de la mer,4,Modéré,"1,25 - 2,5",,,,Operational
bufr4/0/22/061/5,022061,État de la mer,5,Rugueux,"2,5 - 4",,,,Operational
bufr4/0/22/061/6,022061,État de la mer,6,Rugueux,4 - 6,,,,Operational
bufr4/0/22/061/7,022061,État de la mer,7,Haut,4 - 6,,,,Operational
bufr4/0/22/061/8,022061,État de la mer,8,Haut,9 - 14,,,,Operational
bufr4/0/22/061/9,022061,État de la mer,9,Phénoménal,Plus de 14,,,,Operational
bufr4/0/22/061/10-14,022061,État de la mer,10-14,Réservé,,,,,Operational
bufr4/0/22/061/15,022061,État de la mer,15,Valeur manquante,,,,,Operational
bufr4/0/22/067,022067,Qualificatif de mesure de température/salinité,,,,,,,Operational
bufr4/0/22/068,022068,Types d'enregistreurs de profil de température de l'eau,,,,,,,Operational
bufr4/0/22/120/0,022120,Vérification automatisée du niveau d'eau de la station de marée,0,Bonnes données,,,,,Operational
bufr4/0/22/120/1,022120,Vérification automatisée du niveau d'eau de la station de marée,1,Niveau d'eau maximum,,,,,Operational
bufr4/0/22/120/2,022120,Vérification automatisée du niveau d'eau de la station de marée,2,Limite minimale (basse) du niveau d'eau dépassée,,,,,Operational
bufr4/0/22/120/3,022120,Vérification automatisée du niveau d'eau de la station de marée,3,Limite du taux de variation pour le niveau d'eau dépassée,,,,,Operational
bufr4/0/22/120/4,022120,Vérification automatisée du niveau d'eau de la station de marée,4,Limite minimale (basse) du niveau d'eau dépassée,,,,,Operational
bufr4/0/22/120/5,022120,Vérification automatisée du niveau d'eau de la station de marée,5,Valeur limite du niveau d'eau observée moins prédite dépassée,,,,,Operational
bufr4/0/22/120/6,022120,Vérification automatisée du niveau d'eau de la station de marée,6,Valeur observée du capteur principal du niveau d'eau moins le capteur de secours du niveau d'eau,,,,,Operational
bufr4/0/22/120/7,022120,Vérification automatisée du niveau d'eau de la station de marée,7,La valeur a dépassé la tolérance spécifiée par rapport à la valeur attendue.,,,,,Operational
bufr4/0/22/120/8,022120,Vérification automatisée du niveau d'eau de la station de marée,8,Limites des paramètres QA du niveau d'eau (sigmas et/ou valeurs aberrantes) dépassées,,,,,Operational
bufr4/0/22/120/9,022120,Vérification automatisée du niveau d'eau de la station de marée,9,Température de la mer en dehors de la plage attendue,,,,,Operational
bufr4/0/22/120/10,022120,Vérification automatisée du niveau d'eau de la station de marée,10,Plusieurs vérifications QC (ci-dessus) ont échoué.,,,,,Operational
bufr4/0/22/120/11,022120,Vérification automatisée du niveau d'eau de la station de marée,11,Aucune vérification automatisée du niveau d'eau effectuée,,,,,Operational
bufr4/0/22/120/12-30,022120,Vérification automatisée du niveau d'eau de la station de marée,12-30,Réservé,,,,,Operational
bufr4/0/22/120/31,022120,Vérification automatisée du niveau d'eau de la station de marée,31,Valeur manquante,,,,,Operational
bufr4/0/22/121/0,022121,Vérification automatisée du niveau d'eau de la station de marée,0,Opérationnel,,,,,Operational
bufr4/0/22/121/1,022121,Vérification automatisée du niveau d'eau de la station de marée,1,Problème possible de colmatage ou données de niveau d'eau dégradées.,,,,,Operational
bufr4/0/22/121/2,022121,Vérification automatisée du niveau d'eau de la station de marée,2,Décalage possible des données,,,,,Operational
bufr4/0/22/121/3,022121,Vérification automatisée du niveau d'eau de la station de marée,3,Statut inconnu du capteur du niveau d'eau,,,,,Operational
bufr4/0/22/121/4,022121,Vérification automatisée du niveau d'eau de la station de marée,4,Problème suspecté ou connu du capteur de température de la mer,,,,,Operational
bufr4/0/22/121/5,022121,Vérification automatisée du niveau d'eau de la station de marée,5,Plusieurs problèmes possibles (ci-dessus),,,,,Operational
bufr4/0/22/121/6,022121,Vérification automatisée du niveau d'eau de la station de marée,6,Données incorrectes - NE PAS DIFFUSER !,,,,,Operational
bufr4/0/22/121/7,022121,Vérification automatisée du niveau d'eau de la station de marée,7,Aucune vérification automatisée du niveau d'eau effectuée,,,,,Operational
bufr4/0/22/121/8-30,022121,Vérification automatisée du niveau d'eau de la station de marée,8-30,Réservé,,,,,Operational
