Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/08/001/1,008001,Signification de sondage vertical,1,Surface,,,,,Operational
bufr4/0/08/001/2,008001,Signification de sondage vertical,2,Niveau standard,,,,,Operational
bufr4/0/08/001/3,008001,Signification de sondage vertical,3,Niveau de la tropopause,,,,,Operational
bufr4/0/08/001/4,008001,Signification de sondage vertical,4,Vitesse maximale des rafales de vent,,,,,Operational
bufr4/0/08/001/5,008001,Signification de sondage vertical,5,"Niveau significatif, température et/ou humidité relative",,,,,Operational
bufr4/0/08/001/6,008001,Signification de sondage vertical,6,"Niveau significatif, vent",,,,,Operational
bufr4/0/08/001/All-7,008001,Signification de sondage vertical,All 7,Valeur manquante,,,,,Operational
bufr4/0/08/002/0,008002,Signification verticale (observations satellitaires),0,Observation des règles pour la base du nuage le plus bas et les types de nuages des FM 12 SYNOP et FM 13 SHIP s'appliquent.,,,,,Operational
bufr4/0/08/002/1,008002,Signification verticale (observations satellitaires),1,Première couche significative non-Cumulonimbus,,,,,Operational
bufr4/0/08/002/2,008002,Signification verticale (observations satellitaires),2,Première couche significative non-Cumulonimbus,,,,,Operational
bufr4/0/08/002/3,008002,Signification verticale (observations satellitaires),3,Première couche significative non-Cumulonimbus,,,,,Operational
bufr4/0/08/002/4,008002,Signification verticale (observations satellitaires),4,Première couche significative non-Cumulonimbus,,,,,Operational
bufr4/0/08/002/5,008002,Signification verticale (observations satellitaires),5,Plafond,,,,,Operational
bufr4/0/08/002/6,008002,Signification verticale (observations satellitaires),6,Nuages non détectés en dessous de la (des) hauteur(s) suivante(s),,,,,Operational
bufr4/0/08/002/7,008002,Signification verticale (observations satellitaires),7,1er nuage bas,,,,,Operational
bufr4/0/08/002/8,008002,Signification verticale (observations satellitaires),8,Nuage moyen,,,,,Operational
bufr4/0/08/002/9,008002,Signification verticale (observations satellitaires),9,Nuage élevé,,,,,Operational
