Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/15/001/1/001011,15,Séquences de rapports océanographiques,315001,(Sondage sous-marin typiquement rapporté sans champs optionnels),,001011,Identifiant de station navire ou terrestre mobile,Indicatif d'appel du navire,,,Operational
bufr4/3/15/001/2/301011,15,Séquences de rapports océanographiques,315001,(Sondage sous-marin typiquement rapporté sans champs optionnels),,301011,"Année, mois, jour",,,,Operational
bufr4/3/15/001/3/301012,15,Séquences de rapports océanographiques,315001,(Sondage sous-marin typiquement rapporté sans champs optionnels),,301012,"Heure, minute, seconde",,,,Operational
bufr4/3/15/001/4/301023,15,Séquences de rapports océanographiques,315001,(Sondage sous-marin typiquement rapporté sans champs optionnels),,301023,Longitude alternative (précision approximative),,,,Operational
bufr4/3/15/001/5/306001,15,Séquences de rapports océanographiques,315001,(Sondage sous-marin typiquement rapporté sans champs optionnels),,306001,"Profondeur, température",,,,Operational
bufr4/3/15/002/1/001011,15,Séquences de rapports océanographiques,315002,(Sondage sous-marin typiquement rapporté sans champs optionnels),,001011,Identifiant de station navire ou terrestre mobile,Indicatif d'appel du navire,,,Operational
bufr4/3/15/002/2/301011,15,Séquences de rapports océanographiques,315002,(Sondage sous-marin typiquement rapporté sans champs optionnels),,301011,"Année, mois, jour",,,,Operational
bufr4/3/15/002/3/301012,15,Séquences de rapports océanographiques,315002,(Sondage sous-marin typiquement rapporté sans champs optionnels),,301012,"Heure, minute, seconde",,,,Operational
bufr4/3/15/002/4/301023,15,Séquences de rapports océanographiques,315002,(Sondage sous-marin typiquement rapporté sans champs optionnels),,301023,Longitude alternative (précision approximative),,,,Operational
bufr4/3/15/002/5/306004,15,Séquences de rapports océanographiques,315002,(Sondage sous-marin typiquement rapporté sans champs optionnels),,306004,"Profondeur, température, salinité",,,,Operational
bufr4/3/15/003/1/001087,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,001087,Identifiant étendu de la plateforme d'observation marine de l'OMM,,,,Operational
bufr4/3/15/003/2/001085,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,001085,Mode du fabricant de la plateforme d'observation,,,,Operational
bufr4/3/15/003/3/001086,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,001086,Numéro de série du fabricant de la plateforme d'observation,,,,Operational
bufr4/3/15/003/4/002036,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,002036,Type de bouée,,,,Operational
bufr4/3/15/003/5/002148,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,002148,Système de collecte de données et/ou de localisation,,,,Operational
bufr4/3/15/003/6/002149,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,002149,Type de bouée de données,,,,Operational
bufr4/3/15/003/7/022055,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,022055,Numéro de cycle de flottement,,,,Operational
bufr4/3/15/003/8/022056,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,022056,Direction du profil,,,,Operational
bufr4/3/15/003/9/022067,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,022067,Qualificatif de mesure de température/salinité,,,,Operational
bufr4/3/15/003/10/301011,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,301011,"Année, mois, jour",,,,Operational
bufr4/3/15/003/11/301012,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,301012,"Heure, minute, seconde",,,,Operational
bufr4/3/15/003/12/301021,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,301021,Latitude (haute précision),,,,Operational
bufr4/3/15/003/13/008080,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,008080,Qualificatif pour le drapeau de qualité GTSPP,,,,Operational
bufr4/3/15/003/14/033050,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,033050,Qualificatif pour le drapeau de qualité GTSPP,,,,Operational
bufr4/3/15/003/15/109000,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,109000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/15/003/16/031002,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,031002,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/15/003/17/007065,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,007065,Pression d'eau à un niveau,,,,Operational
bufr4/3/15/003/18/008080,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,008080,Qualificatif pour le drapeau de qualité GTSPP,,,,Operational
bufr4/3/15/003/19/033050,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,033050,Qualificatif pour le drapeau de qualité GTSPP,,,,Operational
bufr4/3/15/003/20/022045,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,022045,Température de la surface de la mer,,,,Operational
bufr4/3/15/003/21/008080,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,008080,Qualificatif pour le drapeau de qualité GTSPP,,,,Operational
bufr4/3/15/003/22/033050,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,033050,Qualificatif pour le drapeau de qualité GTSPP,,,,Operational
bufr4/3/15/003/23/022064,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,022064,Salinité à un niveau,,,,Operational
bufr4/3/15/003/24/008080,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,008080,Qualificatif pour le drapeau de qualité GTSPP,,,,Operational
bufr4/3/15/003/25/033050,15,Séquences de rapports océanographiques,315003,Profil de température et de salinité observé par des flotteurs profilés,,033050,Qualificatif pour le drapeau de qualité GTSPP,,,,Operational
bufr4/3/15/004/1/001079,15,Séquences de rapports océanographiques,315004,(séquence de données de profil de température XBT),,001079,Identifiant unique pour le profil,Chaîne hexadécimale,,,Operational
bufr4/3/15/004/2/001011,15,Séquences de rapports océanographiques,315004,(séquence de données de profil de température XBT),,001011,Identifiant de station navire ou terrestre mobile,Indicatif d'appel du navire,,,Operational
bufr4/3/15/004/3/001103,15,Séquences de rapports océanographiques,315004,(séquence de données de profil de température XBT),,001103,Numéro OMI. Registre unique de Lloyd.,= 0 à 9999999,,,Operational
bufr4/3/15/004/4/001087,15,Séquences de rapports océanographiques,315004,(séquence de données de profil de température XBT),,001087,Identifiant étendu de la plateforme d'observation marine de l'OMM,,(voir la Note 3),24,Operational
bufr4/3/15/004/5/001019,15,Séquences de rapports océanographiques,315004,(séquence de données de profil de température XBT),,001019,Nom court de station ou de site,Nom du navire,,,Operational
bufr4/3/15/004/6/001080,15,Séquences de rapports océanographiques,315004,(séquence de données de profil de température XBT),,001080,Numéro de ligne de navire selon SOOP,,,,Operational
bufr4/3/15/004/7/005036,15,Séquences de rapports océanographiques,315004,(séquence de données de profil de température XBT),,005036,Numéro de ligne de navire selon SOOP,,(voir la Note 3),31,Operational
