Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/10/063/0,010063,Caractéristique de la tendance de pression,0,"En augmentation, puis en diminution ; pression atmosphérique identique ou supérieure à celle d'il y a trois heures",,,,,Operational
bufr4/0/10/063/1,010063,Caractéristique de la tendance de pression,1,"En augmentation, puis stable ; ou en augmentation, puis en augmentation plus lentement","En augmentation, puis en diminution ; pression atmosphérique identique ou supérieure à celle d'il y a trois heures",,,,Operational
bufr4/0/10/063/2,010063,Caractéristique de la tendance de pression,2,"En augmentation, puis stable ; ou en augmentation, puis en augmentation plus lentement","En augmentation, puis en diminution ; pression atmosphérique identique ou supérieure à celle d'il y a trois heures",,,,Operational
bufr4/0/10/063/3,010063,Caractéristique de la tendance de pression,3,"En augmentation, puis stable ; ou en augmentation, puis en augmentation plus lentement","En augmentation, puis en diminution ; pression atmosphérique identique ou supérieure à celle d'il y a trois heures",,,,Operational
bufr4/0/10/063/4,010063,Caractéristique de la tendance de pression,4,Stable ; pression atmosphérique identique à celle d'il y a trois heures,,,,,Operational
bufr4/0/10/063/5,010063,Caractéristique de la tendance de pression,5,"En augmentation, puis en diminution ; pression atmosphérique identique ou supérieure à celle d'il y a trois heures",,,,,Operational
bufr4/0/10/063/6,010063,Caractéristique de la tendance de pression,6,"En augmentation, puis stable ; ou en augmentation, puis en augmentation plus lentement",Stable ; pression atmosphérique identique à celle d'il y a trois heures,,,,Operational
bufr4/0/10/063/7,010063,Caractéristique de la tendance de pression,7,En diminution (de manière régulière ou irrégulière),Stable ; pression atmosphérique identique à celle d'il y a trois heures,,,,Operational
bufr4/0/10/063/8,010063,Caractéristique de la tendance de pression,8,"En augmentation, puis stable ; ou en augmentation, puis en augmentation plus lentement",Stable ; pression atmosphérique identique à celle d'il y a trois heures,,,,Operational
bufr4/0/10/063/9-14,010063,Caractéristique de la tendance de pression,9-14,Réservé,,,,,Operational
bufr4/0/10/063/15,010063,Caractéristique de la tendance de pression,15,Valeur manquante,,,,,Operational
bufr4/0/10/064/0,010064,Niveau de croisière SIGMET,0,Subsonique,,,,,Operational
bufr4/0/10/064/1,010064,Niveau de croisière SIGMET,1,Transsonique,,,,,Operational
bufr4/0/10/064/2,010064,Niveau de croisière SIGMET,2,Supersonique,,,,,Operational
bufr4/0/10/064/3-6,010064,Niveau de croisière SIGMET,3-6,Réservé,,,,,Operational
bufr4/0/10/064/7,010064,Niveau de croisière SIGMET,7,Valeur manquante,,,,,Operational
