Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/21/001/1/002101,21,Séquences de rapports radar,321001,(Profileur de vent - caractéristiques de l'antenne),,002101,Type d'antenne,,,,Operational
bufr4/3/21/001/2/002114,21,Séquences de rapports radar,321001,(Profileur de vent - caractéristiques de l'antenne),,002114,Surface effective de l'antenne,,,,Operational
bufr4/3/21/001/3/002105,21,Séquences de rapports radar,321001,(Profileur de vent - caractéristiques de l'antenne),,002105,Gain d'antenne maximal,,,,Operational
bufr4/3/21/001/4/002106,21,Séquences de rapports radar,321001,(Profileur de vent - caractéristiques de l'antenne),,002106,Largeur de faisceau à 3 dB,,,,Operational
bufr4/3/21/001/5/002107,21,Séquences de rapports radar,321001,(Profileur de vent - caractéristiques de l'antenne),,002107,Suppression des lobes secondaires,,,,Operational
bufr4/3/21/001/6/002121,21,Séquences de rapports radar,321001,(Profileur de vent - caractéristiques de l'antenne),,002121,Fréquence moyenne,,,,Operational
bufr4/3/21/003/1/021051,21,Séquences de rapports radar,321003,(Profileur de vent - données de moment),,021051,Puissance du signal supérieure à 1 mW,,,,Operational
bufr4/3/21/003/2/021014,21,Séquences de rapports radar,321003,(Profileur de vent - données de moment),,021014,Vitesse Doppler moyenne dans la direction x,,,,Operational
bufr4/3/21/003/3/021017,21,Séquences de rapports radar,321003,(Profileur de vent - données de moment),,021017,Largeur spectrale de la vitesse Doppler,,,,Operational
bufr4/3/21/003/4/021030,21,Séquences de rapports radar,321003,(Profileur de vent - données de moment),,021030,Rapport signal-bruit moyen,,,,Operational
bufr4/3/21/004/1/301031,21,Séquences de rapports radar,321004,(Profileur de vent - données de moment),,301031,"Identification et type de station, date/heure, emplacement (haute précision), mouvement",,,,Operational
bufr4/3/21/004/2/002003,21,Séquences de rapports radar,321004,(Profileur de vent - données de moment),,002003,Type d'équipement de mesure utilisé,,,,Operational
bufr4/3/21/004/3/101000,21,Séquences de rapports radar,321004,(Profileur de vent - données de moment),,101000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/21/004/4/031001,21,Séquences de rapports radar,321004,(Profileur de vent - données de moment),,031001,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/21/004/5/321003,21,Séquences de rapports radar,321004,(Profileur de vent - données de moment),,321003,(Profileur de vent - données de moment),,,,Operational
bufr4/3/21/005/1/025004,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,025004,Traitement d'écho,,,,Operational
bufr4/3/21/005/2/002121,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002121,Fréquence moyenne,,,,Operational
bufr4/3/21/005/3/002122,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002122,Plage d'agilité de fréquence,,,,Operational
bufr4/3/21/005/4/002123,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002123,Puissance de crête,,,,Operational
bufr4/3/21/005/5/002124,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002124,Puissance moyenne,,,,Operational
bufr4/3/21/005/6/002125,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002125,Fréquence de répétition des impulsions,,,,Operational
bufr4/3/21/005/7/002126,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002126,Largeur d'impulsion,,,,Operational
bufr4/3/21/005/8/002127,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002127,Fréquence intermédiaire du récepteur,,,,Operational
bufr4/3/21/005/9/002128,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002128,Largeur de bande de fréquence intermédiaire,,,,Operational
bufr4/3/21/005/10/002129,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002129,Signal minimum détectable,,,,Operational
bufr4/3/21/005/11/002130,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002130,Plage dynamique,,,,Operational
bufr4/3/21/005/12/002131,21,Séquences de rapports radar,321005,(Caractéristiques émetteur-récepteur),,002131,Commande de durée de sensibilité (STC),,,,Operational
bufr4/3/21/006/1/025001,21,Séquences de rapports radar,321006,(Caractéristiques d'intégration),,025001,Longueur de porte de distance,,,,Operational
bufr4/3/21/006/2/025002,21,Séquences de rapports radar,321006,(Caractéristiques d'intégration),,025002,Nombre moyen de portes,,,,Operational
bufr4/3/21/006/3/025003,21,Séquences de rapports radar,321006,(Caractéristiques d'intégration),,025003,Nombre d'impulsions intégrées,,,,Operational
bufr4/3/21/006/4/025005,21,Séquences de rapports radar,321006,(Caractéristiques d'intégration),,025005,Intégration d'écho,,,,Operational
bufr4/3/21/007/1/025009,21,Séquences de rapports radar,321007,(Corrections) -> (Corrections),,025009,Méthode d'étalonnage,,,,Operational
bufr4/3/21/007/2/025010,21,Séquences de rapports radar,321007,(Corrections) -> (Corrections),,025010,Traitement du désordre,,,,Operational
bufr4/3/21/007/3/025011,21,Séquences de rapports radar,321007,(Corrections) -> (Corrections),,025011,Correction d'occultation au sol (filtrage),,,,Operational
bufr4/3/21/007/4/025012,21,Séquences de rapports radar,321007,(Corrections) -> (Corrections),,025012,Correction d'atténuation de portée,,,,Operational
bufr4/3/21/007/5/025013,21,Séquences de rapports radar,321007,(Corrections) -> (Corrections),,025013,Correction de la bande brillante,,,,Operational
bufr4/3/21/007/6/025015,21,Séquences de rapports radar,321007,(Corrections) -> (Corrections),,025015,Correction de l'atténuation du radôme,,,,Operational
bufr4/3/21/007/7/025016,21,Séquences de rapports radar,321007,(Corrections) -> (Corrections),,025016,Correction d'atténuation en air clair,,,,Operational
bufr4/3/21/007/8/025017,21,Séquences de rapports radar,321007,(Corrections) -> (Corrections),,025017,Correction d'atténuation des précipitations,,,,Operational
bufr4/3/21/008/1/025006,21,Séquences de rapports radar,321008,Conversion de Z en R,,025006,Conversion de Z en R,,,,Operational
bufr4/3/21/008/2/025007,21,Séquences de rapports radar,321008,Conversion de Z en R,,025007,Conversion de Z en R,,,,Operational
bufr4/3/21/008/3/025008,21,Séquences de rapports radar,321008,Conversion de Z en R,,025008,Conversion de Z en R,,,,Operational
bufr4/3/21/009/1/025018,21,Séquences de rapports radar,321009,(Droit de A à Z),,025018,Loi de A à Z pour le facteur d'atténuation,,,,Operational
bufr4/3/21/009/2/025019,21,Séquences de rapports radar,321009,(Droit de A à Z),,025019,Loi de A à Z pour le facteur d'atténuation,,,,Operational
bufr4/3/21/010/1/002101,21,Séquences de rapports radar,321010,(Caractéristiques de l'antenne),,002101,Type d'antenne,,,,Operational
bufr4/3/21/010/2/007002,21,Séquences de rapports radar,321010,(Caractéristiques de l'antenne),,007002,Hauteur ou altitude,Altitude de la base de la tour,,,Operational
bufr4/3/21/010/3/002102,21,Séquences de rapports radar,321010,(Caractéristiques de l'antenne),,002102,Hauteur de l'antenne au-dessus de la base de la tour,,,,Operational
bufr4/3/21/010/4/002103,21,Séquences de rapports radar,321010,(Caractéristiques de l'antenne),,002103,Radôme,,,,Operational
bufr4/3/21/010/5/002104,21,Séquences de rapports radar,321010,(Caractéristiques de l'antenne),,002104,Polarisation d'antenne,,,,Operational
