Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/02/001/0,002001,Type de station,0,AUTO,,,,,Operational
bufr4/0/02/001/1,002001,Type de station,1,Habité,,,,,Operational
bufr4/0/02/001/2,002001,Type de station,2,Hybride : à la fois manué et automatique,,,,,Operational
bufr4/0/02/001/3,002001,Type de station,3,Valeur manquante,,,,,Operational
bufr4/0/02/002/1,002002,Type d'instrumentation pour la mesure du vent,1,Instruments certifiés,,,,,Operational
bufr4/0/02/002/2,002002,Type d'instrumentation pour la mesure du vent,2,À l'origine mesuré en nœuds,,,,,Operational
bufr4/0/02/002/3,002002,Type d'instrumentation pour la mesure du vent,3,Initialement mesuré en km h-1,,,,,Operational
bufr4/0/02/002/All-4,002002,Type d'instrumentation pour la mesure du vent,All 4,Valeur manquante,,,,,Operational
bufr4/0/02/003/0,002003,Type d'équipement de mesure utilisé,0,Instrument de pression associé à l'équipement de mesure du vent,,,,,Operational
bufr4/0/02/003/1,002003,Type d'équipement de mesure utilisé,1,Théodolite optique,,,,,Operational
bufr4/0/02/003/2,002003,Type d'équipement de mesure utilisé,2,Théodolite radio,,,,,Operational
bufr4/0/02/003/3,002003,Type d'équipement de mesure utilisé,3,Radar,,,,,Operational
bufr4/0/02/003/4,002003,Type d'équipement de mesure utilisé,4,VLF-Omega,,,,,Operational
bufr4/0/02/003/5,002003,Type d'équipement de mesure utilisé,5,Loran C,,,,,Operational
bufr4/0/02/003/6,002003,Type d'équipement de mesure utilisé,6,Profileur de vent,,,,,Operational
bufr4/0/02/003/7,002003,Type d'équipement de mesure utilisé,7,Navigation par satellite,,,,,Operational
bufr4/0/02/003/8,002003,Type d'équipement de mesure utilisé,8,Système de Sondage Radio-Acoustique (RASS),,,,,Operational
bufr4/0/02/003/9,002003,Type d'équipement de mesure utilisé,9,Sodar,,,,,Operational
bufr4/0/02/003/10,002003,Type d'équipement de mesure utilisé,10,Lidar,,,,,Operational
bufr4/0/02/003/11-13,002003,Type d'équipement de mesure utilisé,11-13,Réservé,,,,,Operational
bufr4/0/02/003/14,002003,Type d'équipement de mesure utilisé,14,"Instrument de pression associé à l'équipement de mesure du vent, mais l'élément de pression a échoué pendant l'ascension.",,,,,Operational
bufr4/0/02/003/15,002003,Type d'équipement de mesure utilisé,15,Valeur manquante,,,,,Operational
bufr4/0/02/004/0,002004,Type d'instrumentation pour la mesure de l'évaporation ou type de culture pour laquelle l'évapotranspiration est rapportée,0,Évaporimètre à bac ouvert des États-Unis (sans couvercle),Évaporation/évapotranspiration,,,,Operational
bufr4/0/02/004/1,002004,Type d'instrumentation pour la mesure de l'évaporation ou type de culture pour laquelle l'évapotranspiration est rapportée,1,Évaporimètre à bac ouvert des États-Unis (sans couvercle),Évaporation/évapotranspiration,,,,Operational
bufr4/0/02/004/2,002004,Type d'instrumentation pour la mesure de l'évaporation ou type de culture pour laquelle l'évapotranspiration est rapportée,2,Évaporimètre GGI-3000 (encastré),Évaporation/évapotranspiration,,,,Operational
bufr4/0/02/004/3,002004,Type d'instrumentation pour la mesure de l'évaporation ou type de culture pour laquelle l'évapotranspiration est rapportée,3,Réservoir de 20 m2,Évaporation/évapotranspiration,,,,Operational
bufr4/0/02/004/4,002004,Type d'instrumentation pour la mesure de l'évaporation ou type de culture pour laquelle l'évapotranspiration est rapportée,4,Autres,Évaporation/évapotranspiration,,,,Operational
bufr4/0/02/004/5,002004,Type d'instrumentation pour la mesure de l'évaporation ou type de culture pour laquelle l'évapotranspiration est rapportée,5,Riz,Évaporation/évapotranspiration,,,,Operational
bufr4/0/02/004/6,002004,Type d'instrumentation pour la mesure de l'évaporation ou type de culture pour laquelle l'évapotranspiration est rapportée,6,Blé,Évaporation/évapotranspiration,,,,Operational
