Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/04/001/1/008003,04,Séquences météorologiques communes aux observations satellitaires,304001,"(Pression au sommet du nuage, température, vent)",,008003,Signification verticale (observations satellitaires),,,,Operational
bufr4/3/04/001/2/010004,04,Séquences météorologiques communes aux observations satellitaires,304001,"(Pression au sommet du nuage, température, vent)",,010004,Pression,,,,Operational
bufr4/3/04/001/3/012001,04,Séquences météorologiques communes aux observations satellitaires,304001,"(Pression au sommet du nuage, température, vent)",,012001,Température/température de l'air,,,,Operational
bufr4/3/04/001/4/011001,04,Séquences météorologiques communes aux observations satellitaires,304001,"(Pression au sommet du nuage, température, vent)",,011001,Direction du vent,,,,Operational
bufr4/3/04/001/5/011002,04,Séquences météorologiques communes aux observations satellitaires,304001,"(Pression au sommet du nuage, température, vent)",,011002,Vitesse du vent,,,,Operational
bufr4/3/04/002/1/008003,04,Séquences météorologiques communes aux observations satellitaires,304002,"(Pression au sommet du nuage, température, vent)",,008003,Signification verticale (observations satellitaires),,,,Operational
bufr4/3/04/002/2/010004,04,Séquences météorologiques communes aux observations satellitaires,304002,"(Pression au sommet du nuage, température, vent)",,010004,Pression,,,,Operational
bufr4/3/04/002/3/011001,04,Séquences météorologiques communes aux observations satellitaires,304002,"(Pression au sommet du nuage, température, vent)",,011001,Direction du vent,,,,Operational
bufr4/3/04/002/4/011002,04,Séquences météorologiques communes aux observations satellitaires,304002,"(Pression au sommet du nuage, température, vent)",,011002,Vitesse du vent,,,,Operational
bufr4/3/04/003/1/008003,04,Séquences météorologiques communes aux observations satellitaires,304003,Température de surface,,008003,Signification verticale (observations satellitaires),,,,Operational
bufr4/3/04/003/2/012001,04,Séquences météorologiques communes aux observations satellitaires,304003,Température de surface,,012001,Température/température de l'air,,,,Operational
bufr4/3/04/004/1/008003,04,Séquences météorologiques communes aux observations satellitaires,304004,"(Pression au sommet du nuage, température, vent)",,008003,Signification verticale (observations satellitaires),,,,Operational
bufr4/3/04/004/2/010004,04,Séquences météorologiques communes aux observations satellitaires,304004,"(Pression au sommet du nuage, température, vent)",,010004,Pression,,,,Operational
bufr4/3/04/004/3/020010,04,Séquences météorologiques communes aux observations satellitaires,304004,"(Pression au sommet du nuage, température, vent)",,020010,Couverture nuageuse (totale),,,,Operational
bufr4/3/04/004/4/012001,04,Séquences météorologiques communes aux observations satellitaires,304004,"(Pression au sommet du nuage, température, vent)",,012001,Température/température de l'air,,,,Operational
bufr4/3/04/005/1/002024,04,Séquences météorologiques communes aux observations satellitaires,304005,Humidité relative moyenne de la couche,,002024,Méthode de calcul de l'humidité moyenne intégrée,,,,Operational
bufr4/3/04/005/2/007004,04,Séquences météorologiques communes aux observations satellitaires,304005,Humidité relative moyenne de la couche,,007004,Pression,Couches,,,Operational
bufr4/3/04/005/3/007004,04,Séquences météorologiques communes aux observations satellitaires,304005,Humidité relative moyenne de la couche,,007004,Pression,,,,Operational
bufr4/3/04/005/4/013003,04,Séquences météorologiques communes aux observations satellitaires,304005,Humidité relative moyenne de la couche,,013003,Humidité relative,,,,Operational
bufr4/3/04/006/1/014001,04,Séquences météorologiques communes aux observations satellitaires,304006,(Radiation),,014001,"Rayonnement à ondes longues, intégré sur la période spécifiée",Rayonnement de longue onde sortant,,,Operational
bufr4/3/04/006/2/014001,04,Séquences météorologiques communes aux observations satellitaires,304006,(Radiation),,014001,"Rayonnement à ondes longues, intégré sur la période spécifiée",Rayonnement de longue onde sortant,,,Operational
bufr4/3/04/006/3/014003,04,Séquences météorologiques communes aux observations satellitaires,304006,(Radiation),,014003,"Rayonnement à ondes courtes, intégré sur 24 heures",Rayonnement de longue onde sortant,,,Operational
bufr4/3/04/011/1/002163,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,002163,Méthode d'attribution de hauteur étendue,,,,Operational
bufr4/3/04/011/2/002164,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,002164,Méthode de corrélation des traceurs,,,,Operational
bufr4/3/04/011/3/008012,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,008012,Qualificatif terre/mer,,,,Operational
bufr4/3/04/011/4/007024,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,007024,Angle zénithal du satellite,,,,Operational
bufr4/3/04/011/5/002057,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,002057,Origine des informations initiales pour les sondages GOES-I/M,,,,Operational
bufr4/3/04/011/6/008021,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,008021,Signification du temps,,,,Operational
bufr4/3/04/011/7/004001,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004001,Année,,,,Operational
bufr4/3/04/011/8/004002,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004002,Mois,,,,Operational
bufr4/3/04/011/9/004003,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004003,Jour,,,,Operational
bufr4/3/04/011/10/004004,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004004,Heure,,,,Operational
bufr4/3/04/011/11/008021,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,008021,Signification du temps,,,,Operational
bufr4/3/04/011/12/004024,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004024,Période de temps ou déplacement,,,,Operational
bufr4/3/04/011/13/110004,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,110004,Répliquer 5 descripteurs 2 fois,,,,Operational
bufr4/3/04/011/14/008021,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,008021,Signification du temps,,,,Operational
bufr4/3/04/011/15/004004,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004004,Heure,,,,Operational
bufr4/3/04/011/16/004005,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004005,Minute,,,,Operational
bufr4/3/04/011/17/004006,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004006,Deuxième,,,,Operational
bufr4/3/04/011/18/008021,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,008021,Signification du temps,,,,Operational
bufr4/3/04/011/19/004004,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004004,Heure,,,,Operational
bufr4/3/04/011/20/004005,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004005,Minute,,,,Operational
bufr4/3/04/011/21/004006,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,004006,Deuxième,,,,Operational
bufr4/3/04/011/22/011001,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,011001,Direction du vent,,,,Operational
bufr4/3/04/011/23/011002,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,011002,Vitesse du vent,,,,Operational
bufr4/3/04/011/24/103010,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,103010,Répliquer 5 descripteurs 2 fois,,,,Operational
bufr4/3/04/011/25/002163,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,002163,Méthode d'attribution de hauteur étendue,,,,Operational
bufr4/3/04/011/26/007004,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,007004,Pression,,,,Operational
bufr4/3/04/011/27/012001,04,Séquences météorologiques communes aux observations satellitaires,304011,(Info GOES-I/M),,012001,Température/température de l'air,,,,Operational
bufr4/3/04/030/1/027031,04,Séquences météorologiques communes aux observations satellitaires,304030,Emplacement de la plateforme,,027031,"En direction de 90 degrés Est, distance depuis le centre de la Terre",,,,Operational
bufr4/3/04/030/2/028031,04,Séquences météorologiques communes aux observations satellitaires,304030,Emplacement de la plateforme,,028031,"En direction de 90 degrés Est, distance depuis le centre de la Terre",,,,Operational
bufr4/3/04/030/3/010031,04,Séquences météorologiques communes aux observations satellitaires,304030,Emplacement de la plateforme,,010031,"En direction du pôle Nord, distance depuis le centre de la Terre",,,,Operational
