Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/11/030/0,011030,Degré étendu de turbulence,0,Aucun,Dans le nuage,,,,Operational
bufr4/0/11/030/1,011030,Degré étendu de turbulence,1,Lumière,Dans le nuage,,,,Operational
bufr4/0/11/030/2,011030,Degré étendu de turbulence,2,Modéré,Dans le nuage,,,,Operational
bufr4/0/11/030/3,011030,Degré étendu de turbulence,3,Grave,Dans le nuage,,,,Operational
bufr4/0/11/030/4,011030,Degré étendu de turbulence,4,Aucun,dans l'air clair,,,,Operational
bufr4/0/11/030/5,011030,Degré étendu de turbulence,5,Lumière,dans l'air clair,,,,Operational
bufr4/0/11/030/6,011030,Degré étendu de turbulence,6,Modéré,dans l'air clair,,,,Operational
bufr4/0/11/030/7,011030,Degré étendu de turbulence,7,Grave,dans l'air clair,,,,Operational
bufr4/0/11/030/8,011030,Degré étendu de turbulence,8,Aucun,nuage/air dégagé non spécifié,,,,Operational
bufr4/0/11/030/9,011030,Degré étendu de turbulence,9,Lumière,nuage/air dégagé non spécifié,,,,Operational
bufr4/0/11/030/10,011030,Degré étendu de turbulence,10,Modéré,nuage/air dégagé non spécifié,,,,Operational
bufr4/0/11/030/11,011030,Degré étendu de turbulence,11,Grave,nuage/air dégagé non spécifié,,,,Operational
bufr4/0/11/030/12,011030,Degré étendu de turbulence,12,"Extrême, en air clair",,,,,Operational
bufr4/0/11/030/13,011030,Degré étendu de turbulence,13,"Extrême, dans le nuage",,,,,Operational
bufr4/0/11/030/14,011030,Degré étendu de turbulence,14,nuage/air dégagé non spécifié,,,,,Operational
bufr4/0/11/030/15,011030,Degré étendu de turbulence,15,"Léger, modéré isolé",,,,,Operational
bufr4/0/11/030/16,011030,Degré étendu de turbulence,16,"Léger, modéré occasionnel",,,,,Operational
bufr4/0/11/030/17,011030,Degré étendu de turbulence,17,"Léger, modéré occasionnel",,,,,Operational
bufr4/0/11/030/18,011030,Degré étendu de turbulence,18,"Modéré, sévère isolé",,,,,Operational
bufr4/0/11/030/19,011030,Degré étendu de turbulence,19,"Modéré, sévère isolé",,,,,Operational
bufr4/0/11/030/20,011030,Degré étendu de turbulence,20,"Modéré, sévère isolé",,,,,Operational
bufr4/0/11/030/21,011030,Degré étendu de turbulence,21,"Modéré, sévère isolé",,,,,Operational
bufr4/0/11/030/22,011030,Degré étendu de turbulence,22,"Grave, occasionnellement extrême",,,,,Operational
bufr4/0/11/030/23,011030,Degré étendu de turbulence,23,"Grave, occasionnellement extrême",,,,,Operational
bufr4/0/11/030/24-62,011030,Degré étendu de turbulence,24-62,Réservé,,,,,Operational
bufr4/0/11/030/63,011030,Degré étendu de turbulence,63,Valeur manquante,,,,,Operational
bufr4/0/11/031/0,011031,Degré étendu de turbulence,0,Aucun,Dans le nuage,,,,Operational
bufr4/0/11/031/1,011031,Degré étendu de turbulence,1,Lumière,Dans le nuage,,,,Operational
bufr4/0/11/031/2,011031,Degré étendu de turbulence,2,Modéré,Dans le nuage,,,,Operational
bufr4/0/11/031/3,011031,Degré étendu de turbulence,3,Grave,Dans le nuage,,,,Operational
bufr4/0/11/031/4,011031,Degré étendu de turbulence,4,Aucun,dans l'air clair,,,,Operational
bufr4/0/11/031/5,011031,Degré étendu de turbulence,5,Lumière,dans l'air clair,,,,Operational
bufr4/0/11/031/6,011031,Degré étendu de turbulence,6,Modéré,dans l'air clair,,,,Operational
bufr4/0/11/031/7,011031,Degré étendu de turbulence,7,Grave,dans l'air clair,,,,Operational
bufr4/0/11/031/8,011031,Degré étendu de turbulence,8,Aucun,nuage/air dégagé non spécifié,,,,Operational
bufr4/0/11/031/9,011031,Degré étendu de turbulence,9,Lumière,nuage/air dégagé non spécifié,,,,Operational
bufr4/0/11/031/10,011031,Degré étendu de turbulence,10,Modéré,nuage/air dégagé non spécifié,,,,Operational
bufr4/0/11/031/11,011031,Degré étendu de turbulence,11,Grave,nuage/air dégagé non spécifié,,,,Operational
bufr4/0/11/031/12,011031,Degré étendu de turbulence,12,"Extrême, en air clair",,,,,Operational
bufr4/0/11/031/13,011031,Degré étendu de turbulence,13,"Extrême, dans le nuage",,,,,Operational
bufr4/0/11/031/14,011031,Degré étendu de turbulence,14,nuage/air dégagé non spécifié,,,,,Operational
bufr4/0/11/031/15,011031,Degré étendu de turbulence,15,Valeur manquante,,,,,Operational
bufr4/0/11/037/0,011037,Indice de turbulence,0,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/1,011037,Indice de turbulence,1,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/2,011037,Indice de turbulence,2,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/3,011037,Indice de turbulence,3,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/4,011037,Indice de turbulence,4,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/5,011037,Indice de turbulence,5,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/6,011037,Indice de turbulence,6,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/7,011037,Indice de turbulence,7,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/8,011037,Indice de turbulence,8,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/9,011037,Indice de turbulence,9,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/10,011037,Indice de turbulence,10,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/11,011037,Indice de turbulence,11,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/12,011037,Indice de turbulence,12,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/13,011037,Indice de turbulence,13,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/14,011037,Indice de turbulence,14,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/15,011037,Indice de turbulence,15,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/16,011037,Indice de turbulence,16,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/17,011037,Indice de turbulence,17,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/18,011037,Indice de turbulence,18,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/19,011037,Indice de turbulence,19,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/20,011037,Indice de turbulence,20,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/21,011037,Indice de turbulence,21,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/22,011037,Indice de turbulence,22,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/23,011037,Indice de turbulence,23,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/24,011037,Indice de turbulence,24,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/25,011037,Indice de turbulence,25,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/26,011037,Indice de turbulence,26,"ave < 0,1","pic <0,1>",,,,Operational
bufr4/0/11/037/27,011037,Indice de turbulence,27,"ave < 0,1","pic <0,1>",,,,Operational
