Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/22/001/1/310022,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,310022,"Identifiant du satellite, instrument et type de produit",,,,Operational
bufr4/3/22/001/2/301011,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,301011,"Année, mois, jour",,,,Operational
bufr4/3/22/001/3/301013,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,301013,"Heure, minute, seconde",,,,Operational
bufr4/3/22/001/4/301021,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,301021,"Latitude/longitude (précision approximative), jour/heure",,,,Operational
bufr4/3/22/001/5/005041,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,005041,Numéro de ligne de balayage,,,,Operational
bufr4/3/22/001/6/005043,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,005043,Numéro de champ de vision,,,,Operational
bufr4/3/22/001/7/027080,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,027080,Angle d'azimut,,,,Operational
bufr4/3/22/001/8/005022,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,005022,Azimut solaire,,,,Operational
bufr4/3/22/001/9/013040,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,013040,Drapeau de surface,,,,Operational
bufr4/3/22/001/10/020010,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,020010,Couverture nuageuse (totale),,,,Operational
bufr4/3/22/001/11/033085,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,033085,Indicatifs de qualité de l'épaisseur optique des aérosols,,,,Operational
bufr4/3/22/001/12/033115,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,033115,(Profondeur optique des aérosols),,,,Operational
bufr4/3/22/001/13/105002,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,105002,Répliquer 5 descripteurs 2 fois,,,,Operational
bufr4/3/22/001/14/008099,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,008099,Perception de la direction,,,,Operational
bufr4/3/22/001/15/007024,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,007024,Angle zénithal du satellite,,,,Operational
bufr4/3/22/001/16/007025,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,007025,Angle zénithal du satellite,,,,Operational
bufr4/3/22/001/17/007075,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,007075,Angle de diffusion,,,,Operational
bufr4/3/22/001/18/007076,22,Séquences chimiques et aérosols,322001,(Profondeur optique des aérosols),,007076,Angle d'azimut,,,,Operational
