Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,Status,translated_by
06,海洋报告序列,D06001,深度，温度,,B02032,数字化指标,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06001,深度，温度,,R02000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06001,深度，温度,,B07062,水面/海面以下的深度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06001,深度，温度,,B22042,海面温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06002,（当前）,,B02031,当前测量的持续时间和时间,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06002,（当前）,,B22004,电流方向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06002,（当前）,,B22031,当前速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06003,地表风和温度,,B02002,风力测量仪器类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06003,地表风和温度,,B11011,10米处的模型风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06003,地表风和温度,,B11012,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06003,地表风和温度,,B12004,2米处的空气温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06004,深度、温度、盐度,,B02032,数字化指标,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06004,深度、温度、盐度,,B02033,盐度/深度测量方法,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06004,深度、温度、盐度,,R03000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06004,深度、温度、盐度,,B07062,水面/海面以下的深度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06004,深度、温度、盐度,,B22043,海面温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06004,深度、温度、盐度,,B22062,某一水平的含盐量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06005,,,B02031,当前测量的持续时间和时间,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06005,,,R03000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06005,,,B07062,水面/海面以下的深度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06005,,,B22004,电流方向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06005,,,B22031,当前速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06006,（水下测深（可选）参数）,,D06003,地表风和温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06006,（水下测深（可选）参数）,,D06002,（当前）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06006,（水下测深（可选）参数）,,B22063,总水深,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06007,（浮标备用块参数）,,B01012,移动观察平台的运动速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06007,（浮标备用块参数）,,B01014,平台漂移速度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06007,（浮标备用块参数）,,D06008,浮标仪器参数,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06007,（浮标备用块参数）,,B04024,时间周期或位移,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06007,（浮标备用块参数）,,B27003,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06007,（浮标备用块参数）,,B28003,经度增量（低精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06008,浮标仪器参数,,B02034,阻力伞类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06008,浮标仪器参数,,B02035,电缆长度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06008,浮标仪器参数,,B02036,浮标类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,D01021,纬度/经度（高精度）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,B01075,潮汐站识别,字母数字ID（5个字符）,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,B02147,传输到收集中心的方法,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,D01011,年、月、日,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,D01013,小时，分钟，秒钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,B02007,用于水位测量仪的传感器类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,B08015,传感器的重要限定符,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,B08032,操作状态,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,D06029,时间序列报告中用于表示水柱高度的海啸仪采样信息的序列,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,D06012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,D01011,年、月、日,时间序列的参考日期,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,D01013,小时，分钟，秒钟,时间序列的参考日期,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,B22120,潮汐站自动水位检查,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,B22121,潮汐站自动水位检查,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,B04015,小时增量,已添加以重置参考时间,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,B04065,短时间增量,添加到时间序列中的每个数据值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,R02000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,B22038,相对于当地海图基准面的潮汐高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06013,（水位和残余量在时间序列中的表示序列）,,B22040,气象残余潮位（风暴潮或偏移）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,D06012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,D01011,年、月、日,时间序列的参考日期,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,D01013,小时，分钟，秒钟,时间序列的参考日期,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,B22120,潮汐站自动水位检查,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,B22121,潮汐站自动水位检查,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,B04015,小时增量,已添加以重置参考时间,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,B04065,短时间增量,添加到时间序列中的每个数据值,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,R01000,6个描述符的延迟复制,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06014,（水位和残余量在时间序列中的表示序列）,,B22038,相对于当地海图基准面的潮汐高度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,D01011,年、月、日,时间序列的参考日期,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,D01013,小时，分钟，秒钟,时间序列的参考日期,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B10004,压力,站台以下,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B10051,将压力降低到平均海平面,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,D02032,温度和湿度数据,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B07032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B02002,风力测量仪器类型,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B08021,时间意义,时间平均,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B04025,时间周期或位移,例如 = 1 表示 1 分钟，= 10 表示 10 分钟,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B11001,风向,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B11002,风速,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B04025,时间周期或位移,在几分钟内,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B11043,最大阵风速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B11041,最大阵风速度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B25026,电池电压（大范围）,AWS电池电压,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06016,辅助气象观测表示序列,,B12060,AWS机柜内部温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,B01075,潮汐站识别,字母数字,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,D01011,年、月、日,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,D01012,小时，分钟，秒钟,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,B22042,海面温度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,B22120,潮汐站自动水位检查,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,B22121,潮汐站自动水位检查,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,C01002,数据宽度替换,4个字符长,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,B04015,小时增量,,（参见注释 3）,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06019,潮汐报告识别、水位检查、时间增量,,B04065,短时间增量,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06020,潮汐报告识别、水位检查、时间增量,,B01075,潮汐站识别,字母数字,,Operational,"AI Translator: rag_cache, Glossary Not Used"
06,海洋报告序列,D06020,潮汐报告识别、水位检查、时间增量,,D01011,年、月、日,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
