Id,Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,noteIDs,Status,translated_by
bufr4/3/18/001/1/301025,18,放射学报告序列,318001,,,301025,（纬度/经度（高精度），时间段（天、小时、分钟））,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/001/2/024011,18,放射学报告序列,318001,,,024011,剂量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/003/1/301026,18,放射学报告序列,318003,,,301026,（纬度/经度（高精度），时间段（天、小时、分钟））,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/003/2/024005,18,放射学报告序列,318003,,,024005,同位素质量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/003/3/024004,18,放射学报告序列,318003,,,024004,元素名称,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/003/4/024021,18,放射学报告序列,318003,,,024021,空气浓度（指定同位素类型包括总贝塔）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/004/1/301025,18,放射学报告序列,318004,,,301025,（纬度/经度（高精度），时间段（天、小时、分钟））,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/004/2/004023,18,放射学报告序列,318004,,,004023,时间周期或位移,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/004/3/013011,18,放射学报告序列,318004,,,013011,总降水量/总水当量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/004/4/024005,18,放射学报告序列,318004,,,024005,同位素质量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/004/5/024004,18,放射学报告序列,318004,,,024004,元素名称,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/18/004/6/024022,18,放射学报告序列,318004,,,024022,降水中（指定同位素类型）的浓度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
