Id,Category,CategoryOfSequences_zn,FXY1,Title_zn,SubTitle_zn,FXY2,ElementName_zn,ElementDescription_zn,Note_zn,noteIDs,Status,translated_by
bufr4/3/06/001/1/002032,06,海洋报告序列,306001,深度，温度,,002032,数字化指标,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/001/2/102000,06,海洋报告序列,306001,深度，温度,,102000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/001/3/031001,06,海洋报告序列,306001,深度，温度,,031001,描述符延迟复制因子,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/001/4/007062,06,海洋报告序列,306001,深度，温度,,007062,水面/海面以下的深度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/001/5/022042,06,海洋报告序列,306001,深度，温度,,022042,海面温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/002/1/002031,06,海洋报告序列,306002,（当前）,,002031,当前测量的持续时间和时间,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/002/2/022004,06,海洋报告序列,306002,（当前）,,022004,电流方向,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/002/3/022031,06,海洋报告序列,306002,（当前）,,022031,当前速度,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/003/1/002002,06,海洋报告序列,306003,地表风和温度,,002002,风力测量仪器类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/003/2/011011,06,海洋报告序列,306003,地表风和温度,,011011,10米处的模型风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/003/3/011012,06,海洋报告序列,306003,地表风和温度,,011012,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/003/4/012004,06,海洋报告序列,306003,地表风和温度,,012004,2米处的空气温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/004/1/002032,06,海洋报告序列,306004,深度、温度、盐度,,002032,数字化指标,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/004/2/002033,06,海洋报告序列,306004,深度、温度、盐度,,002033,盐度/深度测量方法,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/004/3/103000,06,海洋报告序列,306004,深度、温度、盐度,,103000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/004/4/031001,06,海洋报告序列,306004,深度、温度、盐度,,031001,描述符延迟复制因子,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/004/5/007062,06,海洋报告序列,306004,深度、温度、盐度,,007062,水面/海面以下的深度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/004/6/022043,06,海洋报告序列,306004,深度、温度、盐度,,022043,海面温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/004/7/022062,06,海洋报告序列,306004,深度、温度、盐度,,022062,某一水平的含盐量,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/005/1/002031,06,海洋报告序列,306005,,,002031,当前测量的持续时间和时间,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/005/2/103000,06,海洋报告序列,306005,,,103000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/005/3/031001,06,海洋报告序列,306005,,,031001,描述符延迟复制因子,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/005/4/007062,06,海洋报告序列,306005,,,007062,水面/海面以下的深度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/005/5/022004,06,海洋报告序列,306005,,,022004,电流方向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/005/6/022031,06,海洋报告序列,306005,,,022031,当前速度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/006/1/306003,06,海洋报告序列,306006,（水下测深（可选）参数）,,306003,地表风和温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/006/2/306002,06,海洋报告序列,306006,（水下测深（可选）参数）,,306002,（当前）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/006/3/022063,06,海洋报告序列,306006,（水下测深（可选）参数）,,022063,总水深,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/1/001012,06,海洋报告序列,306007,（浮标备用块参数）,,001012,移动观察平台的运动速度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/2/001014,06,海洋报告序列,306007,（浮标备用块参数）,,001014,平台漂移速度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/3/306008,06,海洋报告序列,306007,（浮标备用块参数）,,306008,浮标仪器参数,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/007/4/004024,06,海洋报告序列,306007,（浮标备用块参数）,,004024,时间周期或位移,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/5/027003,06,海洋报告序列,306007,（浮标备用块参数）,,027003,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/007/6/028003,06,海洋报告序列,306007,（浮标备用块参数）,,028003,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/008/1/002034,06,海洋报告序列,306008,浮标仪器参数,,002034,阻力伞类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/008/2/002035,06,海洋报告序列,306008,浮标仪器参数,,002035,电缆长度,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/008/3/002036,06,海洋报告序列,306008,浮标仪器参数,,002036,浮标类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/011/1/301021,06,海洋报告序列,306011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,301021,纬度/经度（高精度）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/011/2/001075,06,海洋报告序列,306011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,001075,潮汐站识别,字母数字ID（5个字符）,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/011/3/002147,06,海洋报告序列,306011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,002147,传输到收集中心的方法,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/011/4/301011,06,海洋报告序列,306011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,301011,年、月、日,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/011/5/301013,06,海洋报告序列,306011,（用于表示潮汐站标识、传输方法、消息传输时间以及时间序列报告的参考时间的序列）,,301013,小时，分钟，秒钟,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/012/1/002007,06,海洋报告序列,306012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,002007,用于水位测量仪的传感器类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/012/2/008015,06,海洋报告序列,306012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,008015,传感器的重要限定符,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/012/3/008032,06,海洋报告序列,306012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,008032,操作状态,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/012/4/306029,06,海洋报告序列,306012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,306029,时间序列报告中用于表示水柱高度的海啸仪采样信息的序列,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/1/306012,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,306012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/2/301011,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,301011,年、月、日,时间序列的参考日期,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/3/301013,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,301013,小时，分钟，秒钟,时间序列的参考日期,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/4/022120,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,022120,潮汐站自动水位检查,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/5/022121,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,022121,潮汐站自动水位检查,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/6/004015,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,004015,小时增量,已添加以重置参考时间,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/7/004065,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,004065,短时间增量,添加到时间序列中的每个数据值,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/8/102000,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,102000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/9/031001,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,031001,描述符延迟复制因子,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/013/10/022038,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,022038,相对于当地海图基准面的潮汐高度,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/013/11/022040,06,海洋报告序列,306013,（水位和残余量在时间序列中的表示序列）,,022040,气象残余潮位（风暴潮或偏移）,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/014/1/306012,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,306012,（传感器类型的表示顺序、传感器的重要限定符和操作状态）,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/2/301011,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,301011,年、月、日,时间序列的参考日期,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/3/301013,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,301013,小时，分钟，秒钟,时间序列的参考日期,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/4/022120,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,022120,潮汐站自动水位检查,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/5/022121,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,022121,潮汐站自动水位检查,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/6/004015,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,004015,小时增量,已添加以重置参考时间,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/7/004065,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,004065,短时间增量,添加到时间序列中的每个数据值,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/8/101000,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,101000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/9/031001,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,031001,描述符延迟复制因子,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/014/10/022038,06,海洋报告序列,306014,（水位和残余量在时间序列中的表示序列）,,022038,相对于当地海图基准面的潮汐高度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/1/301011,06,海洋报告序列,306016,辅助气象观测表示序列,,301011,年、月、日,时间序列的参考日期,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/2/301013,06,海洋报告序列,306016,辅助气象观测表示序列,,301013,小时，分钟，秒钟,时间序列的参考日期,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/3/010004,06,海洋报告序列,306016,辅助气象观测表示序列,,010004,压力,站台以下,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/4/010051,06,海洋报告序列,306016,辅助气象观测表示序列,,010051,将压力降低到平均海平面,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/5/302032,06,海洋报告序列,306016,辅助气象观测表示序列,,302032,温度和湿度数据,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/6/007032,06,海洋报告序列,306016,辅助气象观测表示序列,,007032,根据传感器相对于当地地面（或海洋平台甲板）的代表性高度进行调整。,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/7/002002,06,海洋报告序列,306016,辅助气象观测表示序列,,002002,风力测量仪器类型,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/8/008021,06,海洋报告序列,306016,辅助气象观测表示序列,,008021,时间意义,时间平均,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/9/004025,06,海洋报告序列,306016,辅助气象观测表示序列,,004025,时间周期或位移,例如 = 1 表示 1 分钟，= 10 表示 10 分钟,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/016/10/011001,06,海洋报告序列,306016,辅助气象观测表示序列,,011001,风向,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/11/011002,06,海洋报告序列,306016,辅助气象观测表示序列,,011002,风速,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/12/004025,06,海洋报告序列,306016,辅助气象观测表示序列,,004025,时间周期或位移,在几分钟内,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/13/011043,06,海洋报告序列,306016,辅助气象观测表示序列,,011043,最大阵风速度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/14/011041,06,海洋报告序列,306016,辅助气象观测表示序列,,011041,最大阵风速度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/016/15/025026,06,海洋报告序列,306016,辅助气象观测表示序列,,025026,电池电压（大范围）,AWS电池电压,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/016/16/012060,06,海洋报告序列,306016,辅助气象观测表示序列,,012060,AWS机柜内部温度,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/1/002032,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,002032,数字化指标,= 0 固定传感器深度,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/017/2/008034,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,008034,温度/盐度测量限定符,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/3/106000,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,106000,6个描述符的延迟复制,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/4/031002,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,031002,描述符延迟复制因子,深度数量,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/017/5/007065,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,007065,水压在一定水平,在帕,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/017/6/008080,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,008080,GTSPP质量标志限定符,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/7/033050,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,033050,GTSPP质量标志限定符,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/8/022045,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,022045,海面温度,在 K 保留到小数点后三位,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/3/06/017/9/008080,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,008080,GTSPP质量标志限定符,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/10/033050,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,033050,GTSPP质量标志限定符,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/017/11/008034,06,海洋报告序列,306017,地下温度剖面（高精度/高精确度）带质量标志,,008034,温度/盐度测量限定符,设置为缺失（取消）,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/1/002032,06,海洋报告序列,306018,地下温度剖面（高精度/高精确度）带质量标志,,002032,数字化指标,= 0 固定传感器深度,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/3/06/018/2/008034,06,海洋报告序列,306018,地下温度剖面（高精度/高精确度）带质量标志,,008034,温度/盐度测量限定符,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
