Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/13/038/0,013038,Indicateur superadiabatique,0,Non superadiabatique,,,,,Operational
bufr4/0/13/038/1,013038,Indicateur superadiabatique,1,Superadiabatique,,,,,Operational
bufr4/0/13/038/2,013038,Indicateur superadiabatique,2,En réserve,,,,,Operational
bufr4/0/13/038/3,013038,Indicateur superadiabatique,3,Valeur manquante,,,,,Operational
bufr4/0/13/039/0,013039,Type de terrain (glace/neige),0,Glaces de mer,,,,,Operational
bufr4/0/13/039/1,013039,Type de terrain (glace/neige),1,Neige sur le sol,,,,,Operational
bufr4/0/13/039/2-6,013039,Type de terrain (glace/neige),2-6,En réserve,,,,,Operational
bufr4/0/13/039/7,013039,Type de terrain (glace/neige),7,Valeur manquante,,,,,Operational
bufr4/0/13/040/0,013040,Indicateur de surface,0,Terre,,,,,Operational
bufr4/0/13/040/1,013040,Indicateur de surface,1,En réserve,,,,,Operational
bufr4/0/13/040/2,013040,Indicateur de surface,2,Proximité des côtes,,,,,Operational
bufr4/0/13/040/3,013040,Indicateur de surface,3,Glace,,,,,Operational
bufr4/0/13/040/4,013040,Indicateur de surface,4,Possibilité de glace,,,,,Operational
bufr4/0/13/040/5,013040,Indicateur de surface,5,Océan,,,,,Operational
bufr4/0/13/040/6,013040,Indicateur de surface,6,Côte,,,,,Operational
bufr4/0/13/040/7,013040,Indicateur de surface,7,Eaux intérieures*,,,,,Operational
bufr4/0/13/040/8,013040,Indicateur de surface,8,Enneigement,,,,,Operational
bufr4/0/13/040/9,013040,Indicateur de surface,9,Glaces de mer,,,,,Operational
bufr4/0/13/040/10,013040,Indicateur de surface,10,Eau stagnante,,,,,Operational
bufr4/0/13/040/11,013040,Indicateur de surface,11,Neige,,,,,Operational
bufr4/0/13/040/12-14,013040,Indicateur de surface,12-14,En réserve,,,,,Operational
bufr4/0/13/040/15,013040,Indicateur de surface,15,Valeur manquante,,,,,Operational
bufr4/0/13/041/1,013041,Catégorie de stabilité de Pasquill-Gifford,1,A,,,,,Operational
bufr4/0/13/041/2,013041,Catégorie de stabilité de Pasquill-Gifford,2,A-B,,,,,Operational
bufr4/0/13/041/3,013041,Catégorie de stabilité de Pasquill-Gifford,3,B,,,,,Operational
bufr4/0/13/041/4,013041,Catégorie de stabilité de Pasquill-Gifford,4,B-C,,,,,Operational
bufr4/0/13/041/5,013041,Catégorie de stabilité de Pasquill-Gifford,5,C,,,,,Operational
bufr4/0/13/041/6,013041,Catégorie de stabilité de Pasquill-Gifford,6,D,,,,,Operational
bufr4/0/13/041/7,013041,Catégorie de stabilité de Pasquill-Gifford,7,E,,,,,Operational
bufr4/0/13/041/8,013041,Catégorie de stabilité de Pasquill-Gifford,8,F,,,,,Operational
bufr4/0/13/041/9,013041,Catégorie de stabilité de Pasquill-Gifford,9,G,,,,,Operational
bufr4/0/13/041/10-14,013041,Catégorie de stabilité de Pasquill-Gifford,10-14,En réserve,,,,,Operational
bufr4/0/13/041/15,013041,Catégorie de stabilité de Pasquill-Gifford,15,Valeur manquante,,,,,Operational
bufr4/0/13/051/0,013051,"Groupe de fréquence, précipitations",0,Inférieur à toute valeur enregistrée au cours de la période de 30 ans,,,,,Operational
bufr4/0/13/051/1,013051,"Groupe de fréquence, précipitations",1,Dans le premier quintile,,,,,Operational
bufr4/0/13/051/2,013051,"Groupe de fréquence, précipitations",2,Dans le deuxième quintile,,,,,Operational
bufr4/0/13/051/3,013051,"Groupe de fréquence, précipitations",3,Dans le troisième quintile,,,,,Operational
bufr4/0/13/051/4,013051,"Groupe de fréquence, précipitations",4,Dans le quatrième quintile,,,,,Operational
bufr4/0/13/051/5,013051,"Groupe de fréquence, précipitations",5,Dans le cinquième quintile,,,,,Operational
bufr4/0/13/051/6,013051,"Groupe de fréquence, précipitations",6,Supérieur à toute valeur enregistrée au cours de la période de 30 ans,,,,,Operational
bufr4/0/13/051/7-14,013051,"Groupe de fréquence, précipitations",7-14,En réserve,,,,,Operational
bufr4/0/13/051/15,013051,"Groupe de fréquence, précipitations",15,Valeur manquante,,,,,Operational
bufr4/0/13/056/0,013056,Caractère et intensité des précipitations,0,Pas de précipitations,,,,,Operational
bufr4/0/13/056/1,013056,Caractère et intensité des précipitations,1,Précipitations faibles intermittentes,,,,,Operational
bufr4/0/13/056/2,013056,Caractère et intensité des précipitations,2,Précipitations modérées intermittentes,,,,,Operational
bufr4/0/13/056/3,013056,Caractère et intensité des précipitations,3,Fortes précipitations intermittentes,,,,,Operational
bufr4/0/13/056/4,013056,Caractère et intensité des précipitations,4,Très fortes précipitations intermittentes,,,,,Operational
bufr4/0/13/056/5,013056,Caractère et intensité des précipitations,5,Précipitations faibles continues,,,,,Operational
bufr4/0/13/056/6,013056,Caractère et intensité des précipitations,6,Précipitations modérées continues,,,,,Operational
bufr4/0/13/056/7,013056,Caractère et intensité des précipitations,7,Fortes précipitations continues,,,,,Operational
bufr4/0/13/056/8,013056,Caractère et intensité des précipitations,8,Très fortes précipitations continues,,,,,Operational
