Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status,translated_by
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05001,Mesure unique SADC-HYCOS,,B11001,Répétition différée de 2 descripteurs,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05001,Mesure unique SADC-HYCOS,,B11002,Vitesse du vent,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05001,Mesure unique SADC-HYCOS,,B13060,Précipitations totales cumulées,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05001,Mesure unique SADC-HYCOS,,B13071,Niveau d'eau en amont,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,D01012,"Heure, minute",,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B12001,Facteur de répétition légèrement différée du descripteur,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B13003,humidité relative,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B14051,"Rayonnement solaire global ascendant, intégré sur une période déterminée",,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B13060,Précipitations totales cumulées,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B13072,Niveau d'eau en aval,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B13080,pH de l'eau,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B13081,Conductivité de l'eau,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B13082,Température de l'eau,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B13083,mesure de l’oxygène dissous,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05002,Mesure de l'environnement SADC-HYCOS,,B13084,Turbidité,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05003,Définition de la série de mesures SADC-HYCOS,,D01012,"Heure, minute",Première mesure unique moins l'incrément,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05003,Définition de la série de mesures SADC-HYCOS,,B04065,Incrément temporel de courte durée,Intervalle de temps entre les mesures,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05003,Définition de la série de mesures SADC-HYCOS,,R01000,Répétition différée de 1 descripteur,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05003,Définition de la série de mesures SADC-HYCOS,,D05001,Mesure unique SADC-HYCOS,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05004,rapport SADC-HYCOS,,D01030,Identification – avec position,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05004,rapport SADC-HYCOS,,D05002,Mesure de l'environnement SADC-HYCOS,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05004,rapport SADC-HYCOS,,D05003,Définition de la série de mesures SADC-HYCOS,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05006,(Mesure MEDHYCOS),,B13072,Niveau d'eau en aval,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05006,(Mesure MEDHYCOS),,B13082,Température de l'eau,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05006,Mesure MEDHYCOS,,B13019,Quantité totale de précipitations au cours de l'heure précédente,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05006,Mesure MEDHYCOS,,C07005,Remplacement des unités,Kelvin,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05006,(Mesure MEDHYCOS),,C01004,largeur de données,4 caractères de long,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05006,Mesure MEDHYCOS,,B12001,Facteur de répétition légèrement différée du descripteur,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05006,Mesure MEDHYCOS,,B13073,Niveau d'eau maximal,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05006,(Mesure MEDHYCOS),,B13060,Précipitations totales cumulées,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05007,(Message d'observation MEDHYCOS),,D01029,Classe 01 — Identification BUFR/CREX,,,Operational,"AI Translator: MCP (active retrieval, Literal), Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05007,(Message d'observation MEDHYCOS),,D01012,"Heure, minute",Moment de la première mesure,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05007,(Message d'observation MEDHYCOS),,B04065,Incrément temporel de courte durée,Intervalle de temps entre les mesures,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05007,(Message d'observation MEDHYCOS),,R01000,Répétition différée de 1 descripteur,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05007,(Message d'observation MEDHYCOS),,D05006,Mesure MEDHYCOS,Mesure unique,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05008,Mesure AOCHYCOS-Tchad,,D05006,Mesure MEDHYCOS,Identique à la mesure de type MEDHYCOS,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05008,Mesure AOCHYCOS-Tchad,,C07005,Remplacement des unités,Kelvin,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05008,Mesure AOCHYCOS-Tchad,,C01004,largeur de données,4 caractères de long,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05008,Mesure AOCHYCOS-Tchad,,B12030,Température du sol,À une profondeur de 50 cm,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05009,(Message d'observation AOCHYCOS-Tchad),,D01029,Classe 01 — Identification BUFR/CREX,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05009,(Message d'observation AOCHYCOS-Tchad),,D01012,"Heure, minute",Moment de la première mesure,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05009,(Message d'observation AOCHYCOS-Tchad),,B04065,Incrément temporel de courte durée,Intervalle de temps entre les mesures,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05009,(Message d'observation AOCHYCOS-Tchad),,R01000,Répétition différée de 1 descripteur,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05009,(Message d'observation AOCHYCOS-Tchad),,D05008,Mesure AOCHYCOS-Tchad,Mesure unique,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05010,(Mesure MEDHYCOS de type 2),,D05008,Mesure AOCHYCOS-Tchad,Identique à la mesure de type AOCHYCOS,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05010,(Mesure MEDHYCOS de type 2),,B02091,Type de capteur de température,N° 1,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05010,(Mesure MEDHYCOS de type 2),,B02091,Type de capteur de température,N° 2,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05011,(Messages d'observation MEDHYCOS de type 2),,D01029,Classe 01 — Identification BUFR/CREX,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05011,(Messages d'observation MEDHYCOS de type 2),,D01012,"Heure, minute",Moment de la première mesure,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05011,(Messages d'observation MEDHYCOS de type 2),,B04065,Incrément temporel de courte durée,Intervalle de temps entre les mesures,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05011,(Messages d'observation MEDHYCOS de type 2),,R01000,Répétition différée de 1 descripteur,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05011,(Messages d'observation MEDHYCOS de type 2),,D05010,Mesure MEDHYCOS de type 2,Mesure unique,,Operational,"AI Translator: MCP (active retrieval, Literal), Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05016,Paramètres météorologiques associés à des données hydrologiques,,B14021,"Rayonnement solaire global, intégré sur une période déterminée",,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05016,Paramètres météorologiques associés à des données hydrologiques,,B07004,Pression,Pression atmosphérique,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05016,Paramètres météorologiques associés à des données hydrologiques,,B13003,humidité relative,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05016,Paramètres météorologiques associés à des données hydrologiques,,B11002,Vitesse du vent,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05016,Paramètres météorologiques associés à des données hydrologiques,,B11001,vent,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05016,Paramètres météorologiques associés à des données hydrologiques,,B11041,Vitesse de la rafale maximale,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05016,Paramètres météorologiques associés à des données hydrologiques,,B11043,Facteur de répétition légèrement différée du descripteur,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05017,Mesure de la qualité de l'eau,,B13080,pH de l'eau,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05017,Mesure de la qualité de l'eau,,B13081,Conductivité de l'eau,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05017,Mesure de la qualité de l'eau,,B13083,mesure de l’oxygène dissous,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05017,Mesure de la qualité de l'eau,,B13085,Potentiel d'oxydoréduction (ORP),,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05017,Mesure de la qualité de l'eau,,B13084,Turbidité,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05018,Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau,,D01029,Classe 01 — Identification BUFR/CREX,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05018,Message d'observation MEDHYCOS avec données de météorologie et de qualité de l'eau,,D01012,"Heure, minute",Moment de la première mesure,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05018,Message d'observation MEDHYCOS avec données et données,,B04065,Incrément temporel de courte durée,Incrément temporel,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05018,Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau,,R03000,Répétition différée de 3 descripteurs,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05018,Message d'observation MEDHYCOS avec données de météorologie et de qualité de l'eau,,D05008,Mesure AOCHYCOS-Tchad,Identique à la mesure de type AOCHYCOS,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05018,Message d'observation MEDHYCOS avec données et données,,D05016,Paramètres météorologiques associés à des données hydrologiques,,,Operational,"AI Translator: MCP (active retrieval, Literal)"
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,D05018,Message d'observation MEDHYCOS avec données et données.,,D05017,Mesure de la qualité de l'eau,,,Operational,"AI Translator: MCP (active retrieval, Literal), Glossary Used, Previous Translation Used"
