Id,﻿Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/08/001/1/301033,08,Séquences de rapports de surface (mer),308001,(Bouée/plateforme - fixe),,301033,(Bouée/plateforme - fixe),"Identification, type, date/heure, position (haute précision)",,,Operational
bufr4/3/08/001/2/302011,08,Séquences de rapports de surface (mer),308001,(Bouée/plateforme - fixe),,302011,Station à basse altitude,Rapport de surface de base,,,Operational
bufr4/3/08/001/3/022042,08,Séquences de rapports de surface (mer),308001,(Bouée/plateforme - fixe),,022042,Température de la surface de la mer,,,,Operational
bufr4/3/08/002/1/301034,08,Séquences de rapports de surface (mer),308002,(Bouée/plateforme - fixe),,301034,(Bouée/plateforme - fixe),"Identification, type, date/heure, position (haute précision)",,,Operational
bufr4/3/08/002/2/302011,08,Séquences de rapports de surface (mer),308002,(Bouée/plateforme - fixe),,302011,Station à basse altitude,Rapport de surface de base,,,Operational
bufr4/3/08/002/3/022042,08,Séquences de rapports de surface (mer),308002,(Bouée/plateforme - fixe),,022042,Température de la surface de la mer,,,,Operational
bufr4/3/08/003/1/301035,08,Séquences de rapports de surface (mer),308003,(Bouée/plateforme - mobile) (voir Note 1),,301035,(Bouée/plateforme - mobile) (voir Note 1),"Identification, type, date/heure, position (haute précision)",(voir la Note 3),,Operational
bufr4/3/08/003/2/302011,08,Séquences de rapports de surface (mer),308003,(Bouée/plateforme - mobile) (voir Note 1),,302011,Station à basse altitude,Rapport de surface de base,(voir la Note 3),,Operational
bufr4/3/08/003/3/022042,08,Séquences de rapports de surface (mer),308003,(Bouée/plateforme - mobile) (voir Note 1),,022042,Température de la surface de la mer,,(voir la Note 3),,Operational
bufr4/3/08/004/1/301036,08,Séquences de rapports de surface (mer),308004,(Navire),,301036,Navire,"Identification, type, date/heure, position (haute précision)",,,Operational
bufr4/3/08/004/2/302011,08,Séquences de rapports de surface (mer),308004,(Navire),,302011,Station à basse altitude,Rapport de surface de base,,,Operational
bufr4/3/08/004/3/022042,08,Séquences de rapports de surface (mer),308004,(Navire),,022042,Température de la surface de la mer,,,,Operational
bufr4/3/08/005/1/308004,08,Séquences de rapports de surface (mer),308005,,,308004,Navire,Rapport de navire de base,,,Operational
bufr4/3/08/005/2/302024,08,Séquences de rapports de surface (mer),308005,,,302024,Vagues de vent et de houle,,,,Operational
bufr4/3/08/006/1/010004,08,Séquences de rapports de surface (mer),308006,(Paramètres optionnels de la section 1 de la bouée),,010004,Pression,,,,Operational
bufr4/3/08/006/2/010061,08,Séquences de rapports de surface (mer),308006,(Paramètres optionnels de la section 1 de la bouée),,010061,Changement de pression sur 3 heures,,,,Operational
bufr4/3/08/006/3/010063,08,Séquences de rapports de surface (mer),308006,(Paramètres optionnels de la section 1 de la bouée),,010063,Caractéristique de la tendance de pression,,,,Operational
bufr4/3/08/006/4/011001,08,Séquences de rapports de surface (mer),308006,(Paramètres optionnels de la section 1 de la bouée),,011001,Direction du vent,,,,Operational
bufr4/3/08/006/5/011002,08,Séquences de rapports de surface (mer),308006,(Paramètres optionnels de la section 1 de la bouée),,011002,Vitesse du vent,,,,Operational
bufr4/3/08/006/6/012004,08,Séquences de rapports de surface (mer),308006,(Paramètres optionnels de la section 1 de la bouée),,012004,Température de l'air à 2 m,,,,Operational
bufr4/3/08/006/7/013003,08,Séquences de rapports de surface (mer),308006,(Paramètres optionnels de la section 1 de la bouée),,013003,Humidité relative,,,,Operational
bufr4/3/08/006/8/022042,08,Séquences de rapports de surface (mer),308006,(Paramètres optionnels de la section 1 de la bouée),,022042,Température de la surface de la mer,,,,Operational
bufr4/3/08/007/1/301055,08,Séquences de rapports de surface (mer),308007,,,301055,"Identification et type de station, date/heure, emplacement (haute précision), mouvement",,,,Operational
bufr4/3/08/007/2/302011,08,Séquences de rapports de surface (mer),308007,,,302011,Station à basse altitude,Rapport de surface de base,,,Operational
bufr4/3/08/007/3/007062,08,Séquences de rapports de surface (mer),308007,,,007062,Profondeur sous la surface de la mer/de l'eau,,,,Operational
bufr4/3/08/007/4/022042,08,Séquences de rapports de surface (mer),308007,,,022042,Température de la surface de la mer,,,,Operational
bufr4/3/08/009/1/301093,08,Séquences de rapports de surface (mer),308009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,301093,"Identification du navire, mouvement, date/heure, coordonnées horizontales et verticales",,,,Operational
bufr4/3/08/009/2/302001,08,Séquences de rapports de surface (mer),308009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,302001,Changement de pression sur 3 heures,,,,Operational
bufr4/3/08/009/3/302054,08,Séquences de rapports de surface (mer),308009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,302054,"Expédier des données ""instantanées""",,,,Operational
bufr4/3/08/009/4/008002,08,Séquences de rapports de surface (mer),308009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,008002,Signification verticale (observations satellitaires),,,,Operational
bufr4/3/08/009/5/302055,08,Séquences de rapports de surface (mer),308009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,302055,Givrage modéré,,,,Operational
bufr4/3/08/009/6/302057,08,Séquences de rapports de surface (mer),308009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,302057,Expédier des données marines,,,,Operational
bufr4/3/08/009/7/302060,08,Séquences de rapports de surface (mer),308009,(Séquence pour la représentation des rapports synoptiques d'une station maritime adaptée aux données SHIP),,302060,"Expédier les données de ""période""",,,,Operational
bufr4/3/08/010/1/001011,08,Séquences de rapports de surface (mer),308010,(Modèle TRACKOB),,001011,Identifiant de station navire ou terrestre mobile,,,,Operational
bufr4/3/08/010/2/113000,08,Séquences de rapports de surface (mer),308010,(Modèle TRACKOB),,113000,Réplication différée de 6 descripteurs,,,,Operational
bufr4/3/08/010/3/031001,08,Séquences de rapports de surface (mer),308010,(Modèle TRACKOB),,031001,Facteur de réplication différée des descripteurs,,,,Operational
bufr4/3/08/010/4/301011,08,Séquences de rapports de surface (mer),308010,(Modèle TRACKOB),,301011,"Année, mois, jour",,,,Operational
bufr4/3/08/010/5/301012,08,Séquences de rapports de surface (mer),308010,(Modèle TRACKOB),,301012,"Heure, minute, seconde",,,,Operational
bufr4/3/08/010/6/301021,08,Séquences de rapports de surface (mer),308010,(Modèle TRACKOB),,301021,Latitude (haute précision),,,,Operational
bufr4/3/08/010/7/004080,08,Séquences de rapports de surface (mer),308010,(Modèle TRACKOB),,004080,Période moyenne d'échantillonnage,Annuler,,,Operational
