Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/11/030/0,011030,Degré de turbulence détaillé,0,Pas de turbulence,,,,,Operational
bufr4/0/11/030/1,011030,Degré de turbulence détaillé,1,Turbulence faible,dans les nuages,,,,Operational
bufr4/0/11/030/2,011030,Degré de turbulence détaillé,2,Turbulence modérée,dans les nuages,,,,Operational
bufr4/0/11/030/3,011030,Degré de turbulence détaillé,3,Turbulence forte,dans les nuages,,,,Operational
bufr4/0/11/030/4,011030,Degré de turbulence détaillé,4,Pas de turbulence,en atmosphère claire,,,,Operational
bufr4/0/11/030/5,011030,Degré de turbulence détaillé,5,Turbulence faible,en atmosphère claire,,,,Operational
bufr4/0/11/030/6,011030,Degré de turbulence détaillé,6,Turbulence modérée,en atmosphère claire,,,,Operational
bufr4/0/11/030/7,011030,Degré de turbulence détaillé,7,Turbulence forte,en atmosphère claire,,,,Operational
bufr4/0/11/030/8,011030,Degré de turbulence détaillé,8,Pas de turbulence,"dans les nuages ou en atmosphère claire, non précisé",,,,Operational
bufr4/0/11/030/9,011030,Degré de turbulence détaillé,9,Turbulence faible,"dans les nuages ou en atmosphère claire, non précisé",,,,Operational
bufr4/0/11/030/10,011030,Degré de turbulence détaillé,10,Turbulence modérée (MOD),"dans les nuages ou en atmosphère claire, non précisé",,,,Operational
bufr4/0/11/030/11,011030,Degré de turbulence détaillé,11,Turbulence forte (SEV),"dans les nuages ou en atmosphère claire, non précisé",,,,Operational
bufr4/0/11/030/12,011030,Degré de turbulence détaillé,12,"Turbulence extrême, en atmosphère claire",,,,,Operational
bufr4/0/11/030/13,011030,Degré de turbulence détaillé,13,"Turbulence extrême, dans les nuages",,,,,Operational
bufr4/0/11/030/14,011030,Degré de turbulence détaillé,14,"Turbulence extrême, dans les nuages ou en atmosphère claire, non précisé (EXTREME)",,,,,Operational
bufr4/0/11/030/15,011030,Degré de turbulence détaillé,15,"Turbulence faible, ponctuellement modérée (ISOL MOD)",,,,,Operational
bufr4/0/11/030/16,011030,Degré de turbulence détaillé,16,"Turbulence faible, occasionnellement modérée (OCNL MOD)",,,,,Operational
bufr4/0/11/030/17,011030,Degré de turbulence détaillé,17,"Turbulence faible, fréquemment modérée (FRQ MOD)",,,,,Operational
bufr4/0/11/030/18,011030,Degré de turbulence détaillé,18,"Turbulence modérée, ponctuellement forte (MOD ISOL SEV)",,,,,Operational
bufr4/0/11/030/19,011030,Degré de turbulence détaillé,19,"Turbulence modérée, occasionnellement forte (MOD OCNL SEV)",,,,,Operational
bufr4/0/11/030/20,011030,Degré de turbulence détaillé,20,"Turbulence modérée, fréquemment forte (MOD FRQ SEV)",,,,,Operational
bufr4/0/11/030/21,011030,Degré de turbulence détaillé,21,"Turbulence forte, ponctuellement extrême (SEV ISOL EXTREME)",,,,,Operational
bufr4/0/11/030/22,011030,Degré de turbulence détaillé,22,"Turbulence forte, occasionnellement extrême (SEV OCNL EXTREME)",,,,,Operational
bufr4/0/11/030/23,011030,Degré de turbulence détaillé,23,"Turbulence forte, fréquemment extrême (SEV FRQ EXTREME)",,,,,Operational
