Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/04/001/1/008003,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,008003,Caractéristique verticale (observations par satellite),,,,Operational
bufr4/3/04/001/2/010004,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,010004,Pression,,,,Operational
bufr4/3/04/001/3/012001,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,012001,Température/température de l'air,,,,Operational
bufr4/3/04/001/4/011001,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,011001,Direction du vent,,,,Operational
bufr4/3/04/001/5/011002,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304001,"(Pression au sommet des nuages, température, vent)",,011002,Vitesse du vent,,,,Operational
bufr4/3/04/002/1/008003,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304002,"(Pression au sommet des nuages, vent)",,008003,Caractéristique verticale (observations par satellite),,,,Operational
bufr4/3/04/002/2/010004,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304002,"(Pression au sommet des nuages, vent)",,010004,Pression,,,,Operational
bufr4/3/04/002/3/011001,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304002,"(Pression au sommet des nuages, vent)",,011001,Direction du vent,,,,Operational
bufr4/3/04/002/4/011002,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304002,"(Pression au sommet des nuages, vent)",,011002,Vitesse du vent,,,,Operational
bufr4/3/04/003/1/008003,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304003,(Température en surface),,008003,Caractéristique verticale (observations par satellite),,,,Operational
bufr4/3/04/003/2/012001,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304003,(Température en surface),,012001,Température/température de l'air,,,,Operational
bufr4/3/04/004/1/008003,04,Catégorie 04 — Séquences météorologiques communes aux observations par satellite,304004,"(Pression au sommet des nuages, nébulosité, température)",,008003,Caractéristique verticale (observations par satellite),,,,Operational
