Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/11/001/1/301051,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,301051,"Numéro de vol, système de navigation, date/heure, position, phase de vol",ASDAR,,,Operational
bufr4/3/11/001/2/007002,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,007002,Hauteur ou altitude,,,,Operational
bufr4/3/11/001/3/012001,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,012001,Température/température de l'air,,,,Operational
bufr4/3/11/001/4/011001,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,011001,Direction du vent,,,,Operational
bufr4/3/11/001/5/011002,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,011002,Vitesse du vent,,,,Operational
bufr4/3/11/001/6/011031,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,011031,Degré de turbulence,,,,Operational
bufr4/3/11/001/7/011032,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,011032,Hauteur de la base de la turbulence,,,,Operational
bufr4/3/11/001/8/011033,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,011033,Hauteur du sommet de la turbulence,,,,Operational
bufr4/3/11/001/9/020041,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311001,(Comptes rendus d'aéronef),,020041,Givrage d'aéronef,,,,Operational
bufr4/3/11/002/1/301065,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311002,(Messages ACARS),,301065,Identification du message ACARS,,,,Operational
bufr4/3/11/002/2/301066,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311002,(Messages ACARS),,301066,Position concernant les messages ACARS,,,,Operational
bufr4/3/11/002/3/311003,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311002,(Messages ACARS),,311003,Variables ACARS standard transmises,,,,Operational
bufr4/3/11/002/4/311004,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311002,(Messages ACARS),,311004,Variables ACARS supplémentaires transmises,,,,Operational
bufr4/3/11/003/1/010070,11,Catégorie 11 — Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311003,(Variables ACARS standard transmises),,010070,Altitude de l'aéronef indiquée,,,,Operational
