Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/06/001/1/002032,06,Table D/06 BUFR,306001,"(Profondeur, température)",,002032,Indicateur de numérisation,,,,Operational
bufr4/3/06/001/2/102000,06,Table D/06 BUFR,306001,"(Profondeur, température)",,102000,Répétition différée de 2 descripteurs,,,,Operational
bufr4/3/06/001/3/031001,06,Table D/06 BUFR,306001,"(Profondeur, température)",,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/06/001/4/007062,06,Table D/06 BUFR,306001,"(Profondeur, température)",,007062,Profondeur sous la surface de la mer/de l'eau,,,,Operational
bufr4/3/06/001/5/022042,06,Table D/06 BUFR,306001,"(Profondeur, température)",,022042,Température de la mer/de l'eau,,,,Operational
bufr4/3/06/002/1/002031,06,Table D/06 BUFR,306002,(Courant),,002031,Durée et heure de la mesure du courant,,,,Operational
bufr4/3/06/002/2/022004,06,Table D/06 BUFR,306002,(Courant),,022004,Direction du courant,,,,Operational
bufr4/3/06/002/3/022031,06,Table D/06 BUFR,306002,(Courant),,022031,Vitesse du courant,,,,Operational
bufr4/3/06/003/1/002002,06,Table D/06 BUFR,306003,(Vent et température en surface),,002002,Type d'instruments pour la mesure du vent,,,,Operational
bufr4/3/06/003/2/011011,06,Table D/06 BUFR,306003,(Vent et température en surface),,011011,Direction du vent à 10 m,,,,Operational
bufr4/3/06/003/3/011012,06,Table D/06 BUFR,306003,(Vent et température en surface),,011012,Vitesse du vent à 10 m,,,,Operational
bufr4/3/06/003/4/012004,06,Table D/06 BUFR,306003,(Vent et température en surface),,012004,Température de l'air à 2 m,,,,Operational
bufr4/3/06/004/1/002032,06,Table D/06 BUFR,306004,"(Profondeur, température, salinité)",,002032,Indicateur de numérisation,,,,Operational
bufr4/3/06/004/2/002033,06,Table D/06 BUFR,306004,"(Profondeur, température, salinité)",,002033,Méthode de mesure de la salinité en fonction de la profondeur,,,,Operational
bufr4/3/06/004/3/103000,06,Table D/06 BUFR,306004,"(Profondeur, température, salinité)",,103000,Répétition différée de 3 descripteurs,,,,Operational
bufr4/3/06/004/4/031001,06,Table D/06 BUFR,306004,"(Profondeur, température, salinité)",,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/06/004/5/007062,06,Table D/06 BUFR,306004,"(Profondeur, température, salinité)",,007062,Profondeur sous la surface de la mer/de l'eau,,,,Operational
bufr4/3/06/004/6/022043,06,Table D/06 BUFR,306004,"(Profondeur, température, salinité)",,022043,Température de la mer/de l'eau,,,,Operational
bufr4/3/06/004/7/022062,06,Table D/06 BUFR,306004,"(Profondeur, température, salinité)",,022062,Salinité,,,,Operational
bufr4/3/06/005/1/002031,06,Table D/06 BUFR,306005,,,002031,Durée et heure de la mesure du courant,,,,Operational
bufr4/3/06/005/2/103000,06,Table D/06 BUFR,306005,,,103000,Répétition différée de 3 descripteurs,,,,Operational
bufr4/3/06/005/3/031001,06,Table D/06 BUFR,306005,,,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/06/005/4/007062,06,Table D/06 BUFR,306005,,,007062,Profondeur sous la surface de la mer/de l'eau,,,,Operational
bufr4/3/06/005/5/022004,06,Table D/06 BUFR,306005,,,022004,Direction du courant,,,,Operational
bufr4/3/06/005/6/022031,06,Table D/06 BUFR,306005,,,022031,Vitesse du courant,,,,Operational
bufr4/3/06/006/1/306003,06,Table D/06 BUFR,306006,(Paramètres (facultatifs),,306003,de mesure par sonde immergée) Vent et température en surface,,,,Operational
bufr4/3/06/006/2/306002,06,Table D/06 BUFR,306006,(Paramètres (facultatifs),,306002,Courant,,,,Operational
bufr4/3/06/006/3/022063,06,Table D/06 BUFR,306006,(Paramètres (facultatifs),,022063,Profondeur totale de l'eau,,,,Operational
bufr4/3/06/007/1/001012,06,Table D/06 BUFR,306007,(Blocs réservés pour les paramètres de bouées),,001012,Direction de déplacement de la plate-forme d'observation mobile,,,,Operational
bufr4/3/06/007/2/001014,06,Table D/06 BUFR,306007,(précision élevée),,001014,Vitesse de dérive de la plate-forme,,,,Operational
bufr4/3/06/007/3/306008,06,Table D/06 BUFR,306007,(précision élevée),,306008,Paramètres des instruments pour bouées,,,,Operational
bufr4/3/06/007/4/004024,06,Table D/06 BUFR,306007,(précision élevée),,004024,Période ou décalage dans le temps,,,,Operational
bufr4/3/06/007/5/027003,06,Table D/06 BUFR,306007,(faible précision),,027003,Autre latitude possible,,,,Operational
bufr4/3/06/007/6/028003,06,Table D/06 BUFR,306007,(faible précision),,028003,Autre longitude possible,,,,Operational
bufr4/3/06/008/1/002034,06,Table D/06 BUFR,306008,(Paramètres des instruments pour bouées),,002034,Type de lest (stabilisateur),,,,Operational
bufr4/3/06/008/2/002035,06,Table D/06 BUFR,306008,(Paramètres des instruments pour bouées),,002035,Longueur du câble,,,,Operational
bufr4/3/06/008/3/002036,06,Table D/06 BUFR,306008,(Paramètres des instruments pour bouées),,002036,Type de bouée,,,,Operational
bufr4/3/06/011/1/301021,06,Table D/06 BUFR,306011,"(Séquence pour la représentation de l'identification de la station d'observation des marées, du mode de transmission, de l'heure de transmission du message et de l'heure de référence à consigner dans les séries chronologiques)",,301021,Latitude/longitude (précision élevée),,,,Operational
bufr4/3/06/011/2/001075,06,Table D/06 BUFR,306011,"(Séquence pour la représentation de l'identification de la station d'observation des marées, du mode de transmission, de l'heure de transmission du message et de l'heure de référence à consigner dans les séries chronologiques)",,001075,Identification de la station d'observation des marées,Identification alphanumérique (5 caractères),,,Operational
bufr4/3/06/011/3/002147,06,Table D/06 BUFR,306011,"(Séquence pour la représentation de l'identification de la station d'observation des marées, du mode de transmission, de l'heure de transmission du message et de l'heure de référence à consigner dans les séries chronologiques)",,002147,Mode de transmission au centre de collecte des données,,,,Operational
bufr4/3/06/011/4/301011,06,Table D/06 BUFR,306011,"(Séquence pour la représentation de l'identification de la station d'observation des marées, du mode de transmission, de l'heure de transmission du message et de l'heure de référence à consigner dans les séries chronologiques)",,301011,"Année, mois, jour",,,,Operational
bufr4/3/06/011/5/301013,06,Table D/06 BUFR,306011,"(Séquence pour la représentation de l'identification de la station d'observation des marées, du mode de transmission, de l'heure de transmission du message et de l'heure de référence à consigner dans les séries chronologiques)",,301013,"Heure, minute, seconde",,,,Operational
bufr4/3/06/012/1/002007,06,Table D/06 BUFR,306012,"(Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement)",,002007,Type de capteur pour les instruments de mesure de la hauteur d'eau,,,,Operational
bufr4/3/06/012/2/008015,06,Table D/06 BUFR,306012,"(Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement)",,008015,Caractéristique du capteur,,,,Operational
bufr4/3/06/012/3/008032,06,Table D/06 BUFR,306012,"(Séquence pour la représentation du type de capteur, de la caractéristique du capteur et du mode de fonctionnement)",,008032,Mode de fonctionnement,,,,Operational
