Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status,translated_by
bufr4/0/12/001,12,température,012001,Température/température,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/002,12,Température,012002,température,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/003,12,Température,012003,température,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/004,12,Température,012004,température de l'air à 2 m,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/005,12,Température,012005,température du thermomètre mouillé à 2 m,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/006,12,Température,012006,Température du point de rosée à 2 m,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/007,12,Température,012007,température,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/008,12,Température,012008,Incertitude relative à la température virtuelle,K,1,0,12,C,1,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/011,12,Température,012011,"Température maximale, à une hauteur et sur une période déterminées",K,1,0,12,C,1,3,(voir note 1),177,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/012,12,Température,012012,"Température minimale, à une hauteur et sur une période déterminées",K,1,0,12,C,1,3,(voir note 1),177,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/013,12,Température,012013,"Température minimale au sol, au cours des 12 heures précédentes",K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/014,12,Température,012014,"Température maximale à 2 m, au cours des 12 heures précédentes",K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/015,12,Température,012015,"Température minimale à 2 m, au cours des 12 heures précédentes",K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/016,12,Température,012016,"Température maximale à 2 m, au cours des 24 heures précédentes",K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/017,12,Température,012017,"Température minimale à 2 m, au cours des 24 heures précédentes",K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/021,12,Température,012021,Température maximale à 2 m,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/022,12,Température,012022,Température minimale à 2 m,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/023,12,Température,012023,Température,C,0,-99,8,C,0,2,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/024,12,Température,012024,température,C,0,-99,8,C,0,2,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/030,12,Température,012030,température,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/049,12,Température,012049,Variation de température sur une période déterminée,K,0,-30,6,C,0,2,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/051,12,Température,012051,température,K,1,0,10,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/052,12,Température,012052,Température moyenne journalière la plus élevée,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/053,12,Température,012053,Température moyenne journalière la plus basse,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/060,12,Température,012060,température interne de la station météorologique automatique,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/061,12,Température,012061,température,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/062,12,Température,012062,température,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/063,12,Température,012063,température de luminance,K,1,0,12,C,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/064,12,Température,012064,température,K,1,0,12,K,1,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/065,12,Température,012065,Écart type de la température de luminance,K,1,0,12,K,1,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/066,12,Température,012066,température,K,2,0,16,C,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/070,12,Température,012070,température,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/071,12,Température,012071,Température la plus froide,K,1,0,12,K,1,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/072,12,Température,012072,Radiance,W m-2 sr-1,6,0,31,W m-2 sr-1,6,9,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/075,12,Température,012075,spectral,W m-3 sr-1,-3,0,16,W m-3 sr-1,-3,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/076,12,Température,012076,Radiance,W m-2 sr-1,3,0,16,W m-2 sr-1,3,5,(voir la note 2),52,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/080,12,Température,012080,partie réelle de la température de luminance,K,2,-10000,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG)"
bufr4/0/12/081,12,Température,012081,partie imaginaire de la température de luminance,K,2,-10000,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/082,12,Température,012082,Précision radiométrique,K,2,0,12,K,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/083,12,Température,012083,Différence de température entre observée et calculée,K,2,-10000,16,K,2,6,,,Operational,"AI Translator: MCP (active retrieval, RAG)"
bufr4/0/12/101,12,Température,012101,Température/température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/102,12,Température,012102,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/103,12,Température,012103,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/104,12,Température,012104,température de l'air à 2 m,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/105,12,Température,012105,Température du thermomètre mouillé à 2 m,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/106,12,Température,012106,Température du point de rosée à 2 m,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/107,12,Température,012107,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/111,12,Température,012111,"Température maximale, à une hauteur et sur une période déterminées",K,2,0,16,C,2,4,(voir note 1),177,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/112,12,Température,012112,"Température minimale, à une hauteur et sur une période déterminées",K,2,0,16,C,2,4,(voir note 1),177,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/113,12,Température,012113,"Température minimale au sol, au cours des 12 heures précédentes",K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/114,12,Température,012114,"Température maximale à 2 m, au cours des 12 heures précédentes",K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/115,12,Température,012115,"Température minimale à 2 m, au cours des 12 heures précédentes",K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/116,12,Température,012116,"Température maximale à 2 m, au cours des 24 heures précédentes",K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/117,12,Température,012117,"Température minimale à 2 m, au cours des 24 heures précédentes",K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/118,12,Température,012118,"Température maximale à une hauteur déterminée, au cours des 24 heures précédentes",K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Previous Translation Used"
bufr4/0/12/119,12,Température,012119,"Température minimale à une hauteur déterminée, au cours des 24 heures précédentes",K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/120,12,Température,012120,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/121,12,Température,012121,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/122,12,Température,012122,Température minimale au sol la nuit précédente,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/128,12,Température,012128,température,K,2,0,16,C,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/129,12,Température,012129,température,K,2,0,16,C,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/130,12,Température,012130,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/131,12,Température,012131,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/132,12,Température,012132,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/133,12,Température,012133,température,K,2,0,16,,,,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/151,12,Température,012151,Écart-type de la température moyenne journalière,K,2,0,12,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/152,12,Température,012152,Température moyenne journalière la plus élevée,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/153,12,Température,012153,Température moyenne journalière la plus basse,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/158,12,Température,012158,Équivalent en bruit du différentiel de température sur cible froide,K,2,0,12,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/159,12,Température,012159,Équivalent en bruit du différentiel de température sur cible chaude,K,2,0,12,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/161,12,Température,012161,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/162,12,Température,012162,température,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG)"
bufr4/0/12/163,12,Température,012163,température de luminance,K,2,0,16,C,2,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/164,12,Température,012164,température,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used"
bufr4/0/12/165,12,Température,012165,température de luminance,K,0,0,23,K,0,7,,,Operational,"AI Translator: MCP (active retrieval, RAG)"
bufr4/0/12/166,12,Température,012166,Précision radiométrique,K,1,-4000,13,K,1,4,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/167,12,Température,012167,Précision radiométrique (polarisation pure),K,1,0,9,K,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/168,12,Température,012168,Précision radiométrique (polarisation croisée),K,1,0,9,K,1,3,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/169,12,Température,012169,température de luminance,K,3,-100000,18,K,3,6,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/171,12,Température,012171,Température la plus froide,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/180,12,Température,012180,Température de luminance moyenne observée à 12 µm pour tous les pixels clairs au nadir,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/181,12,Température,012181,Température de luminance moyenne observée à 11 µm pour tous les pixels clairs au nadir,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/182,12,Température,012182,"Température de luminance moyenne observée à 3,7 µm pour tous les pixels clairs au nadir",K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/183,12,température de luminance,012183,Température de luminance moyenne observée à 12 µm pour tous les pixels clairs en visée avant,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/184,12,Température,012184,Température de luminance moyenne observée à 11 µm pour tous les pixels clairs en visée avant,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/185,12,Température,012185,"Température de luminance moyenne observée à 3,7 µm pour tous les pixels clairs en visée avant",K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/186,12,Température,012186,Température moyenne de surface de la mer au nadir,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/187,12,Température,012187,Température moyenne de surface de la mer en double visée,K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/188,12,Température,012188,"Température de luminance par interpolation – données MWR en bande 23,8 GHz",K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/189,12,Température,012189,"Température de luminance par interpolation – données MWR en bande 36,5 GHz",K,2,0,16,K,2,5,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
bufr4/0/12/190,12,Température,012190,Covariance d'erreur de la température de luminance,K2,3,-15000,15,K2,3,8,,,Operational,"AI Translator: MCP (active retrieval, RAG), Glossary Used, Previous Translation Used"
