Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/02/001/1/010004,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302001,(Pression et variation de pression en 3 heures),,010004,Pression,Pression au niveau de la station,,,Operational
bufr4/3/02/001/2/010051,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302001,(Pression et variation de pression en 3 heures),,010051,Pression ramenée au niveau moyen de la mer, ,,,Operational
bufr4/3/02/001/3/010061,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302001,(Pression et variation de pression en 3 heures),,010061,Variation de pression en 3 heures, ,,,Operational
bufr4/3/02/001/4/010063,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302001,(Pression et variation de pression en 3 heures),,010063,Caractéristique de la tendance barométrique, ,,,Operational
bufr4/3/02/002/1/010004,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,010004,Pression,Pression au niveau de la station,,,Operational
bufr4/3/02/002/2/007004,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,007004,Pression,Niveau barique,,,Operational
bufr4/3/02/002/3/010003,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,010003,Géopotentiel,Niveau barique,,,Operational
bufr4/3/02/002/4/010061,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,010061,Variation de pression en 3 heures, ,,,Operational
bufr4/3/02/002/5/010063,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302002,(Station à haute altitude),,010063,Caractéristique de la tendance barométrique, ,,,Operational
bufr4/3/02/003/1/011011,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,011011,Direction du vent à 10 m, ,,,Operational
bufr4/3/02/003/2/011012,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,011012,Vitesse du vent à 10 m, ,,,Operational
bufr4/3/02/003/3/012004,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,012004,Température de l'air à 2 m, ,,,Operational
bufr4/3/02/003/4/012006,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,012006,Température du point de rosée à 2 m, ,,,Operational
bufr4/3/02/003/5/013003,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,013003,Humidité relative, ,,,Operational
bufr4/3/02/003/6/020001,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,020001,Visibilité horizontale, ,,,Operational
bufr4/3/02/003/7/020003,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,020003,Temps présent, ,,,Operational
bufr4/3/02/003/8/020004,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,020004,Temps passé (1), ,,,Operational
bufr4/3/02/003/9/020005,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302003,"(Vent, température, humidité, visibilité, temps)",,020005,Temps passé (2), ,,,Operational
bufr4/3/02/004/1/020010,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020010,Nébulosité (totale), ,,,Operational
bufr4/3/02/004/2/008002,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,008002,Caractéristique verticale (observations en surface), ,,,Operational
bufr4/3/02/004/3/020011,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020011,Nébulosité, ,,,Operational
bufr4/3/02/004/4/020013,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020013,Hauteur de la base des nuages, ,,,Operational
bufr4/3/02/004/5/020012,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020012,Type de nuage, ,,,Operational
bufr4/3/02/004/6/020012,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020012,Type de nuage, ,,,Operational
bufr4/3/02/004/7/020012,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302004,(Information générale sur les nuages),,020012,Type de nuage, ,,,Operational
bufr4/3/02/005/1/008002,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302005,(Couche nuageuse),,008002,Caractéristique verticale (observations en surface), ,,,Operational
bufr4/3/02/005/2/020011,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302005,(Couche nuageuse),,020011,Nébulosité, ,,,Operational
bufr4/3/02/005/3/020012,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302005,(Couche nuageuse),,020012,Type de nuage, ,,,Operational
bufr4/3/02/005/4/020013,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302005,(Couche nuageuse),,020013,Hauteur de la base des nuages, ,,,Operational
bufr4/3/02/006/1/010004,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302006,(Pression et variation de pression en 24 heures),,010004,Pression,Pression au niveau de la station,,,Operational
bufr4/3/02/006/2/010051,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302006,(Pression et variation de pression en 24 heures),,010051,Pression ramenée au niveau moyen de la mer, ,,,Operational
bufr4/3/02/006/3/010062,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302006,(Pression et variation de pression en 24 heures),,010062,Variation de pression en 24 heures, ,,,Operational
bufr4/3/02/006/4/010063,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302006,(Pression et variation de pression en 24 heures),,010063,Caractéristique de la tendance barométrique, ,,,Operational
bufr4/3/02/011/1/302001,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302011,(Station à basse altitude),,302001,Pression et variation de pression en 3 heures,Couche significative de nuages,,,Operational
bufr4/3/02/011/2/302003,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302011,(Station à basse altitude),,302003,"Vent, température, humidité, visibilité, temps", ,,,Operational
bufr4/3/02/011/3/302004,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302011,(Station à basse altitude),,302004,Information générale sur les nuages, ,,,Operational
bufr4/3/02/012/1/302002,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302012,(Station à haute altitude),,302002,Station à haute altitude,Pression et variation de pression,,,Operational
bufr4/3/02/012/2/302003,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302012,(Station à haute altitude),,302003,"Vent, température, humidité, visibilité, temps", ,,,Operational
bufr4/3/02/012/3/302004,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302012,(Station à haute altitude),,302004,Information générale sur les nuages,Couche significative de nuages,,,Operational
bufr4/3/02/013/1/302006,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302013,(Message d'observation en surface de base),,302006,Pression et variation de pression en 24 heures, ,,,Operational
bufr4/3/02/013/2/302003,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302013,(Message d'observation en surface de base),,302003,"Vent, température, humidité, visibilité, temps", ,,,Operational
bufr4/3/02/013/3/101000,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302013,(Message d'observation en surface de base),,101000,Répétition différée de 1 descripteur, ,,,Operational
bufr4/3/02/013/4/031001,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302013,(Message d'observation en surface de base),,031001,Facteur de répétition différée du descripteur, ,,,Operational
bufr4/3/02/013/5/302005,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302013,(Message d'observation en surface de base),,302005,Couche nuageuse, ,,,Operational
bufr4/3/02/021/1/022001,02,Catégorie 02 — Séquences météorologiques communes aux données de surface,302021,(Vagues),,022001,Direction des vagues, ,,,Operational
