Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/01/001/1/001001,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301001,(Indicateur régional OMM et chiffre indicatif OMM de la station),,001001,Indicateur régional OMM,,,,Operational
bufr4/3/01/001/2/001002,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301001,(Indicateur régional OMM et chiffre indicatif OMM de la station),,001002,Chiffre indicatif OMM de la station,,,,Operational
bufr4/3/01/002/1/001003,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301002,,,001003,Région OMM/zone géographique,,,,Operational
bufr4/3/01/002/2/001004,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301002,,,001004,Sous-région OMM,,,,Operational
bufr4/3/01/002/3/001005,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301002,,,001005,Indicateur d'identification de la bouée ou de la plate-forme,,,,Operational
bufr4/3/01/003/1/001011,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301003,(Indicatif d'appel du navire et déplacement),,001011,Indicateur d'identification du navire ou d'une station terrestre mobile,Indicatif d'appel du navire,,,Operational
bufr4/3/01/003/2/001012,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301003,(Indicatif d'appel du navire et déplacement),,001012,Direction de déplacement de la plate-forme d'observation mobile,Indicatif d'appel du navire,,,Operational
bufr4/3/01/003/3/001013,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301003,(Indicatif d'appel du navire et déplacement),,001013,Vitesse de déplacement de la plate-forme d'observation mobile,Indicatif d'appel du navire,,,Operational
bufr4/3/01/004/1/001001,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301004,(Identification de la station d'observation en surface),,001001,Indicateur régional OMM,,,,Operational
bufr4/3/01/004/2/001002,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301004,(Identification de la station d'observation en surface),,001002,Chiffre indicatif OMM de la station,,,,Operational
bufr4/3/01/004/3/001015,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301004,(Identification de la station d'observation en surface),,001015,Nom de la station ou du site,,,,Operational
bufr4/3/01/004/4/002001,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301004,(Identification de la station d'observation en surface),,002001,Type de station,,,,Operational
bufr4/3/01/005/1/001035,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301005,(Centre d'origine/centre secondaire),,001035,Centre d'origine/de production,,,,Operational
bufr4/3/01/005/2/001034,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301005,(Centre d'origine/centre secondaire),,001034,Identification du centre secondaire d'origine/ de production,,,,Operational
bufr4/3/01/011/1/004001,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301011,"(Année, mois, jour)",,004001,Année,,,,Operational
bufr4/3/01/011/2/004002,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301011,"(Année, mois, jour)",,004002,Mois,,,,Operational
bufr4/3/01/011/3/004003,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301011,"(Année, mois, jour)",,004003,Jour,,,,Operational
bufr4/3/01/012/1/004004,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301012,"(Heure, minute)",,004004,Heure,,,,Operational
bufr4/3/01/012/2/004005,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301012,"(Heure, minute)",,004005,Minute,,,,Operational
bufr4/3/01/013/1/004004,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301013,"(Heure, minute, seconde)",,004004,Heure,,,,Operational
bufr4/3/01/013/2/004005,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301013,"(Heure, minute, seconde)",,004005,Minute,,,,Operational
bufr4/3/01/013/3/004006,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301013,"(Heure, minute, seconde)",,004006,Seconde,,,,Operational
bufr4/3/01/014/1/102002,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301014,(Période),,102002,Répéter 2 descripteurs 2 fois,,,,Operational
bufr4/3/01/014/2/301011,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301014,(Période),,301011,"Année, mois, jour",,,,Operational
bufr4/3/01/014/3/301012,01,Catégorie 01 — Séquences correspondant à la position et à l'identification,301014,(Période),,301012,"Heure, minute",,,,Operational
