Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/00/002/1/000002,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300002,,,000002,"Table A: description de la catégorie de données, ligne 1",,,,Operational
bufr4/3/00/002/2/000003,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300002,,,000003,"Table A: description de la catégorie de données, ligne 2",,,,Operational
bufr4/3/00/003/1/000010,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300003,"(Descripteurs F, X, Y à ajouter ou à définir)",,000010,Descripteur F à ajouter ou à définir,,,,Operational
bufr4/3/00/003/2/000011,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300003,"(Descripteurs F, X, Y à ajouter ou à définir)",,000011,Descripteur X à ajouter ou à définir,,,,Operational
bufr4/3/00/003/3/000012,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300003,"(Descripteurs F, X, Y à ajouter ou à définir)",,000012,Descripteur Y à ajouter ou à définir,,,,Operational
bufr4/3/00/004/1/300003,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,300003,"Descripteurs F, X, Y à ajouter ou à définir",,,,Operational
bufr4/3/00/004/2/000013,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,000013,"Nom de l'élément, ligne 1",,,,Operational
bufr4/3/00/004/3/000014,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,000014,"Nom de l'élément, ligne 2",,,,Operational
bufr4/3/00/004/4/000015,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,000015,Nom des unités,,,,Operational
bufr4/3/00/004/5/000016,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,000016,Signe du facteur d'échelle,,,,Operational
bufr4/3/00/004/6/000017,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,000017,Facteur d'échelle,,,,Operational
bufr4/3/00/004/7/000018,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,000018,Signe de la référence des unités,,,,Operational
bufr4/3/00/004/8/000019,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,000019,Valeur de la référence des unités,,,,Operational
bufr4/3/00/004/9/000020,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300004,,,000020,Champ de données de l'élément,,,,Operational
bufr4/3/00/010/1/300003,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300010,,,300003,"Descripteurs F, X, Y à ajouter ou à définir",,,,Operational
bufr4/3/00/010/2/101000,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300010,,,101000,Répétition différée de 1 descripteur,,,,Operational
bufr4/3/00/010/3/031001,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300010,,,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/00/010/4/000030,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300010,,,000030,Séquence définissant le descripteur,,,,Operational
bufr4/3/00/015/1/000030,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300015,"(Définition, table de code)",,000030,Séquence définissant le descripteur,,,,Operational
bufr4/3/00/015/2/102000,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300015,"(Définition, table de code)",,102000,Répétition différée de 2 descripteurs,,,,Operational
bufr4/3/00/015/3/031002,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300015,"(Définition, table de code)",,031002,Facteur élargi de répétition différée du descripteur,,,,Operational
bufr4/3/00/015/4/000024,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300015,"(Définition, table de code)",,000024,Chiffre de code,,,,Operational
bufr4/3/00/015/5/000025,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300015,"(Définition, table de code)",,000025,Signification du chiffre de code,,,,Operational
bufr4/3/00/016/1/000030,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300016,"(Définition, table d’indicateurs)",,000030,Séquence définissant le descripteur,,,,Operational
bufr4/3/00/016/2/102000,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300016,"(Définition, table d’indicateurs)",,102000,Répétition différée de 2 descripteurs,,,,Operational
bufr4/3/00/016/3/031001,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300016,"(Définition, table d’indicateurs)",,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/00/016/4/000026,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300016,"(Définition, table d’indicateurs)",,000026,Numéro de bit,,,,Operational
bufr4/3/00/016/5/000027,00,Catégorie 00 — Séquence correspondant aux entrées des tables du code BUFR,300016,"(Définition, table d’indicateurs)",,000027,Signification du numéro de bit,,,,Operational
